,Particulate Microcystin (µg/L)
1197,0.16513141864168154
1198,-0.9598820075125293
1199,0.10641710511275704
1200,1.0403689346858476
1201,1.5352190324316046
1202,-0.9598820075125293
1203,-0.9598820075125293
1204,-0.9598820075125293
1205,-0.1454016191738556
1206,1.4407365522610107
1207,-0.6230062676510485
1208,0.7951993470777456
1209,-0.9598820075125293
1210,-0.06261185834518929
1211,-0.36580050494927097
1212,1.3472073807627365
1213,1.6873216323101776
1214,-0.9436996950989848
1215,1.095187577046207
1216,1.8542323800054965
1217,1.5751462486782901
1218,0.5743105861781296
1219,-0.9598820075125293
1220,-0.9598820075125293
1221,0.44737872064257944
1222,1.3008279561973057
1223,0.18553757475018728
1224,-0.4608302253938189
1225,0.595157617339254
1226,-0.09237564189572695
1227,-0.7165087034040454
1228,0.7666689918173168
1229,-0.9598820075125293
1230,-0.8262269694420332
1231,0.6082753414689122
1232,1.2697979330133495
1233,-0.9598820075125293
1234,-0.927670010463221
1235,-0.4608302253938189
1236,-0.9598820075125293
1237,1.6942066991546265
1238,1.7544054778086418
1239,-0.47268045831057337
1240,-0.9598820075125293
1241,1.1651220129801487
1242,-0.9598820075125293
1243,0.9640725125054892
1244,-0.9598820075125293
1245,0.6282530019084829
1246,1.0253296745411082
1247,0.8106650757814527
1248,-0.36580050494927097
1249,-0.6812435423005879
1250,-0.36580050494927097
1251,-0.30476480140648404
1252,-0.3221059333307011
1253,0.5001381422838133
1254,-0.9598820075125293
1255,-0.9598820075125293
1256,-0.9598820075125293
1257,0.5116140687041328
1258,-0.36580050494927097
1259,0.03115226292287754
1260,-0.9598820075125293
1261,0.7519467294609847
1262,1.5186598574316204
1263,-0.9598820075125293
1264,-0.9598820075125293
1265,-0.9598820075125293
1266,-0.7801944313954279
1267,-0.8856551019586246
1268,-0.9347756020062344
1269,-0.9598820075125293
1270,-0.9598820075125293
1271,-0.36580050494927097
1272,0.7703011192167373
1273,1.2614073575664255
1274,-0.7393912671588674
1275,1.8181841287394662
1276,-0.08892207976724023
1277,1.7316059513990487
1278,-0.7165087034040446
1279,1.8412472498519783
1280,0.7349285043673661
1281,0.05448538424937007
1282,-0.9598820075125293
1283,-0.9598820075125293
1284,-0.2754234228980853
1285,-0.9598820075125293
1286,-0.9598820075125293
1287,-0.6186175117917091
1288,0.4868296162076834
1289,-0.9598820075125293
1290,1.508991733496417
1291,-0.404921599812909
1292,-0.36580050494927097
1293,-0.9598820075125293
1294,0.010231527696038419
1295,0.6566463041959848
1296,-0.7560659676031408
1297,-0.9598820075125293
1298,-0.9598820075125293
1299,1.8377128588044007
1300,-0.9598820075125293
1301,-0.5007204805148093
1302,-0.9598820075125293
1303,-0.7973032811553264
1304,-0.14025077800210625
1305,-0.9598820075125293
1306,-0.8753143440031989
1307,0.4613051601436465
1308,1.800528694636742
1309,-0.15662058172059157
1310,-0.9383396087780438
1311,1.3484786213611797
1312,-0.36580050494927097
1313,1.0878060740589912
1314,1.6092219554874954
1315,-0.3403308945415531
1316,1.2877748860104483
1317,-0.9598820075125293
1318,1.1105970984198041
1319,1.9131410451924504
1320,-0.3259904206204746
1321,-0.9598820075125293
1322,-0.9598820075125293
1323,0.03440479540525585
1324,0.0755395663106381
1325,-0.9598820075125293
1326,1.7154773278305526
1327,-0.9598820075125293
1328,1.6885668710471513
1329,0.02595830877312448
1330,-0.9598820075125293
1331,-0.9598820075125293
1332,-0.25483956472856434
1333,-0.43163288687028695
1334,-0.36580050494927097
1335,-0.36580050494927097
1336,-0.9598820075125293
1337,-0.9598820075125293
1338,-0.6630870543654861
1339,1.5542059386141815
1340,-0.9598820075125293
1341,1.7806491480213789
1342,-0.9598820075125293
1343,1.5790696803205422
1344,0.2520243582718418
1345,-0.9598820075125293
1346,-0.9598820075125293
1347,-0.9598820075125293
1348,-0.9598820075125293
1349,-0.9598820075125293
1350,-0.9598820075125293
1351,1.5145697458085117
1352,-0.9598820075125293
1353,1.1372779117153478
1354,1.8549909971249965
1355,-0.9598820075125293
1356,-0.9598820075125293
1357,1.933460809771549
1358,-0.9598820075125293
1359,0.08733350061682016
1360,-0.9598820075125293
1361,-0.36580050494927097
1362,-0.9598820075125293
1363,-0.3118023754773443
1364,0.6057417552622494
1365,-0.9598820075125293
1366,0.603927028179477
1367,-0.8695971901379866
1368,-0.9598820075125293
1369,0.5788238704698924
1370,1.8050192375530378
1371,-0.9598820075125293
1372,-0.4796390257560059
1373,-0.9598820075125293
1374,1.521056563231853
1375,1.2365923617920578
1376,-0.48663172726107307
1377,0.23804992684955675
1378,-0.3842903034334293
1379,-0.3118023754773443
1380,1.0901666209835668
1381,1.6681737753276429
1382,0.40790836717292106
1383,-0.9598820075125293
1384,-0.6296134016753259
1385,0.18553757475018728
1386,-0.9598820075125293
1387,-0.36580050494927097
1388,-0.9598820075125293
1389,-0.8145955357803178
1390,-0.5007204805148093
1391,1.9315740559034227
1392,1.8062200537339645
1393,1.3355528299804946
1394,0.7096383388486728
1395,-0.9598820075125293
1396,0.5001381422838133
1397,1.2073236352659085
1398,1.7925098382065638
1399,1.3753099662092816
1400,-0.9598820075125293
1401,0.869115730721918
1402,-0.880476681655643
1403,-0.9598820075125293
1404,1.5917357274151283
1405,0.4899675134724419
1406,-0.9598820075125293
1407,-0.9598820075125293
1408,-0.9598820075125293
1409,-0.9598820075125293
1410,-0.36580050494927097
1411,0.3949760791439468
1412,-0.9598820075125293
1413,-0.7135392567664341
1414,-0.9598820075125293
1415,-0.35482611571942035
1416,-0.9598820075125293
1417,1.0741001580192244
1418,-0.9598820075125293
1419,-0.5007204805148093
1420,-0.6098781650984305
1421,-0.9598820075125293
1422,0.26828999063681624
1423,0.5164848164211842
1424,-0.9598820075125293
1425,1.4825261160558145
1426,-0.9223603491778559
1427,-0.9598820075125293
1428,0.11879081126358126
1429,1.788449582976376
1430,1.1499263422647172
1431,-0.8295655520706496
1432,1.7169080725358172
1433,0.7146741230507498
1434,-0.9598820075125293
