Date,Site_WE12,Site_WE13,Site_WE14,Site_WE15,Site_WE16,Site_WE2,Site_WE4,Site_WE6,Site_WE8,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,CTD Temperature (°C),CTD Dissolved Oxygen (mg/L),Particulate Microcystin (µg/L),Total Phosphorus (µg P/L),Total Dissolved Phosphorus (µg P/L),Ammonia (µg N/L),Nitrate + Nitrite (mg N/L),N:P Mass Ratio,Distance from Maumee Inlet (km),Shore Distance (euc dis),CTD Temperature (°C)_1wk,CTD Temperature (°C)_2wks,CTD Temperature (°C)_4wks,CTD Temperature (°C)_6wks,CTD Dissolved Oxygen (mg/L)_1wk,CTD Dissolved Oxygen (mg/L)_2wks,CTD Dissolved Oxygen (mg/L)_4wks,CTD Dissolved Oxygen (mg/L)_6wks,Total Dissolved Phosphorus (µg P/L)_1wk,Total Dissolved Phosphorus (µg P/L)_2wks,Total Dissolved Phosphorus (µg P/L)_4wks,Total Dissolved Phosphorus (µg P/L)_6wks,Ammonia (µg N/L)_1wk,Ammonia (µg N/L)_2wks,Ammonia (µg N/L)_4wks,Ammonia (µg N/L)_6wks,Nitrate + Nitrite (mg N/L)_1wk,Nitrate + Nitrite (mg N/L)_2wks,Nitrate + Nitrite (mg N/L)_4wks,Nitrate + Nitrite (mg N/L)_6wks,N:P Mass Ratio_1wk,N:P Mass Ratio_2wks,N:P Mass Ratio_4wks,N:P Mass Ratio_6wks
2017-09-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21.185714285714287,7.572857142857143,1.3342857142857143,75.35571428571428,7.632857142857143,13.28857142857143,0.048,0.7764908008299836,6.706455670682856,0.01539923778834959,23.385714285714286,20.57142857142857,21.3,25.614285714285714,7.741428571428571,8.878571428571428,7.445,12.015714285714285,6.957142857142857,7.974285714285714,10.965,12.522857142857145,15.485714285714286,7.564285714285715,116.185,8.888571428571428,0.030571428571428576,0.07657142857142858,0.22450000000000003,0.7941428571428572,0.7083026977851327,1.1548672735124248,2.4334216440490404,9.189419939046687
2017-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.357142857142858,7.798571428571428,1.3928571428571428,83.44714285714286,7.738571428571428,11.005714285714287,0.047,0.6682175950128226,6.7045697399798065,0.015355566051005439,23.757142857142856,21.014285714285712,21.125,25.742857142857144,7.384285714285714,8.975714285714286,7.12125,12.357142857142856,7.041428571428572,7.522857142857143,11.813749999999999,11.33857142857143,17.79714285714286,7.122857142857143,142.08375,7.775714285714286,0.03771428571428572,0.051714285714285727,0.26987500000000003,0.6494285714285714,0.8753963398896311,0.7832208921306629,2.927488303200786,7.3236457546149065
2017-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.52857142857143,8.024285714285714,1.4514285714285715,91.53857142857143,7.844285714285714,8.722857142857144,0.046,0.5599443891956616,6.702683809276757,0.015311894313661286,24.128571428571426,21.457142857142856,20.950000000000003,25.87142857142857,7.027142857142858,9.072857142857142,6.7975,12.698571428571428,7.1257142857142854,7.071428571428571,12.6625,10.154285714285715,20.10857142857143,6.6814285714285715,167.9825,6.662857142857144,0.04485714285714286,0.026857142857142857,0.31525000000000003,0.5047142857142857,1.0424899819941293,0.41157451074890083,3.421554962352532,5.457871570183126
2017-10-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.7,8.25,1.51,99.63,7.95,6.44,0.045,0.4516711833785005,6.700797878573708,0.015268222576317134,24.5,21.9,20.775000000000002,26.0,6.67,9.17,6.473750000000001,13.04,7.21,6.62,13.51125,8.97,22.42,6.24,193.88125,5.55,0.052000000000000005,0.002,0.36062500000000003,0.36,1.2095836240986277,0.039928129367139145,3.915621621504277,3.592097385751347
2017-10-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.9375,7.96875,1.39125,95.78875,9.0975,7.095000000000001,0.040375,0.40972607355488166,6.70411692633934,0.015344648116668512,23.67142857142857,22.27142857142857,20.6,25.428571428571427,6.895714285714286,8.812857142857142,6.15,12.425714285714285,7.315714285714286,6.704285714285715,14.36,8.770000000000001,20.13714285714286,8.551428571428572,219.78,6.555714285714286,0.051000000000000004,0.009142857142857144,0.406,0.3147142857142857,1.1013104182814668,0.20702177147163753,4.409688280656023,3.144248474564306
2017-10-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.175,7.6875,1.2725,91.94749999999999,10.245000000000001,7.75,0.03575,0.3677809637312629,6.707435974104973,0.01542107365701989,22.84285714285714,22.642857142857142,20.3,24.857142857142858,7.121428571428571,8.455714285714286,6.54,11.811428571428571,7.421428571428572,6.788571428571428,13.596666666666666,8.57,17.854285714285716,10.862857142857143,184.705,7.561428571428571,0.05,0.016285714285714285,0.3676666666666667,0.2694285714285714,0.9930372124643057,0.37411541357613587,4.114982367053265,2.6963995633772644
2017-10-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.4125,7.40625,1.15375,88.10625,11.3925,8.405000000000001,0.031125,0.3258358539076441,6.710755021870606,0.01549749919737127,22.014285714285712,23.014285714285712,20.0,24.285714285714285,7.347142857142857,8.098571428571429,6.930000000000001,11.197142857142858,7.527142857142858,6.872857142857143,12.833333333333332,8.370000000000001,15.571428571428573,13.174285714285714,149.63,8.567142857142857,0.049,0.02342857142857143,0.32933333333333337,0.22414285714285714,0.8847640066471447,0.5412090556806343,3.8202764534505063,2.2485506521902234
2017-10-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.65,7.125,1.0350000000000001,84.265,12.54,9.06,0.0265,0.28389074408402526,6.714074069636238,0.015573924737722648,21.185714285714287,23.385714285714286,19.700000000000003,23.714285714285715,7.572857142857143,7.741428571428571,7.32,10.582857142857144,7.632857142857143,6.957142857142857,12.07,8.17,13.28857142857143,15.485714285714286,114.555,9.572857142857142,0.048,0.030571428571428576,0.29100000000000004,0.17885714285714285,0.7764908008299836,0.7083026977851327,3.525570539847748,1.800701741003182
2017-10-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.8875,6.84375,0.91625,80.42375,13.6875,9.715,0.021875,0.24194563426040644,6.717393117401871,0.015650350278074026,20.357142857142858,23.757142857142856,19.400000000000002,23.142857142857142,7.798571428571428,7.384285714285714,7.71,9.96857142857143,7.738571428571428,7.041428571428572,11.306666666666667,7.970000000000001,11.005714285714287,17.79714285714286,79.48000000000002,10.57857142857143,0.047,0.03771428571428572,0.2526666666666667,0.13357142857142856,0.6682175950128226,0.8753963398896311,3.2308646262449896,1.3528528298161406
2017-10-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.125,6.5625,0.7975000000000001,76.58250000000001,14.835,10.370000000000001,0.01725,0.20000052443678767,6.7207121651675035,0.015726775818425406,19.52857142857143,24.128571428571426,19.1,22.571428571428573,8.024285714285714,7.027142857142858,8.1,9.354285714285714,7.844285714285714,7.1257142857142854,10.543333333333333,7.7700000000000005,8.722857142857144,20.10857142857143,44.40500000000003,11.584285714285715,0.046,0.04485714285714286,0.21433333333333335,0.0882857142857143,0.5599443891956616,1.0424899819941293,2.9361587126422313,0.9050039186290997
2017-10-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.3625,6.28125,0.6787500000000001,72.74125000000001,15.982499999999998,11.024999999999999,0.012624999999999997,0.15805541461316885,6.724031212933136,0.015803201358776782,18.7,24.5,18.8,22.0,8.25,6.67,8.49,8.74,7.95,7.21,9.78,7.57,6.44,22.42,9.33,12.59,0.045,0.052000000000000005,0.17600000000000002,0.043,0.4516711833785005,1.2095836240986277,2.6414527990394725,0.4571550074420582
2017-10-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.6,6.0,0.56,68.9,17.13,11.68,0.008,0.11611030478955006,6.727350260698769,0.01587962689912816,18.9375,23.67142857142857,19.242857142857144,21.825,7.96875,6.895714285714286,8.587142857142858,8.41625,9.0975,7.315714285714286,9.328571428571427,8.41875,7.095000000000001,20.13714285714286,8.888571428571428,38.488749999999996,0.040375,0.051000000000000004,0.15114285714285716,0.08837500000000001,0.40972607355488166,1.1013104182814668,2.2698064176577106,0.9512216665938038
2017-10-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.900000000000002,6.24,0.5416666666666667,76.14500000000001,21.136666666666667,33.74333333333333,0.06616666666666668,0.6262593437542772,6.74525662034582,0.01597539013673727,19.175,22.84285714285714,19.685714285714287,21.65,7.6875,7.121428571428571,8.684285714285714,8.092500000000001,10.245000000000001,7.421428571428572,8.877142857142857,9.2675,7.75,17.854285714285716,8.447142857142858,64.3875,0.03575,0.05,0.1262857142857143,0.13375,0.3677809637312629,0.9930372124643057,1.8981600362759488,1.4452883257455493
2017-10-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.2,6.48,0.5233333333333334,83.39,25.14333333333333,55.806666666666665,0.12433333333333335,1.1364083827190041,6.763162979992873,0.01607115337434638,19.4125,22.014285714285712,20.12857142857143,21.475,7.40625,7.347142857142857,8.781428571428572,7.768750000000001,11.3925,7.527142857142858,8.425714285714285,10.11625,8.405000000000001,15.571428571428573,8.005714285714285,90.28625,0.031125,0.049,0.10142857142857144,0.17912500000000003,0.3258358539076441,0.8847640066471447,1.5265136548941867,1.939354984897295
2017-10-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.5,6.720000000000001,0.505,90.635,29.15,77.87,0.18250000000000002,1.646557421683731,6.7810693396399255,0.01616691661195549,19.65,21.185714285714287,20.57142857142857,21.3,7.125,7.572857142857143,8.878571428571428,7.445,12.54,7.632857142857143,7.974285714285714,10.965,9.06,13.28857142857143,7.564285714285715,116.185,0.0265,0.048,0.07657142857142858,0.22450000000000003,0.28389074408402526,0.7764908008299836,1.1548672735124248,2.4334216440490404
2017-10-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.8,6.96,0.4866666666666667,97.88000000000001,33.156666666666666,99.93333333333334,0.2406666666666667,2.1567064606484583,6.798975699286977,0.016262679849564598,19.8875,20.357142857142858,21.014285714285712,21.125,6.84375,7.798571428571428,8.975714285714286,7.12125,13.6875,7.738571428571428,7.522857142857143,11.813749999999999,9.715,11.005714285714287,7.122857142857143,142.08375,0.021875,0.047,0.051714285714285727,0.26987500000000003,0.24194563426040644,0.6682175950128226,0.7832208921306629,2.927488303200786
2017-10-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.099999999999998,7.2,0.4683333333333334,105.125,37.163333333333334,121.99666666666667,0.2988333333333334,2.6668554996131855,6.816882058934029,0.01635844308717371,20.125,19.52857142857143,21.457142857142856,20.950000000000003,6.5625,8.024285714285714,9.072857142857142,6.7975,14.835,7.844285714285714,7.071428571428571,12.6625,10.370000000000001,8.722857142857144,6.6814285714285715,167.9825,0.01725,0.046,0.026857142857142857,0.31525000000000003,0.20000052443678767,0.5599443891956616,0.41157451074890083,3.421554962352532
2017-10-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16.4,7.44,0.45,112.37,41.17,144.06,0.35700000000000004,3.1770045385779127,6.834788418581081,0.016454206324782818,20.3625,18.7,21.9,20.775000000000002,6.28125,8.25,9.17,6.473750000000001,15.982499999999998,7.95,6.62,13.51125,11.024999999999999,6.44,6.24,193.88125,0.012624999999999997,0.045,0.002,0.36062500000000003,0.15805541461316885,0.4516711833785005,0.039928129367139145,3.915621621504277
2018-05-21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.2,8.96,0.1,120.02,34.78,53.79,2.318,19.313447758706882,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.37272727272727,8.915454545454546,0.1,119.55909090909091,33.99136363636364,51.61681818181818,2.2865454545454544,19.10819837933157,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.545454545454543,8.870909090909091,0.1,119.09818181818181,33.20272727272727,49.443636363636365,2.2550909090909093,18.90294899995625,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.71818181818182,8.826363636363638,0.1,118.63727272727272,32.41409090909091,47.27045454545454,2.2236363636363636,18.697699620580938,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.89090909090909,8.781818181818183,0.1,118.17636363636363,31.625454545454545,45.097272727272724,2.192181818181818,18.49245024120562,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.063636363636363,8.737272727272728,0.1,117.71545454545455,30.83681818181818,42.92409090909091,2.160727272727273,18.287200861830307,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.236363636363635,8.692727272727273,0.1,117.25454545454545,30.048181818181817,40.75090909090909,2.129272727272727,18.08195148245499,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.40909090909091,8.648181818181818,0.1,116.79363636363635,29.259545454545457,38.57772727272727,2.097818181818182,17.876702103079676,6.860628564628528,0.01608019096461694,17.2,17.2,17.2,17.2,8.96,8.96,8.96,8.96,34.78,34.78,34.78,34.78,53.79,53.79,53.79,53.79,2.318,2.318,2.318,2.318,19.313447758706882,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.581818181818182,8.603636363636364,0.1,116.33272727272727,28.470909090909092,36.404545454545456,2.0663636363636364,17.67145272370436,6.860628564628528,0.01608019096461694,17.37272727272727,17.2,17.2,17.2,8.915454545454546,8.96,8.96,8.96,33.99136363636364,34.78,34.78,34.78,51.61681818181818,53.79,53.79,53.79,2.2865454545454544,2.318,2.318,2.318,19.10819837933157,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.754545454545454,8.55909090909091,0.1,115.87181818181818,27.68227272727273,34.23136363636364,2.034909090909091,17.466203344329045,6.860628564628528,0.01608019096461694,17.545454545454543,17.2,17.2,17.2,8.870909090909091,8.96,8.96,8.96,33.20272727272727,34.78,34.78,34.78,49.443636363636365,53.79,53.79,53.79,2.2550909090909093,2.318,2.318,2.318,18.90294899995625,19.313447758706882,19.313447758706882,19.313447758706882
2018-05-31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.927272727272726,8.514545454545456,0.1,115.41090909090909,26.893636363636364,32.058181818181815,2.0034545454545456,17.26095396495373,6.860628564628528,0.01608019096461694,17.71818181818182,17.2,17.2,17.2,8.826363636363638,8.96,8.96,8.96,32.41409090909091,34.78,34.78,34.78,47.27045454545454,53.79,53.79,53.79,2.2236363636363636,2.318,2.318,2.318,18.697699620580938,19.313447758706882,19.313447758706882,19.313447758706882
2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.1,8.47,0.1,114.94999999999999,26.105,29.884999999999998,1.972,17.055704585578415,6.860628564628528,0.01608019096461694,17.89090909090909,17.2,17.2,17.2,8.781818181818183,8.96,8.96,8.96,31.625454545454545,34.78,34.78,34.78,45.097272727272724,53.79,53.79,53.79,2.192181818181818,2.318,2.318,2.318,18.49245024120562,19.313447758706882,19.313447758706882,19.313447758706882
2018-06-02,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.272727272727273,8.425454545454546,0.1,114.4890909090909,25.316363636363636,27.71181818181818,1.9405454545454544,16.850455206203097,6.860628564628528,0.01608019096461694,18.063636363636363,17.2,17.2,17.2,8.737272727272728,8.96,8.96,8.96,30.83681818181818,34.78,34.78,34.78,42.92409090909091,53.79,53.79,53.79,2.160727272727273,2.318,2.318,2.318,18.287200861830307,19.313447758706882,19.313447758706882,19.313447758706882
2018-06-03,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.445454545454545,8.38090909090909,0.1,114.02818181818182,24.527727272727272,25.53863636363636,1.909090909090909,16.645205826827784,6.860628564628528,0.01608019096461694,18.236363636363635,17.2,17.2,17.2,8.692727272727273,8.96,8.96,8.96,30.048181818181817,34.78,34.78,34.78,40.75090909090909,53.79,53.79,53.79,2.129272727272727,2.318,2.318,2.318,18.08195148245499,19.313447758706882,19.313447758706882,19.313447758706882
2018-06-04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.618181818181817,8.336363636363638,0.1,113.56727272727272,23.739090909090912,23.365454545454543,1.8776363636363635,16.439956447452467,6.860628564628528,0.01608019096461694,18.40909090909091,17.2,17.2,17.2,8.648181818181818,8.96,8.96,8.96,29.259545454545457,34.78,34.78,34.78,38.57772727272727,53.79,53.79,53.79,2.097818181818182,2.318,2.318,2.318,17.876702103079676,19.313447758706882,19.313447758706882,19.313447758706882
2018-06-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.79090909090909,8.291818181818183,0.1,113.10636363636362,22.950454545454548,21.192272727272723,1.8461818181818181,16.234707068077153,6.860628564628528,0.01608019096461694,18.581818181818182,17.37272727272727,17.2,17.2,8.603636363636364,8.915454545454546,8.96,8.96,28.470909090909092,33.99136363636364,34.78,34.78,36.404545454545456,51.61681818181818,53.79,53.79,2.0663636363636364,2.2865454545454544,2.318,2.318,17.67145272370436,19.10819837933157,19.313447758706882,19.313447758706882
2018-06-06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.963636363636365,8.247272727272728,0.1,112.64545454545454,22.161818181818184,19.019090909090906,1.8147272727272727,16.029457688701836,6.860628564628528,0.01608019096461694,18.754545454545454,17.545454545454543,17.2,17.2,8.55909090909091,8.870909090909091,8.96,8.96,27.68227272727273,33.20272727272727,34.78,34.78,34.23136363636364,49.443636363636365,53.79,53.79,2.034909090909091,2.2550909090909093,2.318,2.318,17.466203344329045,18.90294899995625,19.313447758706882,19.313447758706882
2018-06-07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.136363636363637,8.202727272727273,0.1,112.18454545454546,21.37318181818182,16.84590909090909,1.7832727272727271,15.824208309326522,6.860628564628528,0.01608019096461694,18.927272727272726,17.71818181818182,17.2,17.2,8.514545454545456,8.826363636363638,8.96,8.96,26.893636363636364,32.41409090909091,34.78,34.78,32.058181818181815,47.27045454545454,53.79,53.79,2.0034545454545456,2.2236363636363636,2.318,2.318,17.26095396495373,18.697699620580938,19.313447758706882,19.313447758706882
2018-06-08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.30909090909091,8.158181818181818,0.1,111.72363636363636,20.584545454545456,14.672727272727272,1.7518181818181817,15.618958929951207,6.860628564628528,0.01608019096461694,19.1,17.89090909090909,17.2,17.2,8.47,8.781818181818183,8.96,8.96,26.105,31.625454545454545,34.78,34.78,29.884999999999998,45.097272727272724,53.79,53.79,1.972,2.192181818181818,2.318,2.318,17.055704585578415,18.49245024120562,19.313447758706882,19.313447758706882
2018-06-09,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.48181818181818,8.113636363636363,0.1,111.26272727272726,19.795909090909092,12.499545454545448,1.7203636363636363,15.413709550575891,6.860628564628528,0.01608019096461694,19.272727272727273,18.063636363636363,17.2,17.2,8.425454545454546,8.737272727272728,8.96,8.96,25.316363636363636,30.83681818181818,34.78,34.78,27.71181818181818,42.92409090909091,53.79,53.79,1.9405454545454544,2.160727272727273,2.318,2.318,16.850455206203097,18.287200861830307,19.313447758706882,19.313447758706882
2018-06-10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.654545454545456,8.06909090909091,0.1,110.80181818181818,19.007272727272728,10.32636363636363,1.6889090909090907,15.208460171200576,6.860628564628528,0.01608019096461694,19.445454545454545,18.236363636363635,17.2,17.2,8.38090909090909,8.692727272727273,8.96,8.96,24.527727272727272,30.048181818181817,34.78,34.78,25.53863636363636,40.75090909090909,53.79,53.79,1.909090909090909,2.129272727272727,2.318,2.318,16.645205826827784,18.08195148245499,19.313447758706882,19.313447758706882
2018-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.827272727272728,8.024545454545455,0.1,110.3409090909091,18.218636363636364,8.153181818181814,1.6574545454545453,15.00321079182526,6.860628564628528,0.01608019096461694,19.618181818181817,18.40909090909091,17.2,17.2,8.336363636363638,8.648181818181818,8.96,8.96,23.739090909090912,29.259545454545457,34.78,34.78,23.365454545454543,38.57772727272727,53.79,53.79,1.8776363636363635,2.097818181818182,2.318,2.318,16.439956447452467,17.876702103079676,19.313447758706882,19.313447758706882
2018-06-12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.0,7.98,0.1,109.88,17.43,5.98,1.626,14.797961412449945,6.860628564628528,0.01608019096461694,19.79090909090909,18.581818181818182,17.2,17.2,8.291818181818183,8.603636363636364,8.96,8.96,22.950454545454548,28.470909090909092,34.78,34.78,21.192272727272723,36.404545454545456,53.79,53.79,1.8461818181818181,2.0663636363636364,2.318,2.318,16.234707068077153,17.67145272370436,19.313447758706882,19.313447758706882
2018-06-13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.146153846153847,7.798461538461539,0.1,118.58538461538461,23.504615384615384,19.075384615384614,1.9879230769230767,15.843023646496482,6.860628564628528,0.01608019096461694,19.963636363636365,18.754545454545454,17.2,17.2,8.247272727272728,8.55909090909091,8.96,8.96,22.161818181818184,27.68227272727273,34.78,34.78,19.019090909090906,34.23136363636364,53.79,53.79,1.8147272727272727,2.034909090909091,2.318,2.318,16.029457688701836,17.466203344329045,19.313447758706882,19.313447758706882
2018-06-14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.29230769230769,7.616923076923078,0.1,127.29076923076923,29.57923076923077,32.17076923076923,2.349846153846154,16.888085880543017,6.860628564628528,0.01608019096461694,20.136363636363637,18.927272727272726,17.2,17.2,8.202727272727273,8.514545454545456,8.96,8.96,21.37318181818182,26.893636363636364,34.78,34.78,16.84590909090909,32.058181818181815,53.79,53.79,1.7832727272727271,2.0034545454545456,2.318,2.318,15.824208309326522,17.26095396495373,19.313447758706882,19.313447758706882
2018-06-15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.43846153846154,7.435384615384615,0.1,135.99615384615385,35.65384615384615,45.26615384615384,2.7117692307692307,17.933148114589553,6.860628564628528,0.01608019096461694,20.30909090909091,19.1,17.2,17.2,8.158181818181818,8.47,8.96,8.96,20.584545454545456,26.105,34.78,34.78,14.672727272727272,29.884999999999998,53.79,53.79,1.7518181818181817,1.972,2.318,2.318,15.618958929951207,17.055704585578415,19.313447758706882,19.313447758706882
2018-06-16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.584615384615383,7.253846153846154,0.1,144.70153846153846,41.72846153846154,58.36153846153846,3.0736923076923075,18.97821034863609,6.860628564628528,0.01608019096461694,20.48181818181818,19.272727272727273,17.2,17.2,8.113636363636363,8.425454545454546,8.96,8.96,19.795909090909092,25.316363636363636,34.78,34.78,12.499545454545448,27.71181818181818,53.79,53.79,1.7203636363636363,1.9405454545454544,2.318,2.318,15.413709550575891,16.850455206203097,19.313447758706882,19.313447758706882
2018-06-17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.73076923076923,7.072307692307692,0.1,153.40692307692308,47.80307692307692,71.45692307692308,3.4356153846153843,20.023272582682626,6.860628564628528,0.01608019096461694,20.654545454545456,19.445454545454545,17.2,17.2,8.06909090909091,8.38090909090909,8.96,8.96,19.007272727272728,24.527727272727272,34.78,34.78,10.32636363636363,25.53863636363636,53.79,53.79,1.6889090909090907,1.909090909090909,2.318,2.318,15.208460171200576,16.645205826827784,19.313447758706882,19.313447758706882
2018-06-18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.876923076923077,6.890769230769231,0.1,162.1123076923077,53.87769230769231,84.55230769230769,3.7975384615384615,21.068334816729163,6.860628564628528,0.01608019096461694,20.827272727272728,19.618181818181817,17.2,17.2,8.024545454545455,8.336363636363638,8.96,8.96,18.218636363636364,23.739090909090912,34.78,34.78,8.153181818181814,23.365454545454543,53.79,53.79,1.6574545454545453,1.8776363636363635,2.318,2.318,15.00321079182526,16.439956447452467,19.313447758706882,19.313447758706882
2018-06-19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.02307692307692,6.7092307692307696,0.1,170.8176923076923,59.95230769230769,97.64769230769231,4.159461538461539,22.1133970507757,6.860628564628528,0.01608019096461694,21.0,19.79090909090909,17.37272727272727,17.2,7.98,8.291818181818183,8.915454545454546,8.96,17.43,22.950454545454548,33.99136363636364,34.78,5.98,21.192272727272723,51.61681818181818,53.79,1.626,1.8461818181818181,2.2865454545454544,2.318,14.797961412449945,16.234707068077153,19.10819837933157,19.313447758706882
2018-06-20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.16923076923077,6.527692307692308,0.1,179.52307692307693,66.02692307692308,110.74307692307693,4.521384615384616,23.158459284822236,6.860628564628528,0.01608019096461694,21.146153846153847,19.963636363636365,17.545454545454543,17.2,7.798461538461539,8.247272727272728,8.870909090909091,8.96,23.504615384615384,22.161818181818184,33.20272727272727,34.78,19.075384615384614,19.019090909090906,49.443636363636365,53.79,1.9879230769230767,1.8147272727272727,2.2550909090909093,2.318,15.843023646496482,16.029457688701836,18.90294899995625,19.313447758706882
