timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
6/28/2018 18:31,4.4,1 1 1 1,3.558,1 1 1 1,127.4,1 2 1 2,23.75,1 1 1 1,991.7133,1 1 1 1,1.115,1 1 1 1,23.92,1 1 1 1,359.1,1 1 1 1,8.34,1 1 1 1,14.8,1 1 1 1,109.8,1 1 1 1,9.24,1 1 1 1,1.093,1 1 1 1,0.404,1 1 1 1,7.904,1 1 1 1,139.59,1 1 1 1,1.9552,1 1 1 1
6/28/2018 18:46,4.3,1 1 1 1,3.398,1 1 1 1,135.2,1 2 1 2,23.95,1 1 1 1,991.6855,1 1 1 1,1.115,1 1 1 1,24.47,1 1 1 3,361.7,1 1 1 1,8.42,1 1 1 3,16.17,1 1 1 1,114.7,1 1 1 1,9.56,1 1 1 1,1.234,1 1 1 1,0.62,1 1 1 1,7.945,1 1 1 1,146.31,1 1 1 1,2.0493,1 1 1 1
6/28/2018 19:01,4,1 1 1 1,3.116,1 1 1 1,120.4,1 2 1 2,24.15,1 1 1 1,991.6955,1 1 1 1,1.115,1 1 1 1,24.42,1 1 1 1,364.9,1 1 1 1,8.38,1 1 1 1,17.27,1 1 1 1,113.4,1 1 1 1,9.47,1 1 1 1,1.171,1 1 1 1,0.619,1 1 1 1,8.23,1 1 1 1,145,1 1 1 1,2.0309,1 1 1 1
6/28/2018 19:16,4.4,1 1 1 1,3.508,1 1 1 1,107.5,1 2 1 2,24.1,1 1 1 1,991.61,1 1 1 1,1.115,1 1 1 1,24.55,1 1 1 1,366.3,1 1 1 1,8.38,1 1 1 1,15.29,1 1 1 1,113.4,1 1 1 1,9.44,1 1 1 1,1.119,1 1 1 1,0.505,1 1 1 1,8.52,1 1 1 1,158.75,1 1 1 1,2.2236,1 1 1 1
6/28/2018 19:31,4.9,1 1 1 1,3.702,1 1 1 1,109,1 2 1 2,24.06,1 1 1 1,991.6055,1 1 1 1,1.115,1 1 1 1,24.6,1 1 1 1,367.9,1 1 1 1,8.37,1 1 1 1,15.04,1 1 1 1,113.2,1 1 1 1,9.42,1 1 1 1,1.07,1 1 1 1,0.383,1 1 1 1,8.71,1 1 1 1,162.34,1 1 1 1,2.2739,1 1 1 1
6/28/2018 19:46,5.5,1 1 1 1,4.006,1 1 1 1,106.1,1 2 1 2,23.93,1 1 1 1,991.5466,1 1 1 1,1.115,1 1 1 1,24.58,1 1 1 1,367.2,1 1 1 1,8.37,1 1 1 1,14.29,1 1 1 1,112.6,1 1 1 1,9.37,1 1 1 1,1.04,1 1 1 1,0.388,1 1 1 1,8.71,1 1 1 1,161.07,1 1 1 1,2.2561,1 1 1 1
6/28/2018 20:01,5,1 1 1 1,3.914,1 1 1 1,104.9,1 2 1 2,23.93,1 1 1 1,991.5244,1 1 1 1,1.115,1 1 1 1,25,1 1 1 1,368.9,1 1 1 1,8.41,1 1 1 1,15.19,1 1 1 1,116.5,1 1 1 1,9.62,1 1 1 1,1.148,1 1 1 1,0.488,1 1 1 1,8.8,1 1 1 1,155.98,1 1 1 1,2.1848,1 1 1 1
6/28/2018 20:16,5.6,1 1 1 1,4.047,1 1 1 1,107.8,1 2 1 2,23.95,1 1 1 1,991.4811,1 1 1 1,1.115,1 1 1 1,25.21,1 1 1 1,368,1 1 1 1,8.45,1 1 1 1,16.03,1 1 1 1,119.9,1 1 1 1,9.86,1 1 1 1,1.138,1 1 1 1,0.592,1 1 1 1,8.62,1 1 1 1,147.13,1 1 1 1,2.0608,1 1 1 1
6/28/2018 20:31,5.7,1 1 1 1,4.237,1 1 1 1,108.6,1 2 1 2,23.82,1 1 1 1,991.4766,1 1 1 1,1.113,1 1 1 1,25.09,1 1 1 1,366.6,1 1 1 1,8.44,1 1 1 1,15.27,1 1 1 1,119.3,1 1 1 1,9.83,1 1 1 1,1.197,1 1 1 1,0.505,1 1 1 1,8.37,1 1 1 1,142.03,1 1 1 1,1.9894,1 1 1 1
6/28/2018 20:46,5.6,1 1 1 1,4.724,1 1 1 1,116.5,1 2 1 2,23.67,1 1 1 1,991.3466,1 1 1 1,1.105,1 1 1 1,25.1,1 1 1 1,364.9,1 1 1 1,8.43,1 1 1 1,23.94,1 1 1 1,119.1,1 1 1 1,9.81,1 1 1 1,1.144,1 1 1 1,0.534,1 1 1 1,8.3,1 1 1 1,144.19,1 1 1 1,2.0196,1 1 1 1
6/28/2018 21:01,5.7,1 1 1 1,4.608,1 1 1 1,118.1,1 2 1 2,23.63,1 1 3 1,991.3611,1 1 1 1,1.105,1 1 1 1,25.16,1 1 1 1,366.3,1 1 1 1,8.43,1 1 1 1,15.92,1 1 1 1,119.3,1 1 1 1,9.82,1 1 1 1,1.067,1 1 1 1,0.55,1 1 1 1,8.39,1 1 1 1,148.22,1 1 1 1,2.076,1 1 1 1
6/28/2018 21:16,5.4,1 1 1 1,4.469,1 1 1 1,121.2,1 2 1 2,23.67,1 1 3 1,991.4999,1 1 1 1,1.107,1 1 1 1,24.81,1 1 1 1,366.4,1 1 1 1,8.41,1 1 1 1,15.62,1 1 1 1,117.3,1 1 1 1,9.71,1 1 1 1,1.021,1 1 1 1,0.462,1 1 1 1,8.64,1 1 1 1,152.39,1 1 1 1,2.1345,1 1 1 1
6/28/2018 21:31,6,1 1 1 1,4.873,1 1 1 1,123.2,1 2 1 2,23.67,1 1 4 1,991.4733,1 1 1 1,1.106,1 1 1 1,24.68,1 1 1 1,368.1,1 1 1 1,8.41,1 1 1 1,14.79,1 1 1 1,117.2,1 1 1 1,9.73,1 1 1 1,1.046,1 1 1 1,0.47,1 1 1 1,9.08,1 1 1 1,163.29,1 1 1 1,2.2872,1 1 1 1
6/28/2018 21:46,5.7,1 1 1 1,4.613,1 1 1 1,122.6,1 2 1 2,23.7,1 1 4 1,991.4322,1 1 1 1,1.106,1 1 1 1,24.81,1 1 1 1,372,1 1 1 1,8.42,1 1 1 1,14.26,1 1 1 1,117.8,1 1 1 1,9.76,1 1 1 1,1.056,1 1 1 1,0.541,1 1 1 1,9.59,1 1 1 1,170.34,1 1 1 1,2.3859,1 1 1 1
6/28/2018 22:01,6.1,1 1 1 1,4.919,1 1 1 1,120.6,1 2 1 2,23.71,1 1 4 1,991.3588,1 1 1 1,1.106,1 1 1 1,24.63,1 1 1 1,372.2,1 1 1 1,8.4,1 1 1 1,15.38,1 1 1 1,115.9,1 1 1 1,9.63,1 1 1 1,1.022,1 1 1 1,0.588,1 1 1 1,9.66,1 1 1 1,174.12,1 1 1 1,2.4388,1 1 1 1
6/28/2018 22:16,6.1,1 1 1 1,4.897,1 1 1 1,124.2,1 2 1 2,23.71,1 1 4 1,991.4633,1 1 1 1,1.106,1 1 1 1,24.54,1 1 1 1,373.4,1 1 1 1,8.38,1 1 1 1,15.92,1 1 1 1,114.9,1 1 1 1,9.57,1 1 1 1,1.017,1 1 1 1,0.547,1 1 1 1,9.9,1 1 1 1,177.36,1 1 1 1,2.4842,1 1 1 1
6/28/2018 22:31,5.7,1 1 1 1,4.786,1 1 1 1,127.2,1 2 1 2,23.72,1 1 4 1,991.3411,1 1 1 1,1.105,1 1 1 1,24.41,1 1 1 1,373.9,1 1 1 1,8.34,1 1 1 1,14.73,1 1 1 1,112.7,1 1 1 1,9.41,1 1 1 1,0.995,1 1 1 1,0.435,1 1 1 1,9.99,1 1 1 1,174.34,1 1 1 1,2.4419,1 1 1 1
6/28/2018 22:46,5.9,1 1 1 1,4.654,1 1 1 1,132.2,1 2 1 2,23.78,1 1 1 1,991.561,1 1 1 1,1.107,1 1 1 1,24.41,1 1 1 1,375.5,1 1 1 1,8.33,1 1 1 1,18.04,1 1 1 1,111.6,1 1 1 1,9.31,1 1 1 1,1,1 1 1 1,0.392,1 1 1 1,10.18,1 1 1 1,174.18,1 1 1 1,2.4398,1 1 1 1
6/28/2018 23:01,5.5,1 1 1 1,4.478,1 1 1 1,135.7,1 2 1 2,23.82,1 1 1 1,991.8121,1 1 1 1,1.109,1 1 1 1,24.3,1 1 1 1,375.9,1 1 1 1,8.31,1 1 1 1,29.78,1 1 1 1,110,1 1 1 1,9.2,1 1 1 1,0.95,1 1 1 1,0.318,1 1 1 1,10.17,1 1 1 1,177.12,1 1 1 1,2.4809,1 1 1 1
6/28/2018 23:16,5.8,1 1 1 1,4.107,1 1 1 1,133.5,1 2 1 2,23.86,1 1 1 1,991.8811,1 1 1 1,1.115,1 1 1 1,24.27,1 1 1 1,376.9,1 1 1 1,8.32,1 1 1 1,13.95,1 1 1 1,109.8,1 1 1 1,9.18,1 1 1 1,0.91,1 1 1 1,0.339,1 1 1 1,10.25,1 1 1 1,172.01,1 1 1 1,2.4093,1 1 1 1
6/28/2018 23:31,5.7,1 1 1 1,4.324,1 1 1 1,133.9,1 2 1 2,23.77,1 1 1 1,991.91,1 1 1 1,1.115,1 1 1 1,24.1,1 1 1 1,376.3,1 1 1 1,8.29,1 1 1 1,14.52,1 1 1 1,107.4,1 1 1 1,9.02,1 1 1 1,0.871,1 1 1 1,0.26,1 1 1 1,10.25,1 1 1 1,172.15,1 1 1 1,2.4113,1 1 1 1
6/28/2018 23:46,5.1,1 1 1 1,4.193,1 1 1 1,136.5,1 2 1 2,23.76,1 1 1 1,991.8411,1 1 1 1,1.115,1 1 1 1,24.05,1 1 1 1,377.1,1 1 1 1,8.28,1 1 1 1,20.85,1 1 1 1,106.6,1 1 1 1,8.96,1 1 1 1,0.804,1 1 1 1,0.234,1 1 1 1,10.28,1 1 1 1,173.33,1 1 1 1,2.4277,1 1 1 1
6/29/2018 0:01,4.4,1 1 1 1,3.338,1 1 1 1,150.2,1 2 1 2,24.06,1 1 1 1,991.81,1 1 1 1,1.114,1 1 1 1,23.95,1 1 1 1,377.9,1 1 1 1,8.26,1 1 1 1,13.15,1 1 1 1,105.5,1 1 1 1,8.88,1 1 1 1,0.757,1 1 1 1,0.216,1 1 1 1,10.41,1 1 1 1,177.88,1 1 1 1,2.4915,1 1 1 1
6/29/2018 0:16,3.6,1 1 1 1,2.581,1 1 1 1,172.6,1 2 1 2,24.53,1 1 1 1,991.8811,1 1 1 1,1.109,1 1 1 1,23.9,1 1 1 1,379,1 1 1 1,8.26,1 1 3 1,12.56,1 1 1 1,105.3,1 1 1 1,8.87,1 1 1 1,0.759,1 1 1 1,0.202,1 1 1 1,10.56,1 1 1 1,180.64,1 1 1 1,2.5302,1 1 1 1
6/29/2018 0:31,3,1 1 1 1,2.161,1 1 1 1,205.3,1 2 1 2,24.79,1 1 1 1,991.9655,1 1 1 1,1.116,1 1 1 1,23.87,1 1 1 1,380.4,1 1 1 1,8.26,1 1 3 1,12.42,1 1 1 1,105.4,1 1 1 1,8.88,1 1 1 1,0.777,1 1 1 1,0.24,1 1 1 1,10.75,1 1 1 1,181.57,1 1 1 1,2.5432,1 1 1 1
6/29/2018 0:46,3,1 1 1 1,2.327,1 1 1 1,211.5,1 2 1 2,24.41,1 1 1 1,992.03,1 1 1 1,1.116,1 1 1 1,23.85,1 1 1 1,381.6,1 1 1 1,8.26,1 1 3 1,12.38,1 1 1 1,104.9,1 1 1 1,8.84,1 1 1 1,0.763,1 1 1 1,0.192,1 1 1 1,10.86,1 1 1 1,184.97,1 1 1 1,2.5908,1 1 1 1
6/29/2018 1:01,3.3,1 1 1 1,2.637,1 1 1 1,207.6,1 2 1 2,24.08,1 1 1 1,992.0811,1 1 1 1,1.116,1 1 1 1,23.8,1 1 1 1,383.2,1 1 1 1,8.25,1 1 1 1,11.58,1 1 1 1,104.1,1 1 1 1,8.78,1 1 1 1,0.733,1 1 1 1,0.154,1 1 1 1,11.09,1 1 1 1,191.47,1 1 1 1,2.6819,1 1 1 1
6/29/2018 1:16,2.7,1 1 1 1,2.261,1 1 1 1,211,1 2 1 2,23.92,1 1 1 1,992.1677,1 1 1 1,1.116,1 1 1 1,23.74,1 1 1 1,385,1 1 1 1,8.24,1 1 1 1,11.26,1 1 1 1,103.4,1 1 1 1,8.74,1 1 1 1,0.762,1 1 1 1,0.148,1 1 1 1,11.34,1 1 1 1,194.13,1 1 1 1,2.7191,1 1 1 1
6/29/2018 1:31,3,1 1 1 1,2.416,1 1 1 1,212.5,1 2 1 2,23.93,1 1 1 1,992.2922,1 1 1 1,1.116,1 1 1 1,23.69,1 1 1 1,385.7,1 1 1 1,8.22,1 1 1 1,11.44,1 1 1 1,102.5,1 1 1 1,8.67,1 1 1 1,0.738,1 1 1 1,0.144,1 1 1 1,11.46,1 1 1 1,197.53,1 1 1 1,2.7667,1 1 1 1
6/29/2018 1:46,2.8,1 1 1 1,2.263,1 1 1 1,215.8,1 2 1 2,23.76,1 1 1 1,992.3533,1 1 1 1,1.117,1 1 1 1,23.68,1 1 1 1,386.8,1 1 1 1,8.23,1 1 1 1,10.64,1 1 1 1,102.5,1 1 1 1,8.67,1 1 1 1,0.753,1 1 1 1,0.157,1 1 1 1,11.65,1 1 1 1,200.81,1 1 1 1,2.8127,1 1 1 1
6/29/2018 2:01,2.9,1 1 1 1,2.133,1 1 1 1,228,1 2 1 2,23.82,1 1 1 1,992.5333,1 1 1 1,1.117,1 1 1 1,23.68,1 1 1 1,387.8,1 1 1 1,8.24,1 1 1 1,10.36,1 1 1 1,102.7,1 1 1 1,8.69,1 1 1 1,0.756,1 1 1 1,0.156,1 1 1 1,11.98,1 1 1 1,212.65,1 1 1 1,2.9786,1 1 1 1
6/29/2018 2:16,3.5,1 1 1 1,2.702,1 1 1 1,220.3,1 2 1 2,23.71,1 1 1 1,992.7054,1 1 1 1,1.119,1 1 1 1,23.69,1 1 1 1,389.1,1 1 1 1,8.24,1 1 1 1,10.51,1 1 1 1,102.7,1 1 1 1,8.68,1 1 1 1,0.842,1 1 1 1,0.16,1 1 1 1,12.47,1 1 1 1,220.77,1 1 1 1,3.0923,1 1 1 1
6/29/2018 2:31,3.9,1 1 1 1,3.122,1 1 1 1,213.2,1 2 1 2,23.66,1 1 1 1,992.7866,1 1 1 1,1.126,1 1 1 1,23.67,1 1 1 1,389.2,1 1 1 1,8.24,1 1 1 1,10.46,1 1 1 1,102.3,1 1 1 1,8.65,1 1 1 1,0.883,1 1 1 1,0.153,1 1 1 1,12.67,1 1 1 1,220.34,1 1 1 1,3.0862,1 1 1 1
6/29/2018 2:46,4.2,1 1 1 1,3.479,1 1 1 1,203.5,1 2 1 2,23.54,1 1 1 1,992.8633,1 1 1 1,1.126,1 1 1 1,23.64,1 1 1 1,389.4,1 1 1 1,8.23,1 1 1 1,10.44,1 1 1 1,101.8,1 1 1 1,8.62,1 1 1 1,0.833,1 1 1 1,0.169,1 1 1 1,12.91,1 1 1 1,220.95,1 1 1 1,3.0947,1 1 1 1
6/29/2018 3:01,4.4,1 1 1 1,3.638,1 1 3 1,207.6,1 2 1 2,23.39,1 1 1 1,993.0399,1 1 1 1,1.127,1 1 1 1,23.63,1 1 1 1,390,1 1 1 1,8.22,1 1 1 1,10.29,1 1 1 1,101.5,1 1 1 1,8.6,1 1 1 1,0.803,1 1 1 1,0.165,1 1 1 1,13.17,1 1 1 1,226.02,1 1 1 1,3.1658,1 1 1 1
6/29/2018 3:16,4.4,1 1 1 1,3.648,1 1 3 1,216.9,1 2 1 2,23.26,1 1 1 1,993.3,1 1 1 1,1.127,1 1 1 1,23.59,1 1 1 1,390.2,1 1 1 1,8.2,1 1 1 1,10.24,1 1 1 1,100.9,1 1 1 1,8.55,1 1 1 1,0.811,1 1 1 1,0.148,1 1 1 1,13.32,1 1 1 1,242.8,1 1 1 1,3.4009,1 1 1 1
6/29/2018 3:31,4.2,1 1 1 1,3.549,1 1 3 1,211.6,1 2 1 2,23.26,1 1 1 1,993.3389,1 1 1 1,1.127,1 1 1 1,23.57,1 1 1 1,390.5,1 1 1 1,8.19,1 1 1 1,10.13,1 1 1 1,100.4,1 1 1 1,8.51,1 1 1 1,0.85,1 1 1 1,0.161,1 1 1 1,13.52,1 1 1 1,227.38,1 1 1 3,3.1848,1 1 1 3
6/29/2018 3:46,4.6,1 1 1 1,3.71,1 1 1 1,205,1 2 1 2,23.17,1 1 1 1,993.4122,1 1 1 1,1.129,1 1 1 1,23.56,1 1 1 1,390.7,1 1 1 1,8.19,1 1 3 1,10.18,1 1 1 1,100,1 1 1 1,8.48,1 1 1 1,0.805,1 1 1 1,0.159,1 1 1 1,13.72,1 1 1 1,252.53,1 1 1 1,3.5371,1 1 1 1
6/29/2018 4:01,4.9,1 1 1 1,3.886,1 1 1 1,206.3,1 2 1 2,23.13,1 1 1 1,993.4433,1 1 1 1,1.136,1 1 1 1,23.56,1 1 1 1,392.8,1 1 1 1,8.19,1 1 3 1,9.9,1 1 1 1,99.9,1 1 1 1,8.47,1 1 1 1,0.867,1 1 1 1,0.149,1 1 1 1,14.34,1 1 1 1,252,1 1 1 1,3.5296,1 1 1 1
6/29/2018 4:16,5.2,1 1 1 1,3.872,1 1 1 1,212.9,1 2 1 2,23.05,1 1 1 1,993.451,1 1 1 1,1.134,1 1 1 1,23.54,1 1 1 1,392.8,1 1 1 1,8.19,1 1 3 1,9.72,1 1 1 1,99.5,1 1 1 1,8.45,1 1 1 1,0.888,1 1 1 1,0.144,1 1 1 1,14.44,1 1 1 1,254.37,1 1 1 1,3.5629,1 1 1 1
6/29/2018 4:31,4.3,1 1 1 1,3.289,1 1 1 1,212.7,1 2 1 2,22.99,1 1 1 1,993.3255,1 1 1 1,1.127,1 1 1 1,23.51,1 1 1 1,392.4,1 1 1 1,8.18,1 1 1 1,9.72,1 1 1 1,99.2,1 1 1 1,8.42,1 1 1 1,0.918,1 1 1 1,0.159,1 1 1 1,14.4,1 1 1 1,243.75,1 1 1 1,3.4141,1 1 1 1
6/29/2018 4:46,3.8,1 1 1 1,2.984,1 1 1 1,211.6,1 2 1 2,22.97,1 1 1 1,993.1667,1 1 1 1,1.127,1 1 1 1,23.45,1 1 1 1,390.6,1 1 1 1,8.17,1 1 1 1,9.99,1 1 1 1,98.7,1 1 1 1,8.39,1 1 1 1,0.843,1 1 1 1,0.156,1 1 1 1,14.02,1 1 1 1,243.3,1 1 1 1,3.4078,1 1 1 1
6/29/2018 5:01,3.4,1 1 1 1,2.737,1 1 1 1,206.9,1 2 1 2,22.88,1 1 1 1,993.1466,1 1 1 1,1.127,1 1 1 1,23.45,1 1 1 1,391.4,1 1 1 1,8.18,1 1 1 1,9.89,1 1 1 1,98.7,1 1 1 1,8.39,1 1 1 1,0.9,1 1 1 1,0.18,1 1 1 1,14.22,1 1 1 1,256.71,1 1 1 1,3.5956,1 1 1 1
6/29/2018 5:16,3.8,1 1 1 1,3.06,1 1 1 1,206.9,1 2 1 2,22.77,1 1 1 1,993.0433,1 1 1 1,1.127,1 1 1 1,23.46,1 1 1 1,392.6,1 1 1 1,8.19,1 1 1 1,9.4,1 1 1 1,98.8,1 1 1 1,8.39,1 1 1 1,0.874,1 1 1 1,0.167,1 1 1 1,14.52,1 1 1 1,248.43,1 1 1 1,3.4796,1 1 1 1
6/29/2018 5:31,3.3,1 1 1 1,2.667,1 1 1 1,219.1,1 2 1 2,22.7,1 1 1 1,993.011,1 1 1 1,1.127,1 1 1 1,23.44,1 1 1 1,392.1,1 1 1 1,8.18,1 1 1 1,9.4,1 1 1 1,98.6,1 1 1 1,8.38,1 1 1 1,0.861,1 1 1 1,0.14,1 1 1 1,14.45,1 1 1 1,250.68,1 1 1 1,3.5112,1 1 1 1
6/29/2018 5:46,4,1 1 1 1,2.367,1 1 1 1,236,1 2 1 2,22.54,1 1 1 1,993.1478,1 1 1 1,1.127,1 1 1 1,23.42,1 1 1 1,391.6,1 1 1 1,8.18,1 1 1 1,9.36,1 1 1 1,98.6,1 1 1 1,8.38,1 1 1 1,0.899,1 1 1 1,0.166,1 1 1 1,14.37,1 1 1 1,243.86,1 1 1 1,3.4156,1 1 1 1
6/29/2018 6:01,3.1,1 1 1 1,2.433,1 1 1 1,251,1 2 1 2,22.69,1 1 1 1,993.2933,1 1 1 1,1.128,1 1 1 1,23.4,1 1 1 1,390.6,1 1 1 1,8.17,1 1 1 1,9.38,1 1 1 1,98.3,1 1 1 1,8.36,1 1 1 1,0.907,1 1 1 1,0.16,1 1 1 1,14.11,1 1 1 1,240.91,1 1 1 1,3.3743,1 1 1 1
6/29/2018 6:16,3,1 1 1 1,2.33,1 1 1 1,260.3,1 2 1 2,22.77,1 1 1 1,993.2177,1 1 3 1,1.128,1 1 1 1,23.38,1 1 1 1,390.2,1 1 1 1,8.17,1 1 1 1,9.35,1 1 1 1,98.2,1 1 1 1,8.35,1 1 1 1,0.856,1 1 1 1,0.161,1 1 1 1,14.03,1 1 1 1,247.82,1 1 1 1,3.4712,1 1 1 1
6/29/2018 6:31,2.6,1 1 1 1,1.871,1 1 1 1,271.8,1 2 1 2,22.79,1 1 1 1,993.26,1 1 3 1,1.127,1 1 1 1,23.41,1 1 1 1,392.3,1 1 1 1,8.2,1 1 1 1,8.77,1 1 1 1,98.7,1 1 1 1,8.39,1 1 1 1,0.92,1 1 1 1,0.175,1 1 1 1,14.5,1 1 1 1,262.78,1 1 1 1,3.6807,1 1 1 1
6/29/2018 6:46,1.8,1 1 1 1,1.281,1 1 1 1,276.2,1 2 1 2,22.79,1 1 1 1,993.2578,1 1 3 1,1.127,1 1 1 1,23.48,1 1 1 1,394.4,1 1 1 1,8.22,1 1 1 1,8.52,1 1 1 1,99.3,1 1 1 1,8.44,1 1 1 1,0.861,1 1 1 1,0.165,1 1 1 1,14.91,1 1 1 1,262.47,1 1 1 1,3.6764,1 1 1 1
6/29/2018 7:01,2.7,1 1 1 1,1.636,1 1 1 1,250.2,1 2 1 2,22.6,1 1 1 1,993.3211,1 1 1 1,1.127,1 1 1 1,23.48,1 1 1 1,394.5,1 1 1 1,8.23,1 1 1 1,8.41,1 1 1 1,99.2,1 1 1 1,8.42,1 1 1 1,0.946,1 1 1 1,0.177,1 1 1 1,14.92,1 1 1 1,264.31,1 1 1 1,3.7022,1 1 1 1
6/29/2018 7:16,3.1,1 1 1 1,2.377,1 1 1 1,251.9,1 2 1 2,22.35,1 1 1 1,993.5045,1 1 1 1,1.127,1 1 1 1,23.48,1 1 1 1,394.6,1 1 1 1,8.24,1 1 1 1,8.41,1 1 1 1,99,1 1 1 1,8.41,1 1 1 1,0.967,1 1 1 1,0.187,1 1 1 1,14.91,1 1 1 1,266.61,1 1 1 1,3.7343,1 1 1 1
6/29/2018 7:31,4.5,1 1 1 1,3.283,1 1 1 1,263.9,1 2 1 2,22.25,1 1 1 1,993.67,1 1 1 1,1.13,1 1 1 1,23.5,1 1 1 1,395.7,1 1 1 1,8.25,1 1 1 1,8.35,1 1 1 1,99.3,1 1 1 1,8.43,1 1 1 1,1.035,1 1 1 1,0.175,1 1 1 1,15.19,1 1 1 1,280.81,1 1 1 1,3.9332,1 1 1 1
6/29/2018 7:46,3.5,1 1 1 1,2.841,1 1 1 1,248.1,1 2 1 2,22.24,1 1 1 1,993.5288,1 1 1 1,1.134,1 1 1 1,23.54,1 1 1 1,397.2,1 1 1 1,8.26,1 1 1 1,8.43,1 1 1 1,99.7,1 1 1 1,8.46,1 1 1 1,0.914,1 1 1 1,0.18,1 1 1 1,15.57,1 1 1 1,276.32,1 1 1 1,3.8703,1 1 1 1
6/29/2018 8:01,3.5,1 1 1 1,2.5,1 1 1 1,243.3,1 2 1 2,22.2,1 1 1 1,993.46,1 1 1 1,1.128,1 1 1 1,23.53,1 1 1 1,396.5,1 1 1 1,8.24,1 1 1 1,8.64,1 1 1 1,99.4,1 1 1 1,8.43,1 1 1 1,0.944,1 1 1 1,0.178,1 1 1 1,15.45,1 1 1 1,274.96,1 1 1 1,3.8513,1 1 1 1
6/29/2018 8:16,3.3,1 1 1 1,2.213,1 1 1 1,261.1,1 2 1 2,22.19,1 1 1 1,993.7021,1 1 1 1,1.13,1 1 1 1,23.51,1 1 1 1,395.9,1 1 1 1,8.23,1 1 1 1,8.72,1 1 1 1,99.2,1 1 1 1,8.41,1 1 1 1,0.943,1 1 1 1,0.159,1 1 1 1,15.32,1 1 1 1,271.02,1 1 1 1,3.7961,1 1 1 1
6/29/2018 8:31,2.6,1 1 1 1,1.808,1 1 1 1,302.1,1 2 1 2,22.26,1 1 1 1,993.7722,1 1 1 1,1.136,1 1 1 1,23.49,1 1 1 1,395.3,1 1 1 1,8.21,1 1 1 1,8.86,1 1 1 1,98.8,1 1 1 1,8.4,1 1 1 1,0.987,1 1 1 1,0.187,1 1 1 1,15.15,1 1 1 1,266.36,1 1 1 1,3.7308,1 1 1 1
6/29/2018 8:46,2.3,1 1 1 1,1.694,1 1 1 1,330.9,1 2 1 2,22.33,1 1 1 1,993.83,1 1 1 1,1.137,1 1 1 1,23.48,1 1 1 1,395.5,1 1 1 1,8.2,1 1 1 1,8.6,1 1 1 1,98.8,1 1 1 1,8.39,1 1 1 1,0.963,1 1 1 1,0.205,1 1 1 1,15.11,1 1 1 1,267.1,1 1 1 1,3.7411,1 1 1 1
6/29/2018 9:01,3.1,1 1 1 1,2.513,1 1 1 1,312.1,1 2 1 2,22.01,1 1 1 1,994.1955,1 1 1 1,1.137,1 1 1 1,23.48,1 1 1 1,395.7,1 1 1 1,8.2,1 1 1 1,8.45,1 1 1 1,98.8,1 1 1 1,8.39,1 1 1 1,0.949,1 1 1 1,0.185,1 1 1 1,15.05,1 1 1 1,270.67,1 1 1 1,3.7912,1 1 1 1
6/29/2018 9:16,2.9,1 1 1 1,2.353,1 1 1 1,301.7,1 2 1 2,21.86,1 1 1 1,994.3733,1 1 1 1,1.138,1 1 1 1,23.48,1 1 1 1,395.6,1 1 1 1,8.21,1 1 1 1,8.53,1 1 1 1,98.7,1 1 1 1,8.38,1 1 1 1,0.958,1 1 1 1,0.196,1 1 1 1,15.1,1 1 1 1,267.24,1 1 1 1,3.7431,1 1 1 1
6/29/2018 9:31,3.2,1 1 1 1,2.387,1 1 1 1,268.1,1 2 1 2,21.83,1 1 1 1,994.6144,1 1 1 1,1.14,1 1 1 1,23.47,1 1 1 1,395.2,1 1 1 1,8.22,1 1 1 1,8.75,1 1 1 1,98.5,1 1 1 1,8.37,1 1 1 1,1.001,1 1 1 1,0.181,1 1 1 1,14.99,1 1 1 1,263.67,1 1 1 1,3.6931,1 1 1 1
6/29/2018 9:46,3.7,1 1 1 1,2.926,1 1 1 1,261.7,1 2 1 2,21.82,1 1 1 1,994.8966,1 1 1 1,1.147,1 1 1 1,23.45,1 1 1 1,394.5,1 1 1 1,8.23,1 1 1 1,8.75,1 1 1 1,98.3,1 1 1 1,8.35,1 1 1 1,0.926,1 1 1 1,0.216,1 1 1 1,14.8,1 1 1 1,259.87,1 1 1 1,3.6399,1 1 1 1
6/29/2018 10:01,3.6,1 1 1 1,2.9,1 1 1 1,247.9,1 2 1 2,21.76,1 1 1 1,995.05,1 1 1 1,1.147,1 1 1 1,23.43,1 1 1 1,394,1 1 1 1,8.23,1 1 1 1,8.97,1 1 1 1,98.1,1 1 1 1,8.34,1 1 1 1,1.021,1 1 1 1,0.2,1 1 1 1,14.67,1 1 1 1,259.78,1 1 1 1,3.6387,1 1 1 1
