timestamp,wave_height,wave_direction,wave_period,wind_speed,wind_direction,water_temperature,conductivity,specific_conductivity,total_dissolved_solids,ph,ph_mV,oxidation_reduction_potential,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_qsu,turbidity,chlorophylla_rfu,chlorophylla,phycocyanin_rfu,phycocyanin,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,depth,turbidity_c6,phycoerythrin_c6,phycocyanin_c6,chlorophylla_c6,colored_dissolved_organic_matter_c6,depth_c6,water_temperature_c6
UTC,meter,degrees,seconds,meters per second,degrees,degrees Celsius,micorosiemens per centimeter,micorosiemens per centimeter,milligrams per liter,NAN,millivolts,millivolts,RFU,quinine sulfate units,FNU,RFU,micrograms per liter,RFU,micrograms per liter,%,milligrams per liter,meter,NTU,RFU,RFU,RFU,ppb,meter,degrees Celsius
data logger,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,GLCFS hindcast model,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,YSI EXO2,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6,Turner C-6
6/18/2014 5:00,0.0522,66.0354,0.9466,4.0322,263.0756,22.49225,288.725,303.25,197.25,8.2925,-94.025,342.85,0.0025,-0.0025,5.4675,0.5175,1.9725,-0.5775,-0.5775,103.275,8.9375,3.72375,5.56,220.49,8.47,279.93,456.1,3.36,22.4625
6/18/2014 6:00,0.0649,66.4808,1.0516,4.2555,247.0703,22.4795,288.75,303.325,197.25,8.3225,-95.6,341.275,0.1175,0.345,4.6025,0.515,1.9625,-0.5825,-0.5825,103.9,8.995,3.78025,4.1725,218.97,9.66,313.23,466.5,3.43,22.45
6/18/2014 7:00,0.0823,65.6044,1.1852,4.0231,255.4808,22.4745,290.375,305.125,198.25,8.3075,-94.725,343.675,0.145,0.43,4.24,0.54,2.06,-0.5775,-0.5775,103.45,8.9575,3.775,4.375,214.59,10.46,311.55,469.7,3.43,22.4425
6/18/2014 8:00,0.0981,63.9856,1.3034,4.4635,254.0732,22.4675,289.875,304.625,198,8.3025,-94.35,346,0.1725,0.5125,4.0125,0.4775,1.805,-0.605,-0.605,103,8.925,3.8475,3.845,211.86,7.62,264.67,470.4,3.4975,22.435
6/18/2014 9:00,0.1096,60.9207,1.3725,4.3366,246.2123,22.47425,290.35,305.075,198.5,8.2925,-93.925,348.975,0.1375,0.415,4.095,0.4525,1.715,-0.6075,-0.6075,101.6,8.795,3.94975,3.965,205.65,8.36,257.12,468.8,3.6125,22.4425
6/18/2014 10:00,0.1249,57.4291,1.4505,4.9695,237.6222,22.476,290.275,305,198.25,8.275,-93.025,349.775,0.1075,0.3225,4.09,0.465,1.7675,-0.5925,-0.5925,102.25,8.8525,4.02225,3.995,217.94,9.14,259.72,465.4,3.665,22.445
6/18/2014 11:00,0.1567,53.8588,1.6128,5.1873,231.9061,22.4575,289.6,304.4,198.25,8.245,-91.125,346.55,0.0875,0.2625,5.865,0.4475,1.69,-0.6,-0.6,102.75,8.9,4.0135,5.3925,221.14,9.63,264.47,464.6,3.665,22.425
6/18/2014 12:00,0.1866,50.9216,1.7718,5.4492,242.7021,22.42025,293.1,308.3,200.5,8.215,-89.425,349.6,0.255,0.7575,6.395,0.3825,1.425,-0.6075,-0.6075,101.6,8.8025,3.9335,6.23,216.7,8.7,229.42,476.4,3.5775,22.3875
6/18/2014 13:00,0.21,49.9421,1.8744,6.0522,239.8432,22.41275,293.775,309,201,8.205,-88.825,350.4,0.2875,0.8675,6.96,0.3075,1.1325,-0.6425,-0.6425,100.775,8.735,3.85725,6.29,201.7,8.65,183.97,479.6,3.4825,22.3825
6/18/2014 14:00,0.2415,50.3776,1.9885,6.7798,246.7678,22.4105,293.025,308.275,200.5,8.2125,-89.2,351.125,0.295,0.875,6.1025,0.24,0.855,-0.6725,-0.6725,100.55,8.715,3.78375,6.0675,186.5,7.75,170.23,481,3.4475,22.3875
6/18/2014 15:00,0.3058,51.5914,2.2347,7.7392,253.2495,22.49075,292,306.7,199.25,8.215,-89.475,347.95,0.1525,0.46,5.3975,0.2675,0.96,-0.67,-0.67,101.075,8.745,3.73475,5.025,177.99,6.85,153.01,475.6,3.395,22.455
6/18/2014 16:00,0.3845,50.1737,2.5119,8.3224,250.4625,22.601,290,303.925,197.5,8.2225,-89.95,347.05,0.1,0.3025,5.19,0.305,1.1075,-0.6575,-0.6575,101.575,8.7725,3.70625,4.98,186.29,8.04,187.61,465.3,3.3425,22.59
6/18/2014 17:00,0.4363,49.3456,2.663,8.9571,251.146,22.65225,290.8,304.45,197.75,8.2025,-88.75,346.35,0.1725,0.5075,5.6525,0.27,0.9775,-0.6925,-0.6925,101.375,8.7475,3.7315,5.7475,182.19,7.05,151.51,472.1,3.4125,22.65
6/18/2014 18:00,0.4674,49.1843,2.7277,8.9097,254.9143,22.65925,291.525,305.15,198.25,8.185,-87.775,350.825,0.205,0.615,5.29,0.1725,0.5675,-0.735,-0.735,100.8,8.695,3.7635,5.58,162.64,6.03,146.01,483.9,3.395,22.7575
6/18/2014 19:00,0.4295,54.3143,2.678,9.1633,278.3202,22.81875,294.125,306.875,199.75,8.21,-89.2,351.25,0.3625,1.085,5.3325,0.1975,0.69,-0.7475,-0.7475,101.4,8.7225,3.73625,5.73,168.11,5.9,156.57,496.8,3.36,22.9075
6/18/2014 20:00,0.4086,59.2789,2.6214,8.3482,264.5105,23.083,298.075,309.425,201,8.215,-89.525,341.55,0.575,1.7225,6.155,0.3925,1.4625,-0.6725,-0.6725,102.875,8.8075,3.78525,6.1275,199.41,8.07,253.54,504.8,3.395,23.0725
6/18/2014 21:00,0.3945,61.7611,2.5854,8.1842,274.5488,23.03525,295.275,306.8,199.25,8.2275,-90.375,339.05,0.2925,0.8775,5.8575,0.4675,1.7875,-0.6475,-0.6475,103.75,8.89,3.833,5.95,211.68,8.32,279.09,483,3.4475,23.01
6/18/2014 22:00,0.3607,67.0774,2.5015,7.7956,285.833,22.996,295.25,306.975,199.5,8.21,-89.35,340.275,0.495,1.4825,6.47,0.4575,1.73,-0.63,-0.63,101.975,8.7425,3.7995,6.3325,208.63,9.1,282.88,498.1,3.4125,22.995
6/18/2014 23:00,0.3072,71.0886,2.3432,6.679,282.8825,22.94625,288.525,300.3,195.25,8.23,-90.5,341.675,0.0975,0.3,6.2375,0.505,1.93,-0.62,-0.62,103.325,8.8675,3.86175,5.935,213.06,8.38,294.7,467,3.4975,22.9175
6/19/2014 0:00,0.2734,78.6179,2.2051,7.8119,286.0152,22.8875,290.2,302.4,196.5,8.19,-87.95,346.325,0.1975,0.59,6.02,0.465,1.7675,-0.6425,-0.6425,101.3,8.7025,3.87375,5.8,205.33,8.39,275.99,474.3,3.4975,22.8625
6/19/2014 1:00,0.2511,79.7319,2.0938,5.7984,296.1549,22.98475,302.475,314.6,204.5,8.165,-86.775,347.65,0.915,2.7525,5.735,0.465,1.755,-0.65,-0.65,99.325,8.515,3.8325,5.51,208.99,7.23,280.57,539.1,3.4475,22.9525
6/19/2014 2:00,0.2041,78.3185,2.0053,5.9546,304.7821,22.94275,299.425,311.675,202.5,8.1675,-86.8,348.275,0.7725,2.32,6.2025,0.4525,1.705,-0.665,-0.665,99.625,8.55,3.9175,5.91,209.53,8.17,268.06,525.7,3.53,22.9075
6/19/2014 3:00,0.1623,78.727,1.9229,4.7685,332.5718,22.929,298.175,310.475,202,8.165,-86.675,346.025,0.8025,2.4125,5.84,0.425,1.595,-0.675,-0.675,99.075,8.505,3.90175,5.635,201.36,7.49,238.46,523.4,3.53,22.895
6/19/2014 4:00,0.1286,80.6662,1.7539,4.3974,310.108,22.909,299.5,311.95,202.5,8.1025,-83.025,353.2,1.015,3.05,4.4325,0.375,1.3975,-0.6825,-0.6825,95.425,8.1925,3.81425,4.08,183.85,6.46,234.31,540.9,3.4475,22.8725
6/19/2014 5:00,0.1032,79.8473,1.5006,3.0442,303.9908,22.8745,295.625,308.175,200.25,8.11,-83.375,350.8,0.765,2.2975,4.3025,0.4275,1.605,-0.66,-0.66,95.7,8.22,3.8225,4.075,187.82,6.76,251.16,523.1,3.4475,22.8375
6/19/2014 6:00,0.0835,76.9723,1.3755,3.1003,294.6021,22.84275,292,304.525,198,8.1725,-86.925,346.475,0.2425,0.73,3.855,0.3625,1.34,-0.68,-0.68,97.65,8.395,3.8035,3.8975,180.68,6.22,240.62,481.7,3.43,22.8075
6/19/2014 7:00,0.0701,77.9624,1.235,3.1023,312.929,22.8495,288.475,300.825,195.5,8.1525,-86.05,347.425,0,-0.0025,3.43,0.325,1.1925,-0.69,-0.69,97.775,8.405,3.7045,3.2475,171.6,5.91,222.73,459,3.3425,22.8125
6/19/2014 8:00,0.0396,91.7614,0.9757,2.4179,60.4464,22.86,290.575,302.975,197,8.14,-85.175,351.875,0.16,0.4825,3.3075,0.3025,1.11,-0.695,-0.695,96.6,8.3,3.66625,3.025,171.37,5.63,182.56,472.5,3.3075,22.8225
6/19/2014 9:00,0.0299,252.5783,0.6893,3.488,94.2554,22.83025,289.725,302.275,196.25,8.15,-85.875,353.925,0.04,0.1175,3.965,0.315,1.1575,-0.695,-0.695,97.45,8.38,3.69525,3.6175,174.36,5.69,211.89,468.8,3.325,22.7975
6/19/2014 10:00,0.085,260.035,1.1713,4.3118,86.7619,22.78475,287.55,300.25,195.25,8.1625,-86.525,352.925,-0.15,-0.455,4.565,0.3275,1.21,-0.6875,-0.6875,98.425,8.47,3.73525,4.6,176.63,6.51,207.28,446.6,3.4125,22.7475
6/19/2014 11:00,0.2077,257.3618,1.8128,6.803,75.0925,22.76875,290.525,303.475,197.25,8.135,-84.8,353.65,0.0825,0.2475,4.495,0.295,1.0725,-0.69,-0.69,97.5,8.395,3.8115,4.4425,179.67,7.07,194.86,465.3,3.465,22.735
6/19/2014 12:00,0.3445,256.9919,2.3491,5.7784,130.6134,22.75075,291.85,304.925,198.25,8.1225,-84.125,359.825,0.215,0.64,5.3325,0.2925,1.07,-0.6825,-0.6825,96.825,8.34,3.86125,5.255,179.38,6.42,167.95,474.9,3.5,22.7175
6/19/2014 13:00,0.3781,258.2236,2.8711,4.4415,118.1419,22.74675,290.2,303.25,197.25,8.1375,-85.05,359.5,0.125,0.3725,5.9675,0.3225,1.1975,-0.66,-0.66,97.3,8.3775,3.9075,5.9075,189.77,7.44,199.9,469.5,3.5775,22.7075
6/19/2014 14:00,0.3157,260.0473,2.677,4.3206,133.5395,22.7355,294.9,308.225,200.25,8.095,-82.525,361.125,0.415,1.24,4.52,0.25,0.895,-0.705,-0.705,95.45,8.22,3.99925,4.2525,170.64,5.43,151.9,495.1,3.6125,22.7
6/19/2014 15:00,0.2427,275.3342,2.4138,4.6522,184.8554,22.748,297.525,310.925,202,8.08,-81.75,361.95,0.4425,1.3225,4.2525,0.2425,0.86,-0.715,-0.715,95.1,8.19,4.03675,3.985,167.99,5.38,149.89,497.8,3.665,22.7125
6/19/2014 16:00,0.2158,289.5302,2.2765,3.892,161.7507,22.7805,298.4,311.575,202.5,8.0825,-81.925,362.95,0.6725,2.0175,3.985,0.24,0.845,-0.71,-0.71,95.425,8.2125,4.085,3.7625,165.09,5.44,141.72,515,3.735,22.745
6/19/2014 17:00,0.225,291.136,2.138,5.1702,130.1933,22.85025,303.225,316.2,205.75,8.0825,-81.825,361.35,0.92,2.7575,4.045,0.2625,0.95,-0.7125,-0.7125,95.85,8.2375,4.08775,3.93,169.88,5.61,152.12,534.9,3.735,22.82
6/19/2014 18:00,0.248,289.1345,2.1879,4.7085,160.3628,22.9125,304.625,317.275,206.25,8.045,-79.85,361.75,1.0075,3.0325,4.3525,0.23,0.8125,-0.7225,-0.7225,95.175,8.1725,4.0395,4.35,172.69,5.59,138.31,544.3,3.6825,22.8825
6/19/2014 19:00,0.2548,282.9334,2.4734,3.4392,95.2019,22.95925,302.175,314.425,204.25,8.075,-81.525,358.8,0.685,2.0575,4.065,0.2375,0.8575,-0.715,-0.715,97.15,8.335,3.97875,3.8575,166.34,5.61,145.19,515.1,3.5625,22.945
6/19/2014 20:00,0.2113,280.6212,2.2523,3.6087,2.8599,22.98925,296.1,307.95,200.25,8.11,-83.55,355.725,0.2925,0.8775,3.895,0.1725,0.565,-0.7475,-0.7475,98.35,8.4325,3.92975,3.6825,148.34,5.41,120.16,485.5,3.5625,22.9975
6/19/2014 21:00,0.0942,244.3107,1.5039,3.8269,300.8927,22.967,293.45,305.325,198.25,8.0475,-79.975,363.15,0.205,0.61,3.885,0.1225,0.38,-0.76,-0.76,95.85,8.2175,3.89975,3.4025,142.02,4.77,101.22,482.6,3.5,23.0425
6/19/2014 22:00,0.0568,276.2393,1.1681,5.2738,151.8798,23.238,299.55,309.975,201.5,8.12,-84.125,353.1,0.35,1.0475,3.3875,0.2425,0.855,-0.725,-0.725,100.025,8.535,3.82425,3.1325,161.41,5.44,147.87,490.9,3.4475,23.25
6/19/2014 23:00,0.1704,306.4263,1.6324,5.3742,135.1379,23.22275,300.05,310.575,202,8.0875,-82.275,356.55,0.38,1.1375,3.905,0.2475,0.885,-0.725,-0.725,97.9,8.3575,3.784,3.4375,161.76,5.05,167.63,490.9,3.4125,23.2425
6/20/2014 0:00,0.161,309.1351,1.9663,4.7797,281.6964,23.2945,300.775,310.925,202.25,8.11,-83.6,352.7,0.54,1.6125,3.2475,0.315,1.16,-0.7075,-0.7075,99.85,8.5125,3.75375,3.205,165.2,5.03,187.18,499.4,3.36,23.26
6/20/2014 1:00,0.0913,1.6105,1.4809,3.2051,221.8104,23.23575,300.075,310.55,201.75,8.0775,-81.65,357.45,0.61,1.8325,3.655,0.29,1.0525,-0.7325,-0.7325,98.225,8.38,3.7645,3.395,159.83,6.06,176.03,503.8,3.3775,23.205
6/20/2014 2:00,0.0456,28.682,1.0461,4.4758,335.4498,23.21225,304.175,314.9,204.75,8.0575,-80.575,360.9,0.895,2.69,4.7375,0.32,1.1675,-0.7,-0.7,96.575,8.2475,3.8205,4.6575,176.16,6.12,179.16,528.5,3.395,23.1725
6/20/2014 3:00,0.0347,31.4216,0.9132,4.2009,184.6306,23.18575,304.425,315.325,205,8.045,-79.75,362.825,0.955,2.8625,6.0775,0.3125,1.145,-0.705,-0.705,95.925,8.1925,3.86525,5.725,174.48,6.02,176.78,535.1,3.4975,23.1475
6/20/2014 4:00,0.0277,2.6359,0.7584,3.3501,49.2624,23.215,310.25,321.175,208.75,8.055,-80.325,362.125,1.425,4.2675,6.2775,0.315,1.155,-0.7075,-0.7075,96.275,8.2175,3.92075,6.195,189.1,6.11,185.85,570.5,3.5625,23.18
6/20/2014 5:00,0.0869,247.4241,1.1598,4.2792,54.782,23.24225,317.4,328.4,213.75,8.035,-79.35,366.225,1.9175,5.7525,8.2075,0.3025,1.1125,-0.7075,-0.7075,95.675,8.16,3.967,7.85,192.53,7.56,169.94,608.6,3.5775,23.205
6/20/2014 6:00,0.1271,253.0038,1.4621,3.9072,176.5055,23.195,318.375,329.725,214.25,8.02,-78.45,367.75,1.9825,5.94,7.8725,0.295,1.0775,-0.7175,-0.7175,95.125,8.1225,3.9345,7.7925,187.92,7.62,159.52,612.6,3.53,23.16
6/20/2014 7:00,0.0885,263.5895,1.458,2.8712,342.2986,23.26675,333.725,345.125,224.5,8.035,-79.175,369,3.5575,10.675,10.2125,0.2975,1.0875,-0.71,-0.71,93.45,7.9675,3.953,9.72,207.46,7.34,175.25,733.3,3.56,23.2325
6/20/2014 8:00,0.0879,214.1906,1.3784,3.5439,330.0379,23.335,344.15,355.425,231,8.0425,-79.725,366.075,4.315,12.9475,9.625,0.3725,1.3925,-0.7025,-0.7025,92.725,7.9,3.9705,9.295,221.56,7.86,193.63,791.8,3.5625,23.3075
6/20/2014 9:00,0.1079,200.7205,1.4852,2.7962,335.6103,23.365,351.4,362.75,235.5,8.025,-78.875,367.1,4.6375,13.905,10.9125,0.405,1.5225,-0.685,-0.685,91.325,7.775,3.9395,10.555,242.83,8.99,230.03,826.5,3.56,23.34
6/20/2014 10:00,0.1351,196.7827,1.6018,4.0766,342.4808,23.35175,352,363.45,236.25,8.0225,-78.575,369.375,4.7775,14.3325,11.8025,0.415,1.5575,-0.6675,-0.6675,92.3,7.8575,3.9245,11.59,247.05,9.01,239.02,824.5,3.53,23.3125
6/20/2014 11:00,0.192,188.9368,1.8074,5.1614,339.9971,23.25675,345.25,357.15,232,8.0125,-78.1,371.825,4.155,12.4625,13.5625,0.385,1.4375,-0.6775,-0.6775,92.975,7.93,3.91475,13.315,251.78,10.21,202.32,777.7,3.545,23.22
6/20/2014 12:00,0.2403,188.4943,2.0373,4.3589,356.1081,23.14875,339.925,352.375,229,8.0125,-78.05,373.175,3.83,11.4925,14.3575,0.36,1.3325,-0.67,-0.67,93.125,7.96,3.8665,13.2125,242.52,9.84,206.09,753.1,3.465,23.1075
6/20/2014 13:00,0.2642,193.9478,2.1701,4.3029,16.8978,23.0895,341.125,354.05,230.25,8.005,-77.4,375.6,3.7175,11.155,19.68,0.33,1.2225,-0.6775,-0.6775,92.35,7.9,3.8535,18.5125,259.11,10.65,181.51,744.4,3.4125,23.0525
6/20/2014 14:00,0.2655,200.6592,2.2156,3.7063,31.1627,23.05,341.95,355.2,231,8.025,-78.525,377.2,3.7525,11.255,22.0725,0.355,1.3225,-0.635,-0.635,92.975,7.9625,3.87,22.3275,283.78,16.78,201.91,745,3.545,23.0175
6/20/2014 15:00,0.2589,208.1529,2.3852,2.6033,60.6563,22.9195,319.325,332.575,216.25,8.0425,-79.45,371.325,1.86,5.5825,26.3625,0.355,1.3175,-0.6375,-0.6375,95.325,8.1825,3.88325,25.14,287.29,14.48,198.96,599.5,3.4625,22.8825
6/20/2014 16:00,0.2474,216.5048,2.1644,6.5577,70.6228,22.873,312.575,325.825,211.75,8.055,-80.35,369.3,1.405,4.2125,25.245,0.325,1.1975,-0.64,-0.64,95.425,8.1975,3.899,25.1225,274.04,14.08,177.47,564.3,3.48,22.835
6/20/2014 17:00,0.3291,230.5024,2.309,6.7009,79.6936,22.8655,313.95,327.3,212.75,8.065,-80.825,366.775,1.56,4.6775,23.7875,0.3675,1.375,-0.615,-0.615,96.05,8.2525,3.92325,23.5375,280.6,14.54,199.98,575.5,3.5275,22.8275
6/20/2014 18:00,0.3751,235.9737,2.5235,6.0375,90.6488,22.81425,311.075,324.625,211.25,8.0625,-80.6,363.925,1.3725,4.12,24.365,0.3575,1.3275,-0.6125,-0.6125,96.075,8.2625,3.9385,24.7275,280.42,14.19,189.17,559.1,3.5625,22.7775
6/20/2014 19:00,0.3766,239.2487,2.6202,5.5312,90.6105,22.779,312.675,326.525,212.25,8.0575,-80.475,364.325,1.5275,4.5875,25.7925,0.3625,1.3525,-0.6225,-0.6225,95.775,8.2425,3.959,25.07,288.33,15.12,202.36,573.2,3.595,22.7375
6/20/2014 20:00,0.3705,242.1762,2.5769,6.0524,90.3666,22.7245,309.975,324.05,210.75,8.05,-79.925,367.675,1.29,3.8725,29.1925,0.375,1.3925,-0.59,-0.59,95.85,8.26,4.01225,27.42,301.21,15.51,194.5,552.3,3.5775,22.685
6/20/2014 21:00,0.3775,245.9655,2.5755,5.7415,90.7222,22.67025,309.2,323.6,210.25,8.0525,-80.15,367,1.2475,3.7375,30.2125,0.4,1.4975,-0.5925,-0.5925,95.95,8.2775,4.02425,29.645,314.62,16.66,206.16,549.3,3.735,22.6375
6/20/2014 22:00,0.3618,249.2713,2.5423,5.1792,88.4769,22.546,298.275,312.95,203.25,8.055,-80.375,366.55,0.375,1.1225,33.6975,0.3525,1.3,-0.5875,-0.5875,96.225,8.32,4.035,33.2775,313.81,17.8,197.7,475.5,3.5475,22.5125
6/20/2014 23:00,0.3586,253.854,2.5488,5.4146,98.4494,22.4585,293.05,308,200.25,8.07,-81.1,365.125,0.06,0.18,29.8425,0.3425,1.2675,-0.6,-0.6,96.425,8.35,3.99525,31.1,299.51,16.59,199.93,449.8,3.63,22.4225
6/21/2014 0:00,0.3616,257.8152,2.5814,4.7281,90.3136,22.466,300.2,315.425,205,8.06,-80.45,361.375,0.4925,1.475,34.005,0.3825,1.4325,-0.5725,-0.5725,95.575,8.2775,3.959,33.9425,330.23,18.55,222.74,480.7,3.515,22.435
6/21/2014 1:00,0.3564,261.1679,2.5777,4.7203,82.2327,22.50275,310.65,326.2,212.25,8.03,-78.775,356.2,1.25,3.7525,42.1975,0.4175,1.575,-0.5525,-0.5525,93.675,8.1075,3.8745,39.04,357.31,20.33,215.41,535.4,3.4625,22.4675
6/21/2014 2:00,0.3385,263.9265,2.4546,5.3134,78.1023,22.5775,328.225,344.15,223.75,8.0025,-77.2,358.45,2.1475,6.4375,46.3275,0.4575,1.7275,-0.5325,-0.5325,91.425,7.8975,3.84325,44.855,404.04,25.5,258.58,599,3.4475,22.5425
6/21/2014 3:00,0.3515,264.4649,2.4689,5.3361,78.0043,22.571,331.825,347.95,226,7.9825,-76.05,361.625,2.34,7.015,49.5125,0.455,1.715,-0.525,-0.525,90.725,7.8375,3.82925,48.5675,425.81,23.49,248.51,610,3.43,22.535
6/21/2014 4:00,0.3734,262.7784,2.5462,5.5397,72.0729,22.51625,328.15,344.475,224,7.9875,-76.225,363.125,1.9825,5.94,56.92,0.5,1.8975,-0.4975,-0.4975,90.75,7.85,3.7915,55.75,450.5,29.31,243.68,575,3.4625,22.4775
6/21/2014 5:00,0.3877,260.7989,2.6035,5.3222,68.6103,22.47275,328.3,344.95,224,7.9725,-75.675,364.15,1.95,5.85,56.895,0.475,1.81,-0.4925,-0.4925,90.4,7.825,3.7665,56.4825,453.84,26.95,244.64,570.4,3.3775,22.44
6/21/2014 6:00,0.3813,259.9008,2.6554,4.8732,71.3065,22.4295,327.975,344.925,224,7.98,-76.025,370.025,2.095,6.2825,57.2325,0.44,1.6625,-0.515,-0.515,90.65,7.8525,3.81025,52.0825,430.35,25.53,239.43,586.4,3.445,22.3975
6/21/2014 7:00,0.4122,259.2121,2.7386,5.0817,75.8559,22.4065,328.925,346.075,225,7.9875,-76.4,376,2.2225,6.6675,58.11,0.435,1.64,-0.53,-0.53,90.6,7.855,3.86325,50.1275,415.23,24.87,222.66,595.4,3.465,22.3775
6/21/2014 8:00,0.4284,257.6867,2.7824,5.215,88.4813,22.31125,319.975,337.3,219.5,8,-77.075,385.55,1.905,5.71,38.7625,0.395,1.4725,-0.565,-0.565,92.475,8.03,3.893,43.0575,371.8,21.19,214.06,581.4,3.565,22.28
6/21/2014 9:00,0.4466,257.0944,2.8429,5.5013,91.5292,22.0435,292.15,309.625,201.25,8.0075,-77.575,392.025,0.2625,0.7925,30.3175,0.2975,1.09,-0.62,-0.62,94.625,8.2575,3.94825,31.8075,300.05,16.4,157.41,462.9,3.5775,22.0125
6/21/2014 10:00,0.4554,258.2081,2.8638,5.6064,96.557,21.93425,284.75,302.45,196.5,7.995,-76.75,391.875,-0.2375,-0.705,31.615,0.2625,0.9375,-0.63,-0.63,94.25,8.245,3.93275,30.525,285.42,15.89,140.69,428.5,3.5775,21.9025
6/21/2014 11:00,0.4607,259.895,2.8818,5.4869,94.7784,22.09575,309.825,328.025,213.25,8,-77.075,389.875,1.2925,3.875,43.035,0.3875,1.4575,-0.56,-0.56,91.675,7.995,3.878,41.7375,369.18,20.98,202.77,537.9,3.53,22.0675
6/21/2014 12:00,0.4774,262.0828,2.915,6.21,96.5586,22.051,317.325,336.3,218.5,8.005,-77.3,384.475,1.78,5.3375,45.3175,0.4375,1.66,-0.5375,-0.5375,91,7.9425,3.82425,45.29,408.29,23.49,240.36,568.1,3.4825,22.02
6/21/2014 13:00,0.5327,265.5404,3.0898,5.9016,100.2806,22.0215,315.2,334.225,217.25,8.0275,-78.7,384.15,1.7775,5.33,39.15,0.435,1.645,-0.5425,-0.5425,91.65,8.005,3.7845,39.665,380.97,20.57,232.4,574.2,3.4475,21.9875
6/21/2014 14:00,0.5386,268.3504,3.1434,5.7152,99.5589,22.02,311.425,330.225,214.5,8.045,-79.65,386.775,1.7075,5.12,30.27,0.395,1.4875,-0.58,-0.58,92.5,8.0775,3.75725,32.1275,342.39,17.97,225.17,575.2,3.43,22.005
6/21/2014 15:00,0.5323,270.9542,3.0954,6.2155,90.7538,22.01725,311.05,329.8,214.5,8.0625,-80.55,390.275,1.935,5.81,22.045,0.3075,1.1225,-0.6275,-0.6275,92.2,8.0475,3.7595,22.1675,267.08,13.28,204.44,601.2,3.43,21.9875
6/21/2014 16:00,0.5302,273.2211,3.0449,6.3746,94.8637,22.04725,320.875,340.025,221,8.0625,-80.725,389.425,2.7675,8.295,20.8125,0.325,1.1975,-0.64,-0.64,91.175,7.96,3.772,21.95,266.42,12.46,189.53,655.4,3.4475,22.03
6/21/2014 17:00,0.504,274.673,3.0035,5.1728,99.0663,22.0455,324.55,343.925,223.25,8.0675,-80.75,389.375,3.2175,9.6525,18.8075,0.3175,1.175,-0.67,-0.67,90.425,7.895,3.78325,19.895,263.22,11.57,189.74,685.8,3.4475,22.0325
6/21/2014 18:00,0.4658,274.9711,2.9055,5.6076,92.6233,21.99775,313.85,332.925,216.5,8.01,-77.675,393.875,2.22,6.6575,20.8975,0.2575,0.9175,-0.6675,-0.6675,89.25,7.795,3.78875,19.4175,249.2,12,145.9,619,3.465,21.9975
6/21/2014 19:00,0.4745,273.917,2.8808,5.6646,76.3488,22.06475,307.1,325.375,211.25,8.0225,-78.325,389.7,1.4675,4.4025,28.34,0.2725,0.98,-0.655,-0.655,90.975,7.9375,3.78225,26.1175,272.9,14.19,153.94,555.3,3.43,22.0625
6/21/2014 20:00,0.5685,271.4169,3.0547,8.6812,77.4795,22.06,295.475,313.05,203.5,8.04,-79.275,392.025,0.6275,1.88,22.445,0.2125,0.7475,-0.66,-0.66,93,8.1175,3.76725,21.9375,251.59,11.44,143.41,505.4,3.43,22.0675
6/21/2014 21:00,0.7782,268.9677,3.5181,9.4782,79.103,22.0765,299.75,317.5,206.25,8.0375,-79.125,394.125,1.02,3.055,20.09,0.235,0.83,-0.67,-0.67,92.075,8.03,3.76275,19.55,237.34,11.39,175.73,535.7,3.4125,22.1225
6/21/2014 22:00,0.899,269.0876,3.8428,8.3393,86.1972,22.05775,300.675,318.55,207.25,7.99,-76.575,397,1.2425,3.7225,17.05,0.2525,0.91,-0.675,-0.675,90.125,7.865,3.764,16.3775,242.09,10.57,161.87,546.3,3.395,22.155
6/21/2014 23:00,0.8951,270.0114,3.9421,6.9929,80.8099,21.968,297.725,316.025,205.5,7.9375,-73.375,400,1.1525,3.4575,14.4325,0.22,0.77,-0.7075,-0.7075,88.05,7.6975,3.781,13.72,215.88,8.94,148.87,542.8,3.43,21.99
6/22/2014 0:00,0.8223,271.4156,3.9201,7.0491,87.4403,22.15875,298.925,316.1,205.5,8.025,-78.375,395.525,1.09,3.27,12.8225,0.2775,0.9975,-0.675,-0.675,91.475,7.965,3.79775,12.565,225.06,9.75,168.47,545.7,3.4475,22.24
6/22/2014 1:00,0.7911,271.08,3.7986,6.1902,86.8103,22.30225,296.8,312.95,203.5,7.995,-76.7,391.25,0.8125,2.44,12.2425,0.28,1.0175,-0.6825,-0.6825,91.375,7.9375,3.82825,11.7525,221.7,9.3,172.17,521,3.4475,22.415
6/22/2014 2:00,0.7734,270.7999,3.7775,6.1886,96.0654,22.66925,304.225,318.425,207.25,8.0925,-82.425,375.425,1.0225,3.0725,14.0625,0.34,1.25,-0.6625,-0.6625,95.35,8.2225,3.86625,13.725,225.7,11.66,198.49,539.2,3.5,22.73
