timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
9/30/2016 17:01,11.5,1 1 1 1,7.962,1 1 1 1,75.58,1 2 1 2,16.74,1 1 4 1,1019.653,1 1 1 1,1.07,1 1 1 1,18.66,1 1 1 1,381.8,1 1 1 1,7.582,1 1 1 1,52.93,1 1 1 1,94,1 1 1 1,8.77,1 1 1 1,0.917,1 1 1 1,0.726,1 1 1 1,4.803,1 1 1 1,21.98,1 1 1 1,0.3078,1 1 1 1
9/30/2016 17:16,10.6,1 1 1 1,7.994,1 1 1 1,75.09,1 2 1 2,16.75,1 1 4 1,1019.562,1 1 1 1,1.07,1 1 1 1,18.64,1 1 1 1,397.9,1 1 1 1,7.585,1 1 1 1,55.84,1 1 1 1,94.1,1 1 1 1,8.79,1 1 1 1,0.968,1 1 1 1,0.73,1 1 1 1,5.403,1 1 1 1,24.11,1 1 1 1,0.3377,1 1 1 1
9/30/2016 17:31,10.3,1 1 1 1,7.648,1 1 1 1,71.02,1 2 1 2,16.78,1 1 4 1,1019.46,1 1 1 1,1.068,1 1 1 1,18.62,1 1 1 1,404.3,1 1 1 4,7.589,1 1 1 1,57.5,1 1 1 1,94.2,1 1 1 1,8.8,1 1 1 1,0.974,1 1 1 1,0.747,1 1 1 1,5.628,1 1 1 1,20.02,1 1 1 1,0.2805,1 1 1 1
9/30/2016 17:46,10.8,1 1 1 1,7.636,1 1 1 1,77.67,1 2 1 2,16.74,1 1 4 1,1019.597,1 1 1 1,1.061,1 1 1 1,18.64,1 1 1 1,380.4,1 1 1 1,7.58,1 1 1 1,58.69,1 1 1 1,94,1 1 1 1,8.78,1 1 1 1,0.892,1 1 1 1,0.735,1 1 1 1,4.645,1 1 1 1,17.96,1 1 1 1,0.2515,1 1 1 1
9/30/2016 18:01,9.3,1 1 1 1,6.761,1 1 1 1,83.8,1 2 1 2,16.63,1 1 1 1,1019.776,1 1 1 1,1.061,1 1 1 1,18.67,1 1 1 1,362.3,1 1 1 3,7.572,1 1 1 1,52.73,1 1 1 1,93.9,1 1 1 1,8.76,1 1 1 1,0.844,1 1 1 1,0.709,1 1 1 1,3.895,1 1 1 1,18.03,1 1 1 1,0.2525,1 1 1 1
9/30/2016 18:16,9,1 1 1 1,6.41,1 1 1 1,85.8,1 2 1 2,16.65,1 1 1 1,1019.488,1 1 1 1,1.058,1 1 1 1,18.67,1 1 1 1,363.1,1 1 1 1,7.574,1 1 1 1,57.73,1 1 1 1,94.1,1 1 1 1,8.77,1 1 1 1,0.843,1 1 1 1,0.702,1 1 3 1,3.934,1 1 1 1,19.12,1 1 1 1,0.2677,1 1 1 1
9/30/2016 18:31,9.4,1 1 1 1,6.334,1 1 1 1,85.6,1 2 1 2,16.59,1 1 1 1,1019.027,1 1 1 1,1.053,1 1 1 1,18.66,1 1 1 1,368.8,1 1 1 1,7.58,1 1 1 1,59.5,1 1 1 1,94.1,1 1 1 1,8.78,1 1 1 1,0.848,1 1 1 1,0.703,1 1 3 1,4.224,1 1 1 1,18.69,1 1 1 1,0.2618,1 1 1 1
9/30/2016 18:46,7.6,1 1 1 1,5.73,1 1 1 1,88.5,1 2 1 2,16.39,1 1 1 1,1018.871,1 1 1 1,1.058,1 1 1 1,18.65,1 1 1 1,367.4,1 1 1 1,7.58,1 1 1 1,55.97,1 1 1 1,94,1 1 1 1,8.77,1 1 1 1,0.838,1 1 1 1,0.705,1 1 3 1,4.204,1 1 1 1,18.52,1 1 1 1,0.2593,1 1 1 1
9/30/2016 19:01,7.9,1 1 1 4,5.917,1 1 1 1,80.9,1 2 1 2,16.16,1 1 1 1,1018.495,1 1 1 1,1.051,1 1 1 1,18.64,1 1 1 1,361.4,1 1 1 1,7.572,1 1 1 1,52.19,1 1 1 1,94,1 1 3 1,8.78,1 1 1 1,0.864,1 1 1 1,0.696,1 1 1 1,4.033,1 1 1 1,17.77,1 1 1 1,0.2489,1 1 1 1
9/30/2016 19:16,27.3,1 3 1 4,6.803,1 1 1 1,61.18,1 2 1 2,16.04,1 1 1 1,1017.987,1 1 1 1,1.049,1 1 1 1,18.64,1 1 1 1,360.4,1 1 1 1,7.572,1 1 1 1,51.58,1 1 1 1,94,1 1 3 1,8.78,1 1 1 1,0.797,1 1 1 1,0.674,1 1 1 1,4.018,1 1 1 1,18.17,1 1 1 1,0.2545,1 1 1 1
9/30/2016 19:31,8.5,1 1 1 4,7.027,1 1 1 1,62.21,1 2 1 2,16.08,1 1 1 1,1017.963,1 1 1 1,1.043,1 1 1 1,18.64,1 1 1 1,361.8,1 1 1 1,7.574,1 1 1 1,49.33,1 1 1 1,94,1 1 3 1,8.77,1 1 1 1,0.823,1 1 1 1,0.664,1 1 1 1,4.109,1 1 1 1,17.1,1 1 1 1,0.2396,1 1 1 1
9/30/2016 19:46,10,1 1 1 1,7.533,1 1 1 1,77.2,1 2 1 2,16.08,1 1 1 1,1018.531,1 1 1 1,1.05,1 1 1 1,18.63,1 1 1 1,358.3,1 1 1 1,7.58,1 1 1 1,46.21,1 1 1 1,94.1,1 1 1 1,8.78,1 1 1 1,0.825,1 1 1 1,0.681,1 1 1 1,3.995,1 1 1 1,17.13,1 1 1 1,0.24,1 1 1 1
9/30/2016 20:01,9.3,1 1 1 1,6.992,1 1 1 1,76.92,1 2 1 2,16.1,1 1 1 1,1018.107,1 1 1 1,1.048,1 1 1 1,18.61,1 1 1 1,355.2,1 1 1 1,7.572,1 1 1 1,45.39,1 1 1 1,93.9,1 1 1 1,8.78,1 1 1 1,0.86,1 1 1 1,0.693,1 1 1 1,3.764,1 1 1 1,15.08,1 1 1 1,0.2112,1 1 1 1
9/30/2016 20:16,9.4,1 1 1 1,7.252,1 1 1 1,73.45,1 2 1 2,15.81,1 1 1 1,1017.937,1 1 1 1,1.043,1 1 1 1,18.57,1 1 1 1,345.3,1 1 1 1,7.575,1 1 1 1,50.85,1 1 1 1,93.9,1 1 1 1,8.78,1 1 1 1,0.831,1 1 1 1,0.695,1 1 1 1,3.322,1 1 1 1,13.04,1 1 1 1,0.1827,1 1 1 1
9/30/2016 20:31,8.1,1 1 1 1,6.156,1 1 1 1,82.1,1 2 1 2,15.71,1 1 1 1,1017.659,1 1 1 1,1.048,1 1 1 1,18.52,1 1 1 1,335.7,1 1 1 1,7.581,1 1 1 1,50.91,1 1 1 1,94.2,1 1 1 1,8.81,1 1 1 1,0.845,1 1 1 1,0.681,1 1 1 1,3.054,1 1 1 1,11.14,1 1 1 1,0.156,1 1 1 1
9/30/2016 20:46,12,1 1 1 1,7.823,1 1 1 1,77.94,1 2 1 2,15.73,1 1 3 1,1017.731,1 1 1 1,1.043,1 1 1 1,18.49,1 1 1 1,327.4,1 1 1 1,7.582,1 1 1 1,49.16,1 1 1 1,94.2,1 1 1 1,8.82,1 1 1 1,0.859,1 1 1 1,0.703,1 1 1 1,2.719,1 1 1 1,9.53,1 1 1 1,0.1334,1 1 1 1
9/30/2016 21:01,11.9,1 1 1 1,8.01,1 1 1 1,88.6,1 2 1 2,15.72,1 1 3 1,1017.635,1 1 1 1,1.048,1 1 1 1,18.46,1 1 1 1,321.1,1 1 1 1,7.58,1 1 1 1,46.78,1 1 1 1,94.3,1 1 1 1,8.84,1 1 1 1,0.808,1 1 1 1,0.68,1 1 1 1,2.491,1 1 1 1,8.94,1 1 1 1,0.1253,1 1 1 1
9/30/2016 21:16,9,1 1 1 1,5.822,1 1 1 3,106,1 2 1 2,15.72,1 1 3 1,1017.833,1 1 1 1,1.043,1 1 1 1,18.44,1 1 1 1,319.7,1 1 1 1,7.572,1 1 1 1,47.99,1 1 1 1,94.3,1 1 1 1,8.84,1 1 1 1,0.812,1 1 1 1,0.684,1 1 1 1,2.419,1 1 1 1,9.65,1 1 1 1,0.1351,1 1 1 1
9/30/2016 21:31,11,1 1 1 1,7.11,1 1 1 1,99.5,1 2 1 2,15.72,1 1 3 1,1017.733,1 1 1 1,1.049,1 1 1 1,18.45,1 1 1 1,321.7,1 1 1 1,7.572,1 1 1 1,47.8,1 1 1 1,94.2,1 1 1 1,8.82,1 1 1 1,0.811,1 1 1 1,0.7,1 1 1 1,2.515,1 1 1 1,10.06,1 1 1 1,0.1409,1 1 1 1
9/30/2016 21:46,10.6,1 1 1 1,7.038,1 1 1 1,115.2,1 2 1 2,15.88,1 1 1 1,1018.274,1 1 1 1,1.049,1 1 1 1,18.45,1 1 1 1,323.5,1 1 1 1,7.57,1 1 1 1,46.46,1 1 1 1,94.2,1 1 1 1,8.83,1 1 1 1,0.827,1 1 1 1,0.693,1 1 1 1,2.621,1 1 1 1,10,1 1 1 1,0.1401,1 1 1 1
9/30/2016 22:01,7.9,1 1 1 1,4.933,1 1 1 1,115.6,1 2 1 2,15.95,1 1 1 1,1018.06,1 1 1 1,1.05,1 1 1 1,18.45,1 1 1 1,324.5,1 1 1 1,7.568,1 1 1 1,47.78,1 1 1 1,94.1,1 1 1 1,8.83,1 1 1 1,0.865,1 1 1 1,0.683,1 1 1 1,2.667,1 1 1 1,9.86,1 1 1 1,0.138,1 1 1 1
9/30/2016 22:16,10,1 1 1 1,6.15,1 1 1 1,100.4,1 2 1 2,15.91,1 1 1 1,1017.934,1 1 1 1,1.048,1 1 1 1,18.41,1 1 1 1,322.1,1 1 1 1,7.557,1 1 1 1,51.45,1 1 1 1,94.3,1 1 1 1,8.84,1 1 1 1,0.901,1 1 1 1,0.717,1 1 1 1,2.355,1 1 1 1,7.28,1 1 1 1,0.1019,1 1 1 1
9/30/2016 22:31,7.7,1 1 1 1,5.14,1 1 1 1,123.4,1 2 1 2,15.85,1 1 1 1,1017.999,1 1 1 1,1.043,1 1 1 1,18.32,1 1 1 1,309.4,1 1 1 1,7.569,1 1 1 1,55.92,1 1 1 1,95,1 1 1 1,8.92,1 1 1 1,0.978,1 1 1 1,0.764,1 1 1 1,1.463,1 1 1 1,6.09,1 1 1 1,0.0854,1 1 1 1
9/30/2016 22:46,8.2,1 1 1 1,5.108,1 1 1 1,115.2,1 2 1 2,15.88,1 1 1 1,1018.18,1 1 1 1,1.051,1 1 1 1,18.25,1 1 1 1,297.9,1 1 1 1,7.566,1 1 1 1,57.78,1 1 1 1,95.4,1 1 1 1,8.97,1 1 1 1,1.01,1 1 1 1,0.813,1 1 1 1,0.709,1 1 1 1,3.79,1 1 1 1,0.053,1 1 1 1
9/30/2016 23:01,8.1,1 1 1 1,6.204,1 1 1 1,104.3,1 2 1 2,16.14,1 1 1 1,1018.398,1 1 1 1,1.051,1 1 1 1,18.22,1 1 1 1,292.1,1 1 1 1,7.574,1 1 1 1,60.17,1 1 1 1,95.5,1 1 1 1,8.99,1 1 1 1,1.08,1 1 1 1,0.86,1 1 1 1,0.362,1 1 1 1,3.75,1 1 1 1,0.0525,1 1 1 1
9/30/2016 23:16,8.3,1 1 1 1,6.016,1 1 1 1,99.9,1 2 1 2,16.16,1 1 1 1,1018.279,1 1 1 1,1.05,1 1 1 1,18.21,1 1 1 1,291.4,1 1 1 1,7.584,1 1 1 1,64.76,1 1 1 1,95.4,1 1 1 1,8.99,1 1 1 1,1.079,1 1 1 1,0.836,1 1 1 1,0.326,1 1 1 1,3.81,1 1 1 1,0.0534,1 1 1 1
9/30/2016 23:31,8.5,1 1 1 1,6.32,1 1 1 1,100.2,1 2 1 2,16.22,1 1 1 1,1018.36,1 1 1 1,1.05,1 1 1 1,18.2,1 1 1 1,291.6,1 1 1 1,7.592,1 1 1 1,56.8,1 1 1 1,95.4,1 1 1 1,8.99,1 1 1 1,1.038,1 1 1 1,0.844,1 1 1 1,0.352,1 1 1 1,3.88,1 1 1 1,0.0543,1 1 1 1
9/30/2016 23:46,7.8,1 1 1 1,6.16,1 1 1 1,105.5,1 2 1 2,16.2,1 1 1 1,1018.382,1 1 1 1,1.053,1 1 1 1,18.2,1 1 1 1,291.4,1 1 1 1,7.595,1 1 1 1,65.13,1 1 1 1,95.5,1 1 1 1,9,1 1 1 1,1.125,1 1 1 1,0.833,1 1 1 1,0.339,1 1 1 1,3.93,1 1 1 1,0.0551,1 1 1 1
10/1/2016 0:01,8.2,1 1 1 1,6.229,1 1 1 1,103.8,1 2 1 2,16.02,1 1 1 1,1018.354,1 1 1 1,1.057,1 1 1 1,18.19,1 1 1 1,291.1,1 1 1 1,7.6,1 1 1 1,66.56,1 1 1 1,95.4,1 1 1 1,8.99,1 1 1 1,1.16,1 1 1 1,0.839,1 1 1 1,0.309,1 1 1 1,3.8,1 1 1 1,0.0532,1 1 1 1
10/1/2016 0:16,9.3,1 1 1 1,6.236,1 1 1 1,96.7,1 2 1 2,15.77,1 1 1 1,1018.259,1 1 1 1,1.053,1 1 1 1,18.2,1 1 1 1,290.6,1 1 1 1,7.596,1 1 1 1,63.75,1 1 1 1,95.4,1 1 1 1,8.99,1 1 1 1,1.156,1 1 1 1,0.865,1 1 1 1,0.284,1 1 1 1,3.76,1 1 1 1,0.0527,1 1 1 1
10/1/2016 0:31,7,1 1 1 1,3.969,1 1 1 1,132.3,1 2 1 2,15.51,1 1 1 1,1018.194,1 1 1 1,1.06,1 1 1 1,18.17,1 1 1 1,290.8,1 1 1 1,7.602,1 1 1 1,66.06,1 1 1 1,95.4,1 1 1 1,8.99,1 1 1 1,1.12,1 1 1 1,0.84,1 1 1 1,0.3,1 1 1 1,4.2,1 1 1 1,0.0588,1 1 1 1
10/1/2016 0:46,6.3,1 1 1 1,3.602,1 1 1 1,132.3,1 2 1 2,15.42,1 1 1 1,1018.416,1 1 1 1,1.06,1 1 1 1,18.12,1 1 1 1,293.6,1 1 1 1,7.602,1 1 1 1,59.31,1 1 1 1,95.5,1 1 1 1,9.01,1 1 1 1,1.082,1 1 1 1,0.843,1 1 1 1,0.461,1 1 1 1,5.26,1 1 1 1,0.0736,1 1 1 1
10/1/2016 1:01,6.5,1 1 1 1,3.796,1 1 1 1,117.7,1 2 1 2,15.4,1 1 1 1,1018.349,1 1 1 1,1.061,1 1 1 1,18.13,1 1 1 1,303.8,1 1 1 1,7.599,1 1 1 1,64.39,1 1 1 1,95.2,1 1 1 1,8.98,1 1 1 1,1.135,1 1 1 1,0.822,1 1 1 1,1.065,1 1 1 1,10.26,1 1 1 1,0.1437,1 1 1 1
10/1/2016 1:16,9,1 1 1 1,5.319,1 1 1 1,104.5,1 2 1 2,15.61,1 1 1 1,1018.318,1 1 1 1,1.057,1 1 1 1,18.2,1 1 1 1,326.8,1 1 1 1,7.592,1 1 1 1,50.34,1 1 1 1,94.7,1 1 1 1,8.92,1 1 1 1,1.103,1 1 1 1,0.772,1 1 1 1,2.399,1 1 1 1,11.5,1 1 1 1,0.1611,1 1 1 1
10/1/2016 1:31,11.2,1 1 1 1,6.567,1 1 1 1,116.4,1 2 1 2,15.85,1 1 1 1,1018.199,1 1 1 1,1.053,1 1 1 1,18.26,1 1 1 1,342.4,1 1 1 1,7.594,1 1 1 1,50.5,1 1 1 1,94.3,1 1 1 1,8.88,1 1 1 1,1.098,1 1 1 1,0.798,1 1 1 1,3.265,1 1 1 1,12.59,1 1 1 1,0.1763,1 1 1 1
10/1/2016 1:46,9.8,1 1 1 1,6.197,1 1 1 1,119,1 2 1 2,16.16,1 1 1 1,1018.179,1 1 1 1,1.06,1 1 1 1,18.28,1 1 1 1,352,1 1 1 1,7.604,1 1 1 1,54.32,1 1 1 1,94,1 1 1 1,8.84,1 1 1 1,1.131,1 1 1 1,0.817,1 1 1 1,3.484,1 1 1 1,16.06,1 1 1 1,0.225,1 1 1 1
10/1/2016 2:01,8.7,1 1 1 1,5.848,1 1 1 1,109.7,1 2 1 2,16.29,1 1 1 1,1017.929,1 1 1 1,1.057,1 1 1 1,18.31,1 1 1 1,369.5,1 1 1 1,7.614,1 1 1 1,56.79,1 1 1 1,94.2,1 1 1 1,8.85,1 1 1 1,1.113,1 1 1 1,0.835,1 1 1 1,4.157,1 1 1 1,17.27,1 1 1 1,0.2419,1 1 1 1
10/1/2016 2:16,11.8,1 1 1 1,6.49,1 1 1 1,105.4,1 2 1 2,16.36,1 1 1 1,1017.798,1 1 1 1,1.052,1 1 1 1,18.33,1 1 1 1,376.6,1 1 1 1,7.619,1 1 1 1,62.41,1 1 1 1,94.2,1 1 1 1,8.85,1 1 1 1,1.072,1 1 1 1,0.84,1 1 1 1,4.451,1 1 1 1,16.96,1 1 1 1,0.2375,1 1 1 1
10/1/2016 2:31,10.1,1 1 1 1,6.386,1 1 1 1,108.7,1 2 1 2,16.35,1 1 4 1,1017.682,1 1 1 1,1.057,1 1 1 1,18.34,1 1 1 1,371.7,1 1 1 1,7.609,1 1 1 1,59.07,1 1 1 1,93.9,1 1 1 1,8.82,1 1 1 1,1.097,1 1 1 1,0.823,1 1 1 1,4.187,1 1 1 1,17.98,1 1 1 1,0.2518,1 1 1 1
10/1/2016 2:46,10.4,1 1 1 1,6.404,1 1 1 1,107.1,1 2 1 2,16.38,1 1 4 1,1017.777,1 1 1 1,1.047,1 1 1 1,18.36,1 1 1 1,374,1 1 1 1,7.602,1 1 1 1,59.14,1 1 1 1,93.6,1 1 1 1,8.78,1 1 1 1,1.111,1 1 1 1,0.798,1 1 1 1,4.214,1 1 1 1,18.37,1 1 1 1,0.2573,1 1 1 1
10/1/2016 3:01,9.1,1 1 1 1,6.589,1 1 1 1,107.7,1 2 1 2,16.36,1 1 4 1,1017.845,1 1 1 1,1.043,1 1 1 1,18.36,1 1 1 1,377.4,1 1 1 1,7.6,1 1 1 1,63.85,1 1 1 1,93.5,1 1 1 1,8.78,1 1 1 1,1.13,1 1 1 1,0.795,1 1 1 1,4.307,1 1 1 1,19.33,1 1 1 1,0.2707,1 1 1 1
10/1/2016 3:16,8.2,1 1 1 1,6.41,1 1 1 1,100.8,1 2 1 2,16.37,1 1 4 1,1017.819,1 1 1 1,1.049,1 1 1 1,18.37,1 1 1 1,381.7,1 1 1 1,7.592,1 1 1 1,63.14,1 1 1 1,93.4,1 1 1 1,8.77,1 1 1 1,1.099,1 1 1 1,0.817,1 1 1 1,4.444,1 1 1 1,19.12,1 1 1 1,0.2678,1 1 1 1
10/1/2016 3:31,8.6,1 1 1 1,5.952,1 1 1 1,97.4,1 2 1 2,16.38,1 1 4 1,1017.599,1 1 1 1,1.048,1 1 1 1,18.35,1 1 1 1,380.6,1 1 1 1,7.592,1 1 1 1,64.35,1 1 1 1,93.5,1 1 1 1,8.78,1 1 1 1,1.097,1 1 1 1,0.812,1 1 1 1,4.423,1 1 1 1,19.15,1 1 1 1,0.2683,1 1 1 1
10/1/2016 3:46,10.8,1 1 1 1,6.314,1 1 1 1,99.6,1 2 1 2,16.36,1 1 4 1,1017.633,1 1 1 1,1.05,1 1 1 1,18.34,1 1 1 1,380.8,1 1 1 1,7.59,1 1 1 1,65.53,1 1 1 1,93.5,1 1 3 1,8.78,1 1 1 1,1.125,1 1 1 1,0.803,1 1 1 1,4.491,1 1 1 1,18.66,1 1 1 1,0.2613,1 1 1 1
10/1/2016 4:01,9.4,1 1 1 1,6.536,1 1 1 1,107.2,1 2 1 2,16.28,1 1 1 1,1017.777,1 1 1 1,1.048,1 1 1 1,18.33,1 1 1 1,381.8,1 1 1 1,7.582,1 1 1 1,59.16,1 1 1 1,93.5,1 1 3 1,8.79,1 1 1 1,1.106,1 1 1 1,0.81,1 1 1 1,4.559,1 1 1 1,19.41,1 1 1 1,0.2719,1 1 1 1
10/1/2016 4:16,7.5,1 1 1 1,5.99,1 1 1 1,109.3,1 2 1 2,16.2,1 1 1 1,1017.712,1 1 1 1,1.042,1 1 1 1,18.33,1 1 1 1,382,1 1 1 1,7.582,1 1 1 1,65.56,1 1 1 1,93.5,1 1 3 1,8.78,1 1 1 1,1.054,1 1 1 1,0.822,1 1 1 1,4.539,1 1 1 1,18.46,1 1 1 1,0.2586,1 1 1 1
10/1/2016 4:31,9.5,1 1 1 1,6.041,1 1 1 1,103.2,1 2 1 2,16.17,1 1 3 1,1017.733,1 1 1 1,1.042,1 1 1 1,18.3,1 1 1 1,376.3,1 1 1 3,7.585,1 1 1 1,66.29,1 1 1 1,93.8,1 1 1 1,8.81,1 1 1 1,1.063,1 1 1 1,0.825,1 1 1 1,4.364,1 1 1 1,14.39,1 1 1 1,0.2016,1 1 1 1
10/1/2016 4:46,8.2,1 1 1 1,5.358,1 1 1 1,104,1 2 1 2,16.22,1 1 3 1,1017.608,1 1 1 1,1.043,1 1 1 1,18.21,1 1 1 1,354.2,1 1 1 1,7.586,1 1 1 1,56.72,1 1 1 1,94.2,1 1 1 1,8.88,1 1 1 1,1.019,1 1 1 1,0.819,1 1 1 1,3.492,1 1 1 1,9.13,1 1 1 1,0.1279,1 1 1 1
10/1/2016 5:01,7,1 1 1 1,4.969,1 1 1 1,107.2,1 2 1 2,16.21,1 1 3 1,1017.738,1 1 1 1,1.051,1 1 1 1,18.13,1 1 1 1,325.6,1 1 1 3,7.572,1 1 1 1,54.69,1 1 1 1,94.5,1 1 1 1,8.91,1 1 1 1,1.084,1 1 1 1,0.844,1 1 1 1,2.122,1 1 1 1,8.24,1 1 1 1,0.1154,1 1 1 1
10/1/2016 5:16,6.3,1 1 1 1,4.6,1 1 1 1,115.9,1 2 1 2,16.12,1 1 1 1,1017.564,1 1 1 1,1.052,1 1 1 1,18.1,1 1 1 1,315.9,1 1 1 1,7.573,1 1 1 1,55.98,1 1 1 1,94.8,1 1 1 1,8.95,1 1 1 1,1.072,1 1 1 1,0.84,1 1 1 1,1.66,1 1 1 1,5.68,1 1 1 1,0.0795,1 1 1 1
10/1/2016 5:31,8.4,1 1 1 1,4.972,1 1 1 1,126.6,1 2 1 2,15.59,1 1 1 1,1017.049,1 1 1 1,1.057,1 1 1 1,18.07,1 1 1 1,303,1 1 1 1,7.578,1 1 1 1,53.7,1 1 1 1,95.2,1 1 1 1,9,1 1 1 1,0.945,1 1 1 1,0.823,1 1 1 1,1.034,1 1 1 1,4.15,1 1 1 1,0.0581,1 1 1 1
10/1/2016 5:46,10.6,1 1 1 1,6.084,1 1 1 1,129.3,1 2 1 2,14.98,1 1 1 1,1016.914,1 1 1 1,1.05,1 1 1 1,18.08,1 1 1 1,292.7,1 1 1 1,7.589,1 1 1 1,51.88,1 1 1 1,95.5,1 1 1 1,9.02,1 1 1 1,0.912,1 1 1 1,0.802,1 1 1 1,0.544,1 1 1 1,3.9,1 1 1 1,0.0546,1 1 1 1
10/1/2016 6:01,10,1 1 1 1,6.204,1 1 1 1,125.9,1 2 1 2,14.83,1 1 1 1,1017.034,1 1 1 1,1.05,1 1 1 1,18.1,1 1 1 1,289.6,1 1 1 1,7.583,1 1 1 1,53.22,1 1 1 1,95.4,1 1 1 1,9,1 1 1 1,0.914,1 1 1 1,0.803,1 1 1 1,0.392,1 1 1 1,3.77,1 1 1 1,0.0528,1 1 1 1
10/1/2016 6:16,7.8,1 1 1 1,5.401,1 1 1 1,118.7,1 2 1 2,14.77,1 1 1 1,1016.987,1 1 1 1,1.05,1 1 1 1,18.11,1 1 1 1,288.8,1 1 1 1,7.587,1 1 1 1,57.89,1 1 1 1,95.3,1 1 1 1,8.99,1 1 1 1,0.98,1 1 1 1,0.786,1 1 1 1,0.324,1 1 1 1,3.74,1 1 1 1,0.0524,1 1 1 1
10/1/2016 6:31,8.6,1 1 1 1,5.984,1 1 1 1,122.2,1 2 1 2,14.72,1 1 1 1,1016.934,1 1 1 1,1.048,1 1 1 1,18.1,1 1 1 1,288.2,1 1 1 1,7.599,1 1 1 1,62.47,1 1 1 1,95.3,1 1 1 1,9,1 1 1 1,0.995,1 1 1 1,0.786,1 1 1 1,0.319,1 1 1 1,3.72,1 1 1 1,0.0521,1 1 1 1
10/1/2016 6:46,7.8,1 1 1 1,6.391,1 1 1 1,115.6,1 2 1 2,14.68,1 1 1 1,1016.965,1 1 1 1,1.043,1 1 1 1,18.09,1 1 1 1,288.2,1 1 1 1,7.592,1 1 1 1,53.15,1 1 1 1,95.3,1 1 1 1,9,1 1 1 1,0.984,1 1 1 1,0.831,1 1 1 1,0.317,1 1 1 1,3.58,1 1 1 1,0.0501,1 1 1 1
10/1/2016 7:01,8.4,1 1 1 1,6.153,1 1 1 1,124.4,1 2 1 2,14.68,1 1 1 1,1017.242,1 1 1 1,1.049,1 1 1 1,18.08,1 1 1 1,287.8,1 1 1 1,7.592,1 1 3 1,54.61,1 1 1 1,95.4,1 1 1 1,9.01,1 1 1 1,0.963,1 1 1 1,0.802,1 1 1 1,0.289,1 1 1 1,3.64,1 1 1 1,0.051,1 1 1 1
10/1/2016 7:16,6.9,1 1 1 1,5.396,1 1 1 1,119,1 2 1 2,14.84,1 1 1 1,1017.998,1 1 1 1,1.049,1 1 1 1,18.06,1 1 1 1,288.1,1 1 1 1,7.592,1 1 3 1,57.15,1 1 1 1,95.5,1 1 1 1,9.02,1 1 1 1,1.019,1 1 1 1,0.813,1 1 1 1,0.312,1 1 1 1,3.86,1 1 1 1,0.0541,1 1 1 1
10/1/2016 7:31,7,1 1 1 1,5.547,1 1 1 1,111.5,1 2 1 2,15.03,1 1 1 1,1017.934,1 1 1 1,1.047,1 1 1 1,18.02,1 1 1 1,289.3,1 1 1 1,7.592,1 1 3 1,53.07,1 1 1 1,95.4,1 1 1 1,9.02,1 1 1 1,1.006,1 1 1 1,0.793,1 1 1 1,0.385,1 1 1 1,4.09,1 1 1 1,0.0573,1 1 1 1
10/1/2016 7:46,7.1,1 1 1 1,5.456,1 1 1 1,125.9,1 2 1 2,15.21,1 1 1 1,1018.141,1 1 1 1,1.043,1 1 1 1,17.99,1 1 1 1,290.6,1 1 1 1,7.589,1 1 1 1,51,1 1 1 1,95.4,1 1 1 1,9.03,1 1 1 1,1.021,1 1 1 1,0.811,1 1 1 1,0.458,1 1 1 1,4.03,1 1 1 1,0.0565,1 1 1 1
10/1/2016 8:01,7.8,1 1 1 1,5.732,1 1 1 1,124.4,1 2 1 2,15.4,1 1 1 1,1018.352,1 1 1 1,1.047,1 1 1 1,17.98,1 1 1 1,291.8,1 1 1 1,7.583,1 1 1 1,55.39,1 1 1 1,95.4,1 1 1 1,9.03,1 1 1 1,0.986,1 1 1 1,0.858,1 1 1 1,0.489,1 1 1 1,4.1,1 1 1 1,0.0574,1 1 1 1
10/1/2016 8:16,7.4,1 1 1 1,6.057,1 1 1 1,121.2,1 2 1 2,15.5,1 1 1 1,1016.904,1 1 1 1,1.04,1 1 1 1,17.98,1 1 1 1,292,1 1 1 1,7.583,1 1 1 1,58.31,1 1 1 1,95.3,1 1 1 1,9.02,1 1 1 1,0.985,1 1 1 1,0.844,1 1 1 1,0.501,1 1 1 1,4.33,1 1 1 1,0.0606,1 1 1 1
10/1/2016 8:31,7.6,1 1 1 1,6.091,1 1 1 1,118.9,1 2 1 2,15.51,1 1 1 1,1016.662,1 1 1 1,1.04,1 1 1 1,17.98,1 1 1 1,293.5,1 1 1 1,7.585,1 1 1 1,54.87,1 1 1 1,95.2,1 1 1 1,9.01,1 1 1 1,0.968,1 1 1 1,0.828,1 1 1 1,0.552,1 1 1 1,5.08,1 1 1 1,0.0712,1 1 1 1
