timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,ph,ph_mV,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags
9/29/2015 19:46,16.7,1 1 1 1,12.85,1 1 1 1,28.64,1 2 1 2,16.27,1 1 1 1,1012.897,1 1 1 1,0.915,1 1 1 1,21.1,1 1 1 1,252.2,1 1 1 1,8.77,1 1 1 1,5.38,1 1 1 1,101.6,1 1 1 1,9.03,1 1 1 1,1.494,1 1 1 1,0.745,1 1 1 1,8.75,1 1 1 1
9/29/2015 20:01,17,1 1 1 1,13.27,1 1 1 1,30.33,1 2 1 2,15.84,1 1 1 1,1012.941,1 1 3 1,0.897,1 1 1 1,21.01,1 1 1 1,252,1 1 1 1,8.72,1 1 1 1,5.528,1 1 1 1,97.2,1 1 1 1,8.65,1 1 1 1,1.246,1 1 1 1,0.602,1 1 1 1,8.7,1 1 1 1
9/29/2015 20:16,17,1 1 1 1,12.69,1 1 1 1,26.82,1 2 1 2,15.74,1 1 1 1,1012.941,1 1 3 1,0.89,1 1 1 1,20.93,1 1 1 1,252.2,1 1 1 1,8.68,1 1 1 1,5.81,1 1 1 1,93.9,1 1 1 1,8.38,1 1 1 1,1.279,1 1 1 1,0.579,1 1 1 1,8.67,1 1 1 1
9/29/2015 20:31,14.2,1 1 1 1,10.93,1 1 1 1,33.31,1 2 1 2,15.88,1 1 1 1,1012.941,1 1 3 1,0.895,1 1 1 1,20.88,1 1 1 1,252.4,1 1 1 1,8.64,1 1 1 1,6.252,1 1 1 1,91.5,1 1 1 1,8.17,1 1 1 1,1.328,1 1 1 1,0.548,1 1 1 1,8.65,1 1 1 1
9/29/2015 20:46,15.9,1 1 1 1,11.72,1 1 1 1,30.18,1 2 1 2,15.56,1 1 1 1,1012.728,1 1 1 1,0.905,1 1 1 1,20.87,1 1 1 1,252.7,1 1 1 1,8.62,1 1 1 1,6.897,1 1 1 1,90.1,1 1 1 1,8.05,1 1 1 1,1.299,1 1 1 1,0.527,1 1 1 1,8.63,1 1 1 1
9/29/2015 21:01,14.6,1 1 1 1,10.25,1 1 1 1,34.37,1 2 1 2,15.37,1 1 1 1,1012.659,1 1 3 1,0.893,1 1 1 1,20.87,1 1 1 1,252.7,1 1 1 1,8.63,1 1 1 1,7.447,1 1 1 1,90.1,1 1 1 1,8.05,1 1 1 1,1.313,1 1 1 1,0.539,1 1 1 1,8.62,1 1 1 1
9/29/2015 21:16,12.1,1 1 1 1,9.46,1 1 1 1,28.55,1 2 1 2,15.38,1 1 1 1,1012.709,1 1 3 1,0.9,1 1 1 1,20.86,1 1 1 1,252.9,1 1 1 1,8.63,1 1 1 1,7.755,1 1 1 1,89.9,1 1 1 1,8.04,1 1 1 1,1.374,1 1 1 1,0.545,1 1 1 1,8.62,1 1 1 1
9/29/2015 21:31,11.3,1 1 1 1,8.64,1 1 1 1,31.14,1 2 1 2,15.48,1 1 1 1,1012.68,1 1 3 1,0.9,1 1 1 1,20.86,1 1 1 1,253,1 1 1 1,8.62,1 1 1 1,8.13,1 1 1 1,90,1 1 1 1,8.04,1 1 1 1,1.319,1 1 1 1,0.555,1 1 1 1,8.63,1 1 1 1
9/29/2015 21:46,12.5,1 1 1 1,9.58,1 1 1 1,30.71,1 2 1 2,15.72,1 1 1 1,1012.798,1 1 1 1,0.901,1 1 1 1,20.86,1 1 1 1,253.1,1 1 1 1,8.62,1 1 4 1,8,1 1 1 1,90.1,1 1 1 1,8.05,1 1 1 1,1.376,1 1 1 1,0.542,1 1 1 1,8.64,1 1 1 1
9/29/2015 22:01,14,1 1 1 1,10.66,1 1 1 1,29.71,1 2 1 2,15.88,1 1 1 1,1013.007,1 1 1 1,0.907,1 1 1 1,20.85,1 1 1 1,253.2,1 1 1 1,8.62,1 1 4 1,8.34,1 1 1 1,90.2,1 1 1 1,8.06,1 1 1 1,1.329,1 1 1 1,0.567,1 1 1 1,8.64,1 1 1 1
9/29/2015 22:16,13.8,1 1 1 1,10.91,1 1 1 1,27.64,1 2 1 2,15.91,1 1 1 1,1013.199,1 1 1 1,0.93,1 1 1 1,20.85,1 1 1 1,253.2,1 1 1 1,8.62,1 1 4 1,8.66,1 1 1 1,90.2,1 1 1 1,8.06,1 1 1 1,1.356,1 1 1 1,0.561,1 1 1 1,8.63,1 1 1 1
9/29/2015 22:31,13.8,1 1 1 1,10.63,1 1 1 1,19.57,1 2 1 2,15.95,1 1 1 1,1013.261,1 1 1 1,0.924,1 1 1 1,20.85,1 1 1 1,253.3,1 1 1 1,8.62,1 1 4 1,8.8,1 1 1 1,90.3,1 1 1 1,8.07,1 1 1 1,1.404,1 1 1 1,0.578,1 1 1 1,8.63,1 1 1 1
9/29/2015 22:46,15.1,1 1 1 1,11.67,1 1 1 1,21.68,1 2 1 2,16.03,1 1 1 1,1013.237,1 1 1 1,0.909,1 1 1 1,20.84,1 1 1 1,253.3,1 1 4 1,8.62,1 1 4 1,8.83,1 1 1 1,90.3,1 1 1 1,8.07,1 1 1 1,1.311,1 1 1 1,0.558,1 1 1 1,8.63,1 1 1 1
9/29/2015 23:01,18.7,1 3 1 3,13.43,1 3 1 1,24.37,1 2 1 2,15.86,1 1 1 1,1013.184,1 1 1 1,0.895,1 1 1 1,20.83,1 1 1 1,253.3,1 1 4 1,8.61,1 1 1 1,9.23,1 1 1 1,90.1,1 1 1 1,8.06,1 1 1 1,1.278,1 1 1 1,0.564,1 1 1 1,8.6,1 1 1 1
9/29/2015 23:16,15.7,1 1 1 1,12.4,1 1 1 1,21.53,1 2 1 2,14.98,1 1 1 1,1013.61,1 1 1 1,0.886,1 1 1 1,20.82,1 1 1 1,253.3,1 1 4 1,8.6,1 1 1 1,9.68,1 1 1 1,90,1 1 1 1,8.05,1 1 1 1,1.405,1 1 1 1,0.525,1 1 1 1,8.57,1 1 1 1
9/29/2015 23:31,16.6,1 1 1 1,13.31,1 1 1 1,23.17,1 2 1 2,15.51,1 1 1 1,1013.626,1 1 1 1,0.9,1 1 1 1,20.82,1 1 1 1,253.3,1 1 4 1,8.6,1 1 1 1,9.55,1 1 1 1,89.9,1 1 1 1,8.04,1 1 1 1,1.482,1 1 1 1,0.542,1 1 1 1,8.57,1 1 1 1
9/29/2015 23:46,18.5,1 3 1 1,13.4,1 1 1 1,25.36,1 2 1 2,16.04,1 1 1 1,1013.367,1 1 1 1,0.896,1 1 1 1,20.81,1 1 1 1,253.3,1 1 4 1,8.6,1 1 1 1,10.42,1 1 1 1,89.8,1 1 1 1,8.03,1 1 1 1,1.458,1 1 1 1,0.538,1 1 1 1,8.54,1 1 1 1
9/30/2015 0:01,18.4,1 3 1 1,14.08,1 3 1 1,26.17,1 2 1 2,15.81,1 1 1 1,1013.323,1 1 1 1,0.884,1 1 1 1,20.79,1 1 1 1,253.3,1 1 1 1,8.59,1 1 1 1,10.49,1 1 1 1,89.7,1 1 1 1,8.03,1 1 1 1,1.485,1 1 1 1,0.524,1 1 1 1,8.5,1 1 1 1
9/30/2015 0:16,18.5,1 3 1 1,14.09,1 3 4 1,24.76,1 2 1 2,15.81,1 1 1 1,1013.856,1 1 1 1,0.902,1 1 1 1,20.78,1 1 1 1,253.2,1 1 1 1,8.6,1 1 1 1,10.32,1 1 1 1,89.7,1 1 1 1,8.03,1 1 1 1,1.441,1 1 1 1,0.535,1 1 1 1,8.5,1 1 1 1
9/30/2015 0:31,19.5,1 3 1 1,14.16,1 3 4 1,28.44,1 2 1 2,15.83,1 1 1 1,1014.069,1 1 1 1,0.939,1 1 1 3,20.77,1 1 1 1,253.3,1 1 1 1,8.6,1 1 1 1,11.56,1 1 1 1,89.6,1 1 1 1,8.02,1 1 1 1,1.475,1 1 1 1,0.553,1 1 1 1,8.44,1 1 1 1
9/30/2015 0:46,18.7,1 3 1 1,14.11,1 3 4 1,22.16,1 2 1 2,15.68,1 1 1 1,1014.028,1 1 1 1,0.929,1 1 1 1,20.76,1 1 1 1,253.3,1 1 1 1,8.61,1 1 1 1,12.65,1 1 1 1,89.6,1 1 4 1,8.02,1 1 3 1,1.449,1 1 1 1,0.559,1 1 1 1,8.4,1 1 1 1
9/30/2015 1:01,19.2,1 3 1 1,14.09,1 3 4 1,20.97,1 2 1 2,15.65,1 1 1 1,1013.996,1 1 1 1,0.898,1 1 1 1,20.75,1 1 1 1,253.3,1 1 1 1,8.61,1 1 1 1,13.43,1 1 1 1,89.6,1 1 4 1,8.02,1 1 3 1,1.405,1 1 1 1,0.557,1 1 1 1,8.36,1 1 1 1
9/30/2015 1:16,20,1 3 1 1,14.11,1 3 4 1,20.13,1 2 1 2,15.65,1 1 1 1,1014.171,1 1 1 1,0.901,1 1 1 1,20.73,1 1 1 1,253.4,1 1 1 1,8.6,1 1 1 1,12.34,1 1 1 1,89.6,1 1 4 1,8.02,1 1 3 1,1.448,1 1 1 1,0.57,1 1 1 1,8.42,1 1 1 1
9/30/2015 1:31,17.7,1 1 1 1,12.83,1 1 1 1,22.75,1 2 1 2,14.92,1 1 1 1,1014.212,1 1 1 1,0.899,1 1 1 1,20.72,1 1 1 1,253.5,1 1 1 1,8.6,1 1 4 1,13.1,1 1 1 1,89.6,1 1 4 1,8.03,1 1 1 1,1.383,1 1 1 1,0.555,1 1 1 1,8.39,1 1 1 1
9/30/2015 1:46,18,1 1 1 1,13.75,1 3 1 1,19.47,1 2 1 2,15.12,1 1 1 1,1014.147,1 1 1 1,0.898,1 1 1 1,20.72,1 1 1 1,253.5,1 1 4 1,8.6,1 1 4 1,14.66,1 1 1 1,89.6,1 1 4 1,8.03,1 1 1 1,1.429,1 1 1 1,0.57,1 1 1 1,8.35,1 1 1 1
9/30/2015 2:01,18.7,1 3 1 1,13.23,1 1 1 1,18.88,1 2 1 2,14.93,1 1 1 1,1014.454,1 1 1 1,0.892,1 1 1 1,20.71,1 1 1 1,253.5,1 1 4 1,8.6,1 1 4 1,18.05,1 1 1 1,89.6,1 1 4 1,8.03,1 1 1 1,1.54,1 1 1 1,0.586,1 1 1 1,8.25,1 1 1 1
9/30/2015 2:16,18.9,1 3 1 1,13.97,1 3 1 1,17.26,1 2 1 2,15.04,1 1 1 1,1014.364,1 1 1 1,0.892,1 1 1 1,20.7,1 1 1 1,253.5,1 1 4 1,8.6,1 1 4 1,17.25,1 1 1 1,89.5,1 1 1 1,8.02,1 1 1 1,1.454,1 1 1 1,0.598,1 1 1 1,8.18,1 1 1 1
9/30/2015 2:31,18.8,1 3 1 1,13.89,1 3 1 1,16.07,1 2 1 2,14.94,1 1 1 1,1014.509,1 1 1 1,0.902,1 1 1 1,20.69,1 1 1 1,253.5,1 1 4 1,8.6,1 1 4 1,16.82,1 1 1 1,89.5,1 1 3 1,8.02,1 1 1 1,1.476,1 1 1 1,0.593,1 1 1 1,8.18,1 1 1 1
9/30/2015 2:46,17.5,1 1 1 1,13.41,1 1 1 1,15.87,1 2 1 2,14.84,1 1 1 1,1014.663,1 1 1 1,0.902,1 1 1 1,20.68,1 1 1 1,253.5,1 1 4 1,8.6,1 1 4 1,15.12,1 1 1 1,89.5,1 1 3 1,8.03,1 1 1 1,1.547,1 1 1 1,0.605,1 1 1 1,8.2,1 1 1 1
9/30/2015 3:01,18.5,1 3 1 1,13.59,1 3 1 1,18.03,1 2 1 2,14.72,1 1 1 1,1014.691,1 1 3 1,0.909,1 1 1 1,20.66,1 1 1 1,253.5,1 1 4 1,8.61,1 1 1 1,17.94,1 1 1 1,89.5,1 1 3 1,8.02,1 1 1 1,1.627,1 1 1 1,0.616,1 1 1 1,8.15,1 1 1 1
9/30/2015 3:16,17.6,1 1 1 1,13.08,1 1 1 1,16.16,1 2 1 2,14.66,1 1 1 1,1014.677,1 1 3 1,0.905,1 1 1 1,20.66,1 1 1 1,253.5,1 1 4 1,8.61,1 1 1 1,19.01,1 1 1 1,89.5,1 1 3 1,8.03,1 1 1 1,1.575,1 1 1 1,0.593,1 1 1 1,8.09,1 1 1 1
9/30/2015 3:31,19.5,1 3 1 1,13.61,1 3 1 1,15.38,1 2 1 2,14.53,1 1 1 1,1014.691,1 1 3 1,0.912,1 1 1 1,20.64,1 1 1 1,253.5,1 1 4 1,8.6,1 1 1 1,21.27,1 1 1 1,89.4,1 1 1 1,8.02,1 1 1 1,1.57,1 1 1 1,0.595,1 1 1 1,7.99,1 1 1 1
9/30/2015 3:46,17.7,1 1 1 1,12.95,1 1 1 1,15.45,1 2 1 2,14.51,1 1 1 1,1014.878,1 1 1 1,0.903,1 1 1 1,20.63,1 1 1 1,253.6,1 1 1 1,8.6,1 1 3 1,22.66,1 1 1 1,89.5,1 1 1 1,8.03,1 1 1 1,1.513,1 1 1 1,0.608,1 1 1 1,7.999,1 1 1 1
9/30/2015 4:01,16.9,1 1 1 1,12.95,1 1 1 1,15.37,1 2 1 2,14.43,1 1 1 1,1014.918,1 1 1 1,0.91,1 1 1 1,20.63,1 1 1 1,253.6,1 1 1 1,8.6,1 1 3 1,26.84,1 1 1 1,89.5,1 1 1 1,8.03,1 1 1 1,1.593,1 1 1 1,0.616,1 1 1 1,8.01,1 1 1 1
9/30/2015 4:16,16.8,1 1 1 1,13.16,1 1 1 1,10.3,1 2 1 2,14.23,1 1 1 1,1015.092,1 1 1 1,0.904,1 1 1 1,20.61,1 1 1 1,253.7,1 1 1 1,8.6,1 1 3 1,22.24,1 1 1 1,89.4,1 1 1 1,8.03,1 1 1 1,1.523,1 1 1 1,0.626,1 1 1 1,8.01,1 1 1 1
9/30/2015 4:31,15.8,1 1 1 1,12.67,1 1 1 1,16.59,1 2 1 2,14.06,1 1 1 1,1015.421,1 1 1 1,0.921,1 1 1 1,20.6,1 1 1 1,253.8,1 1 1 1,8.6,1 1 3 1,20.78,1 1 1 1,89.5,1 1 1 1,8.04,1 1 1 1,1.361,1 1 1 1,0.628,1 1 1 1,8.05,1 1 1 1
9/30/2015 4:46,17.3,1 1 1 1,12.49,1 1 1 1,13.37,1 2 1 2,14.16,1 1 1 1,1015.364,1 1 1 1,0.941,1 1 1 1,20.6,1 1 1 1,253.8,1 1 4 1,8.61,1 1 1 1,23.42,1 1 1 1,89.4,1 1 1 1,8.03,1 1 1 1,1.486,1 1 1 1,0.669,1 1 1 1,8.01,1 1 1 1
9/30/2015 5:01,18,1 1 1 1,12.81,1 1 1 1,14.97,1 2 1 2,14.2,1 1 4 1,1015.353,1 1 1 1,0.929,1 1 1 1,20.58,1 1 1 1,253.8,1 1 4 1,8.61,1 1 1 1,22.21,1 1 1 1,89.4,1 1 1 1,8.03,1 1 3 1,1.701,1 1 1 1,0.637,1 1 1 1,7.999,1 1 1 1
9/30/2015 5:16,18.5,1 3 1 1,12.56,1 1 1 1,15.1,1 2 1 2,14.15,1 1 4 1,1015.232,1 1 1 1,0.949,1 1 1 3,20.58,1 1 1 1,253.8,1 1 4 1,8.6,1 1 1 1,22.71,1 1 1 1,89.4,1 1 1 1,8.03,1 1 3 1,1.673,1 1 1 1,0.649,1 1 1 1,8.03,1 1 1 1
9/30/2015 5:31,15.8,1 1 1 1,12.17,1 1 1 1,15.91,1 2 1 2,14.21,1 1 4 1,1015.195,1 1 3 1,0.919,1 1 1 1,20.56,1 1 1 1,253.8,1 1 4 1,8.6,1 1 1 1,22.09,1 1 1 1,89.3,1 1 1 1,8.03,1 1 3 1,1.875,1 1 1 1,0.657,1 1 1 1,8.01,1 1 1 1
9/30/2015 5:46,17.1,1 1 1 1,12.31,1 1 1 1,12.93,1 2 1 2,14.23,1 1 4 1,1015.211,1 1 3 1,0.921,1 1 1 1,20.55,1 1 1 1,253.8,1 1 4 1,8.6,1 1 1 1,21.78,1 1 1 1,89.4,1 1 1 1,8.03,1 1 3 1,1.56,1 1 1 1,0.652,1 1 1 1,8.03,1 1 1 1
9/30/2015 6:01,16.4,1 1 1 1,12.78,1 1 1 1,12.43,1 2 1 2,14.19,1 1 4 1,1015.203,1 1 3 1,0.923,1 1 1 1,20.53,1 1 1 1,253.8,1 1 4 1,8.59,1 1 1 1,21.75,1 1 1 1,89.4,1 1 1 1,8.04,1 1 1 1,1.475,1 1 1 1,0.659,1 1 1 1,8,1 1 1 1
9/30/2015 6:16,14.8,1 1 1 1,11.74,1 1 1 1,16.04,1 2 1 2,14.23,1 1 4 1,1015.471,1 1 1 1,0.929,1 1 1 1,20.53,1 1 1 1,253.8,1 1 4 1,8.59,1 1 3 1,22.06,1 1 1 1,89.3,1 1 1 1,8.03,1 1 1 1,1.439,1 1 1 1,0.637,1 1 1 1,7.985,1 1 1 1
9/30/2015 6:31,15.1,1 1 1 1,11.71,1 1 1 1,14.31,1 2 1 2,14.2,1 1 4 1,1015.381,1 1 1 1,0.926,1 1 1 1,20.53,1 1 1 1,253.9,1 1 1 1,8.59,1 1 3 1,22.83,1 1 1 1,89.2,1 1 1 1,8.02,1 1 1 1,1.635,1 1 1 1,0.645,1 1 1 1,8.04,1 1 1 1
9/30/2015 6:46,15.7,1 1 1 1,12.09,1 1 1 1,16.41,1 2 1 2,14.16,1 1 1 1,1015.241,1 1 1 1,0.919,1 1 1 1,20.52,1 1 1 1,254.1,1 1 1 1,8.59,1 1 3 1,22.41,1 1 1 1,89.2,1 1 1 1,8.02,1 1 1 1,1.256,1 1 1 1,0.657,1 1 1 1,8.09,1 1 1 1
9/30/2015 7:01,16.5,1 1 1 1,12.24,1 1 1 1,15.64,1 2 1 2,14.18,1 1 1 1,1015.086,1 1 1 1,0.917,1 1 1 1,20.5,1 1 1 1,254.2,1 1 1 1,8.58,1 1 1 1,20.83,1 1 1 1,89.1,1 1 1 1,8.01,1 1 1 1,1.501,1 1 1 1,0.652,1 1 1 1,8.08,1 1 1 1
9/30/2015 7:16,14.9,1 1 1 1,11.64,1 1 1 1,17.79,1 2 1 2,14.27,1 1 1 1,1015.247,1 1 1 1,0.922,1 1 1 1,20.5,1 1 1 1,254.4,1 1 1 1,8.58,1 1 3 1,21.09,1 1 1 1,89.1,1 1 1 1,8.02,1 1 1 1,1.535,1 1 1 1,0.64,1 1 1 1,8.12,1 1 1 1
9/30/2015 7:31,16.2,1 1 1 1,11.97,1 1 1 1,14.81,1 2 1 2,14.21,1 1 1 1,1014.993,1 1 1 1,0.94,1 1 1 3,20.49,1 1 1 1,254.5,1 1 1 1,8.58,1 1 3 1,20.26,1 1 1 1,89.1,1 1 1 1,8.02,1 1 1 1,1.517,1 1 1 1,0.641,1 1 1 1,8.19,1 1 1 1
9/30/2015 7:46,16.7,1 1 1 1,12.13,1 1 1 1,16.38,1 2 1 2,14.12,1 1 1 1,1014.922,1 1 1 1,0.913,1 1 1 1,20.48,1 1 1 1,254.7,1 1 1 1,8.58,1 1 3 1,21.48,1 1 1 1,89,1 1 1 1,8.01,1 1 1 1,1.569,1 1 1 1,0.664,1 1 1 1,8.15,1 1 1 1
9/30/2015 8:01,15.4,1 1 1 1,11.66,1 1 1 1,13.76,1 2 1 2,14.06,1 1 1 1,1014.802,1 1 1 1,0.919,1 1 1 1,20.47,1 1 1 1,254.8,1 1 1 1,8.58,1 1 3 1,21.03,1 1 1 1,89,1 1 1 1,8.02,1 1 1 1,1.465,1 1 1 1,0.655,1 1 1 1,8.18,1 1 1 1
9/30/2015 8:16,15.4,1 1 1 1,11.55,1 1 1 1,11.99,1 2 1 2,14.05,1 1 1 1,1014.781,1 1 1 1,0.92,1 1 1 1,20.46,1 1 1 1,255,1 1 1 1,8.57,1 1 1 1,21.5,1 1 1 1,89,1 1 1 1,8.01,1 1 1 1,1.484,1 1 1 1,0.651,1 1 1 1,8.21,1 1 1 1
9/30/2015 8:31,15.2,1 1 1 1,12.03,1 1 1 1,17.51,1 2 1 2,13.99,1 1 1 1,1014.869,1 1 1 1,0.928,1 1 1 1,20.45,1 1 1 1,255.2,1 1 1 1,8.57,1 1 1 1,20.5,1 1 1 1,88.9,1 1 1 1,8.01,1 1 3 1,1.498,1 1 1 1,0.674,1 1 1 1,8.27,1 1 1 1
9/30/2015 8:46,16.1,1 1 1 1,11.87,1 1 1 1,14.28,1 2 1 2,13.96,1 1 1 1,1014.646,1 1 1 1,0.942,1 1 1 1,20.44,1 1 1 1,255.3,1 1 1 1,8.58,1 1 1 1,20.65,1 1 1 1,88.9,1 1 1 1,8.01,1 1 3 1,1.483,1 1 1 1,0.661,1 1 1 1,8.29,1 1 1 1
9/30/2015 9:01,15.6,1 1 1 1,12.06,1 1 1 1,16.95,1 2 1 2,13.79,1 1 1 1,1014.714,1 1 1 1,0.92,1 1 1 1,20.43,1 1 1 1,255.3,1 1 1 1,8.57,1 1 1 1,21.25,1 1 1 1,88.8,1 1 1 1,8.01,1 1 3 1,1.467,1 1 1 1,0.654,1 1 1 1,8.29,1 1 1 1
9/30/2015 9:16,17,1 1 1 1,12.03,1 1 1 1,13.98,1 2 1 2,13.73,1 1 1 1,1015.008,1 1 1 1,0.919,1 1 1 1,20.41,1 1 1 1,255.4,1 1 1 1,8.57,1 1 1 1,20.62,1 1 1 1,88.8,1 1 1 1,8.01,1 1 3 1,1.401,1 1 1 1,0.64,1 1 1 1,8.29,1 1 1 1
9/30/2015 9:31,16.6,1 1 1 1,11.31,1 1 1 1,16.75,1 2 1 2,13.81,1 1 1 1,1015.234,1 1 1 1,0.92,1 1 1 1,20.4,1 1 1 1,255.5,1 1 1 1,8.56,1 1 1 1,19.48,1 1 1 1,88.7,1 1 1 1,7.998,1 1 1 1,1.514,1 1 1 1,0.648,1 1 1 1,8.31,1 1 1 1
9/30/2015 9:46,15.6,1 1 1 1,11.51,1 1 1 1,19.85,1 2 1 2,13.73,1 1 1 1,1015.342,1 1 1 1,0.923,1 1 1 1,20.39,1 1 1 1,255.6,1 1 1 1,8.56,1 1 4 1,18.58,1 1 1 1,88.7,1 1 1 1,7.999,1 1 1 1,1.51,1 1 1 1,0.64,1 1 1 1,8.34,1 1 1 1
9/30/2015 10:01,16.2,1 1 1 1,11.9,1 1 1 1,18.53,1 2 1 2,13.64,1 1 1 1,1015.38,1 1 1 1,0.928,1 1 1 1,20.38,1 1 1 1,255.7,1 1 1 1,8.56,1 1 4 1,20.17,1 1 1 1,88.6,1 1 1 1,7.995,1 1 1 1,1.46,1 1 1 1,0.605,1 1 1 1,8.36,1 1 1 1
9/30/2015 10:16,14.8,1 1 1 1,11.79,1 1 1 1,19.66,1 2 1 2,13.6,1 1 1 1,1015.316,1 1 1 1,0.929,1 1 1 1,20.38,1 1 1 1,255.7,1 1 1 1,8.56,1 1 4 1,20.62,1 1 1 1,88.5,1 1 1 1,7.983,1 1 1 1,1.421,1 1 1 1,0.637,1 1 1 1,8.29,1 1 1 1
9/30/2015 10:31,15.4,1 1 1 1,11.75,1 1 1 1,19.46,1 2 1 2,13.46,1 1 1 1,1015.471,1 1 1 1,0.929,1 1 1 1,20.36,1 1 1 1,255.7,1 1 1 1,8.56,1 1 4 1,20.53,1 1 1 1,88.6,1 1 1 1,7.99,1 1 1 1,1.4,1 1 1 1,0.639,1 1 1 1,8.35,1 1 1 1
9/30/2015 10:46,14.3,1 1 1 1,11.19,1 1 1 1,19.47,1 2 1 2,13.24,1 1 1 1,1015.772,1 1 1 1,0.931,1 1 1 1,20.35,1 1 1 1,255.8,1 1 1 1,8.56,1 1 4 1,21.05,1 1 1 1,88.6,1 1 1 1,7.99,1 1 1 1,1.326,1 1 1 1,0.646,1 1 1 1,8.37,1 1 1 1
9/30/2015 11:01,14.9,1 1 1 1,11.2,1 1 1 1,19.18,1 2 1 2,13.33,1 1 1 1,1015.969,1 1 1 1,0.932,1 1 1 1,20.34,1 1 1 1,255.8,1 1 1 1,8.56,1 1 4 1,22.87,1 1 1 1,88.5,1 1 1 1,7.992,1 1 1 1,1.344,1 1 1 1,0.643,1 1 3 1,8.36,1 1 1 1
9/30/2015 11:16,14.8,1 1 1 1,11.14,1 1 1 1,21.1,1 2 1 2,13.38,1 1 1 1,1016.161,1 1 1 1,0.93,1 1 1 1,20.33,1 1 1 1,255.8,1 1 1 1,8.55,1 1 1 1,20.59,1 1 1 1,88.5,1 1 4 1,7.997,1 1 1 1,1.244,1 1 1 1,0.646,1 1 3 1,8.39,1 1 1 1
9/30/2015 11:31,14.8,1 1 1 1,10.91,1 1 1 1,17.45,1 2 1 2,13.39,1 1 1 1,1016.211,1 1 1 1,0.931,1 1 1 1,20.33,1 1 1 1,255.9,1 1 1 1,8.55,1 1 3 1,21.16,1 1 1 1,88.5,1 1 4 1,7.989,1 1 1 1,1.3,1 1 1 1,0.643,1 1 3 1,8.33,1 1 1 1
9/30/2015 11:46,14.4,1 1 1 1,10.81,1 1 1 1,14.54,1 2 1 2,13.31,1 1 1 1,1016.435,1 1 1 1,0.933,1 1 1 1,20.32,1 1 1 1,256,1 1 1 1,8.55,1 1 3 1,20.74,1 1 1 1,88.5,1 1 4 1,7.99,1 1 4 1,1.439,1 1 1 1,0.664,1 1 1 1,8.39,1 1 1 1
9/30/2015 12:01,14.8,1 1 1 1,10.38,1 1 1 1,19.24,1 2 1 2,13.33,1 1 1 1,1016.957,1 1 1 1,0.945,1 1 1 1,20.31,1 1 1 1,256,1 1 4 1,8.55,1 1 3 1,21.21,1 1 1 1,88.5,1 1 4 1,7.99,1 1 4 1,1.368,1 1 1 1,0.647,1 1 1 1,8.37,1 1 1 1
9/30/2015 12:16,13.4,1 1 1 1,10.12,1 1 1 1,16.01,1 2 1 2,13.32,1 1 1 1,1017.163,1 1 1 1,0.948,1 1 1 1,20.3,1 1 1 1,256,1 1 4 1,8.56,1 1 1 1,20.68,1 1 1 1,88.5,1 1 4 1,7.99,1 1 4 1,1.255,1 1 1 1,0.622,1 1 1 1,8.35,1 1 1 1
9/30/2015 12:31,13.3,1 1 1 1,10.33,1 1 1 1,22.35,1 2 1 2,13.17,1 1 1 1,1017.324,1 1 1 1,0.943,1 1 1 1,20.29,1 1 1 1,256,1 1 4 1,8.55,1 1 1 1,20.26,1 1 1 1,88.4,1 1 1 1,7.989,1 1 4 1,1.213,1 1 1 1,0.625,1 1 1 1,8.37,1 1 1 1
9/30/2015 12:46,14.3,1 1 1 1,10.41,1 1 3 1,17.76,1 2 1 2,13.2,1 1 3 1,1017.456,1 1 1 1,0.949,1 1 1 1,20.28,1 1 1 1,256,1 1 4 1,8.55,1 1 3 1,21.06,1 1 1 1,88.4,1 1 1 1,7.987,1 1 4 1,1.195,1 1 1 1,0.635,1 1 1 1,8.36,1 1 1 1
9/30/2015 13:01,15,1 1 1 1,10.36,1 1 3 1,22.82,1 2 1 2,13.22,1 1 3 1,1017.492,1 1 1 1,0.953,1 1 1 1,20.26,1 1 1 1,256,1 1 4 1,8.55,1 1 3 1,22.03,1 1 1 1,88.3,1 1 1 1,7.983,1 1 1 1,1.315,1 1 1 1,0.664,1 1 1 1,8.31,1 1 1 1
9/30/2015 13:16,13.7,1 1 1 1,10.43,1 1 3 1,21.81,1 2 1 2,13.18,1 1 3 1,1017.56,1 1 1 1,0.95,1 1 1 1,20.25,1 1 1 1,256,1 1 4 1,8.55,1 1 3 1,21.06,1 1 1 1,88.4,1 1 1 1,7.989,1 1 1 1,1.228,1 1 1 1,0.649,1 1 1 1,8.35,1 1 1 1
