timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,ph,ph_mV,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,meters,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,NAN,millivolts,NTU,NAN,%,milligrams per liter,milligrams per liter,NAN,RFU,NAN,RFU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,YSI EXO2,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,YSI EXO2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
7/25/2015 8:31,5.8,1 1 1 1,4.7,1 1 1 1,224.2,1 2 1 2,22.17,1 1 1 1,1014.195,1 1 1 1,0.97,1 1 1 1,24.33,1 1 1 1,222.7,1 1 1 1,8.71,1 1 4 1,1.516,1 1 1 1,114,1 1 1 1,9.53,1 1 1 1,0.666,1 1 1 1,0.247,1 1 1 1,-1.284,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 8:46,5.4,1 1 1 1,4.55,1 1 1 1,223.9,1 2 1 2,21.98,1 1 1 1,1014.019,1 1 1 1,0.97,1 1 1 1,24.31,1 1 1 1,222.7,1 1 1 1,8.71,1 1 4 1,1.758,1 1 1 1,114,1 1 1 1,9.53,1 1 1 1,0.665,1 1 1 1,0.251,1 1 1 1,-1.247,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 9:01,5.9,1 1 1 1,4.744,1 1 1 1,222.7,1 2 1 2,21.91,1 1 1 1,1013.94,1 1 1 1,0.97,1 1 1 1,24.29,1 1 1 1,222.7,1 1 1 1,8.71,1 1 4 1,1.486,1 1 1 1,113.8,1 1 1 1,9.53,1 1 1 1,0.658,1 1 1 1,0.317,1 1 1 1,-1.258,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 9:16,5.5,1 1 1 1,4.34,1 1 1 1,226.2,1 2 1 2,21.85,1 1 4 1,1014.001,1 1 1 1,0.969,1 1 1 1,24.26,1 1 1 1,222.1,1 1 1 1,8.7,1 1 1 1,1.428,1 1 1 1,113.3,1 1 1 1,9.49,1 1 1 1,0.64,1 1 1 1,0.313,1 1 1 1,-1.3,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 9:31,5.2,1 1 1 1,4.434,1 1 1 1,227.6,1 2 1 2,21.89,1 1 4 1,1014.128,1 1 1 1,0.969,1 1 1 1,24.25,1 1 1 1,221.8,1 1 1 1,8.69,1 1 1 1,1.705,1 1 1 1,113.2,1 1 1 1,9.48,1 1 1 1,0.636,1 1 1 1,0.284,1 1 1 1,-1.298,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 9:46,5.4,1 1 1 1,4.294,1 1 1 1,234.8,1 2 1 2,21.93,1 1 4 1,1014.36,1 1 1 1,0.969,1 1 1 1,24.23,1 1 1 1,221.5,1 1 1 1,8.69,1 1 1 1,1.655,1 1 1 1,113.1,1 1 1 1,9.48,1 1 1 1,0.634,1 1 1 1,0.254,1 1 1 1,-1.285,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 10:01,5.8,1 1 1 1,4.334,1 1 1 1,235.6,1 2 1 2,21.93,1 1 4 1,1014.576,1 1 1 1,0.97,1 1 1 1,24.22,1 1 1 1,222,1 1 1 1,8.7,1 1 1 1,1.723,1 1 1 1,113.3,1 1 1 1,9.49,1 1 1 1,0.664,1 1 1 1,0.29,1 1 1 1,-1.263,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 10:16,5.4,1 1 1 1,4.331,1 1 1 1,238.3,1 2 1 2,21.9,1 1 4 1,1014.753,1 1 1 1,0.971,1 1 1 1,24.22,1 1 1 1,221.9,1 1 1 1,8.7,1 1 3 1,2.057,1 1 1 1,113.2,1 1 1 1,9.48,1 1 1 1,0.667,1 1 1 1,0.343,1 1 1 1,-1.259,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 10:31,6,1 1 1 1,4.838,1 1 1 1,247.3,1 2 1 2,21.99,1 1 1 1,1015.051,1 1 1 1,0.973,1 1 1 1,24.2,1 1 1 1,221.4,1 1 1 1,8.7,1 1 3 1,2.347,1 1 1 1,112.9,1 1 1 1,9.46,1 1 1 1,0.638,1 1 1 1,0.26,1 1 1 1,-1.287,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 10:46,5.9,1 1 1 1,4.474,1 1 1 1,252.4,1 2 1 2,22.35,1 1 1 1,1015.144,1 1 1 1,0.979,1 1 1 1,24.18,1 1 1 1,221,1 1 1 1,8.7,1 1 3 1,1.609,1 1 1 1,112.7,1 1 1 1,9.46,1 1 1 1,0.616,1 1 1 1,0.273,1 1 1 1,-1.303,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 11:01,5.2,1 1 1 1,4.253,1 1 1 1,252.6,1 2 1 2,22.92,1 1 1 1,1015.126,1 1 1 1,0.98,1 1 1 1,24.16,1 1 1 1,220.6,1 1 1 1,8.69,1 1 1 1,1.39,1 1 1 1,112.5,1 1 1 1,9.44,1 1 1 1,0.604,1 1 1 1,0.256,1 1 1 1,-1.319,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 11:16,5.6,1 1 1 1,4.356,1 1 1 1,255.4,1 2 1 2,23.33,1 1 1 1,1015.35,1 1 1 1,0.98,1 1 1 1,24.14,1 1 1 1,220.3,1 1 1 1,8.69,1 1 3 1,1.606,1 1 1 1,112.4,1 1 1 1,9.43,1 1 1 1,0.607,1 1 1 1,0.283,1 1 1 1,-1.339,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 11:31,5.9,1 1 1 1,4.332,1 1 1 1,250.2,1 2 1 2,23.56,1 1 1 1,1015.403,1 1 1 1,0.98,1 1 1 1,24.13,1 1 1 1,220,1 1 1 1,8.69,1 1 3 1,2.027,1 1 1 1,112.5,1 1 1 1,9.44,1 1 1 1,0.6,1 1 1 1,0.261,1 1 1 1,-1.346,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 11:46,5.5,1 1 1 1,4.424,1 1 1 1,249.8,1 2 1 2,23.86,1 1 1 1,1015.292,1 1 1 1,0.98,1 1 1 1,24.11,1 1 1 1,219.6,1 1 1 1,8.69,1 1 3 1,1.739,1 1 1 1,112.4,1 1 1 1,9.44,1 1 1 1,0.573,1 1 1 1,0.29,1 1 1 1,-1.365,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 12:01,5.9,1 1 1 1,4.817,1 1 1 1,247,1 2 1 2,24.21,1 1 1 1,1015.131,1 1 1 1,0.98,1 1 1 1,24.09,1 1 1 1,219.1,1 1 1 1,8.68,1 1 1 1,1.395,1 1 1 1,112.3,1 1 1 1,9.44,1 1 1 1,0.594,1 1 1 1,0.243,1 1 1 1,-1.36,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 12:16,5.7,1 1 1 1,4.599,1 1 1 1,234.5,1 2 1 2,24.43,1 1 1 1,1014.789,1 1 1 1,0.977,1 1 1 1,24.08,1 1 1 1,219,1 1 1 1,8.69,1 1 1 1,1.554,1 1 1 1,112.5,1 1 1 1,9.46,1 1 1 1,0.566,1 1 1 1,0.268,1 1 1 1,-1.347,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 12:31,5.7,1 1 1 1,4.729,1 1 1 1,224,1 2 1 2,24.35,1 1 1 1,1014.694,1 1 1 1,0.973,1 1 1 1,24.06,1 1 1 1,218.7,1 1 1 1,8.69,1 1 3 1,1.857,1 1 1 1,112.6,1 1 1 1,9.46,1 1 1 1,0.54,1 1 1 1,0.282,1 1 1 1,-1.378,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 12:46,6.1,1 1 1 1,4.871,1 1 1 1,216.5,1 2 1 2,23.87,1 1 1 1,1014.65,1 1 1 1,0.977,1 1 1 1,24.05,1 1 1 1,218.2,1 1 1 1,8.69,1 1 3 1,1.611,1 1 1 1,112.6,1 1 1 1,9.46,1 1 1 1,0.526,1 1 1 1,0.278,1 1 1 1,-1.388,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 13:01,6.7,1 1 1 1,5.352,1 1 1 1,216.2,1 2 1 2,23.54,1 1 1 1,1014.566,1 1 1 1,0.97,1 1 1 1,24.05,1 1 1 1,218.2,1 1 1 1,8.69,1 1 3 1,1.811,1 1 1 1,112.9,1 1 1 1,9.49,1 1 1 1,0.536,1 1 1 1,0.274,1 1 1 1,-1.379,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 13:16,7.2,1 1 1 1,5.753,1 1 1 1,220.4,1 2 1 2,23.38,1 1 1 1,1014.449,1 1 1 1,0.97,1 1 1 1,24.04,1 1 1 1,217.8,1 1 1 1,8.7,1 1 1 1,1.601,1 1 1 1,113.1,1 1 1 1,9.51,1 1 1 1,0.563,1 1 1 1,0.22,1 1 1 1,-1.373,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 13:31,7.4,1 1 1 1,5.999,1 1 1 1,219.7,1 2 1 2,23.34,1 1 1 1,1014.443,1 1 1 1,0.97,1 1 1 1,24.03,1 1 1 1,217.8,1 1 1 1,8.7,1 1 1 1,2.046,1 1 1 1,113.5,1 1 1 1,9.54,1 1 1 1,0.564,1 1 1 1,0.224,1 1 1 1,-1.378,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 13:46,7.1,1 1 1 1,6.003,1 1 1 1,220.9,1 2 1 2,23.38,1 1 1 1,1014.42,1 1 1 1,0.97,1 1 1 1,24.04,1 1 1 1,217.6,1 1 1 1,8.7,1 1 1 1,1.814,1 1 1 1,113.7,1 1 1 1,9.56,1 1 1 1,0.539,1 1 1 1,0.215,1 1 1 1,-1.372,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 14:01,7.1,1 1 1 1,6.03,1 1 1 1,221,1 2 1 2,23.43,1 1 1 1,1014.245,1 1 1 1,0.968,1 1 1 1,24.05,1 1 1 1,217.6,1 1 1 1,8.71,1 1 1 1,2.65,1 1 1 1,114.1,1 1 1 1,9.6,1 1 1 1,0.494,1 1 1 1,0.286,1 1 1 1,-1.379,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 14:16,7.4,1 1 1 1,5.79,1 1 1 1,219.2,1 2 1 2,23.59,1 1 1 1,1014.239,1 1 1 1,0.961,1 1 1 1,24.06,1 1 1 1,217.5,1 1 1 1,8.71,1 1 1 1,2.022,1 1 1 1,114.2,1 1 1 1,9.6,1 1 1 1,0.495,1 1 1 1,0.206,1 1 1 1,-1.372,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 14:31,6.8,1 1 1 1,5.536,1 1 1 1,221.3,1 2 1 2,23.73,1 1 1 1,1014.443,1 1 1 1,0.963,1 1 1 1,24.06,1 1 1 1,217.4,1 1 1 1,8.72,1 1 1 1,2.566,1 1 1 1,114.6,1 1 1 1,9.63,1 1 1 1,0.509,1 1 1 1,0.21,1 1 1 1,-1.355,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 14:46,6.2,1 1 1 1,5.071,1 1 1 1,220,1 2 1 2,24.06,1 1 1 1,1014.484,1 1 1 1,0.97,1 1 1 1,24.08,1 1 1 1,217.4,1 1 1 1,8.72,1 1 1 1,1.846,1 1 1 1,114.9,1 1 1 1,9.65,1 1 1 1,0.538,1 1 1 1,0.205,1 1 1 1,-1.358,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 15:01,5.9,1 1 1 1,4.836,1 1 1 1,219.1,1 2 1 2,24.39,1 1 1 1,1014.542,1 1 1 1,0.97,1 1 1 1,24.1,1 1 1 1,217.2,1 1 1 1,8.73,1 1 1 1,1.914,1 1 1 1,115,1 1 1 1,9.66,1 1 1 1,0.532,1 1 1 1,0.236,1 1 1 1,-1.35,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 15:16,5.8,1 1 1 1,4.429,1 1 1 1,221.7,1 2 1 2,24.6,1 1 1 1,1014.506,1 1 1 1,0.971,1 1 1 1,24.13,1 1 1 1,217.3,1 1 1 1,8.73,1 1 3 1,1.4,1 1 1 1,115.3,1 1 1 1,9.68,1 1 1 1,0.544,1 1 1 1,0.243,1 1 1 1,-1.356,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 15:31,5.2,1 1 1 1,3.961,1 1 1 1,232.8,1 2 1 2,24.93,1 1 1 1,1014.703,1 1 1 1,0.97,1 1 1 1,24.16,1 1 1 1,217.4,1 1 1 1,8.73,1 1 3 1,1.31,1 1 1 1,115.5,1 1 1 1,9.69,1 1 1 1,0.556,1 1 1 1,0.234,1 1 1 1,-1.344,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 15:46,6.3,1 1 1 1,5.051,1 1 1 1,235.2,1 2 1 2,25.01,1 1 1 1,1014.931,1 1 1 1,0.971,1 1 1 1,24.2,1 1 1 1,217.3,1 1 1 1,8.73,1 1 3 1,1.529,1 1 1 1,115.5,1 1 1 1,9.68,1 1 1 1,0.509,1 1 1 1,0.162,1 1 1 1,-1.353,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 16:01,6.5,1 1 1 1,5,1 1 1 1,233.7,1 2 1 2,25.06,1 1 1 1,1014.877,1 1 1 1,0.971,1 1 1 1,24.24,1 1 1 1,217.4,1 1 1 1,8.73,1 1 3 1,1.919,1 1 1 1,115.8,1 1 1 1,9.71,1 1 1 1,0.539,1 1 1 1,0.183,1 1 1 1,-1.342,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 16:16,7,1 1 1 1,5.238,1 1 1 1,233.1,1 2 1 2,25.11,1 1 1 1,1014.777,1 1 1 1,0.97,1 1 1 1,24.28,1 1 1 1,217.7,1 1 1 1,8.74,1 1 1 1,2.006,1 1 1 1,116.5,1 1 1 1,9.76,1 1 1 1,0.546,1 1 1 1,0.237,1 1 1 1,-1.343,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 16:31,6.8,1 1 1 1,4.963,1 1 1 1,234.3,1 2 1 2,25.23,1 1 1 1,1014.68,1 1 1 1,0.97,1 1 1 1,24.3,1 1 1 1,218,1 1 1 1,8.74,1 1 1 1,1.08,1 1 1 1,116.9,1 1 1 1,9.78,1 1 1 1,0.539,1 1 1 1,0.174,1 1 1 1,-1.354,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 16:46,7.4,1 1 1 1,5.216,1 1 1 1,238.6,1 2 1 2,25.34,1 1 1 1,1014.471,1 1 1 1,0.97,1 1 1 1,24.35,1 1 1 1,218.1,1 1 1 1,8.74,1 1 1 1,1.059,1 1 1 1,117,1 1 1 1,9.78,1 1 1 1,0.511,1 1 1 1,0.181,1 1 1 1,-1.357,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 17:01,7.8,1 1 1 1,5.937,1 1 1 1,232.3,1 2 1 2,25.27,1 1 1 1,1014.36,1 1 1 1,0.967,1 1 1 1,24.38,1 1 1 1,218.2,1 1 1 1,8.75,1 1 1 1,1.202,1 1 1 1,117.2,1 1 1 1,9.79,1 1 1 1,0.492,1 1 1 1,0.152,1 1 1 1,-1.369,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 17:16,7.4,1 1 1 1,5.603,1 1 1 1,238,1 2 1 2,25.24,1 1 1 1,1014.189,1 1 1 1,0.96,1 1 1 1,24.37,1 1 1 1,218.2,1 1 3 1,8.75,1 1 3 1,1.228,1 1 1 1,117.5,1 1 1 1,9.82,1 1 1 1,0.572,1 1 1 1,0.159,1 1 1 1,-1.366,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 17:31,5.4,1 1 1 1,4.038,1 1 1 1,246.4,1 2 1 2,25.18,1 1 1 1,1014.121,1 1 1 1,0.961,1 1 1 1,24.37,1 1 1 1,218.2,1 1 3 1,8.75,1 1 3 1,1.271,1 1 1 1,117.6,1 1 1 1,9.82,1 1 1 1,0.744,1 1 1 1,0.184,1 1 1 1,-1.37,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 17:46,6.6,1 1 1 1,4.411,1 1 1 1,247.7,1 2 1 2,24.97,1 1 1 1,1014.048,1 1 1 1,0.961,1 1 1 1,24.36,1 1 1 1,218.2,1 1 3 1,8.75,1 1 3 1,1.305,1 1 1 1,117.7,1 1 1 1,9.83,1 1 1 1,0.842,1 1 1 1,0.185,1 1 1 1,-1.367,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 18:01,11.4,1 1 1 3,4.866,1 1 1 1,253,1 2 1 2,25.39,1 1 1 1,1013.766,1 1 1 1,0.958,1 1 1 1,24.34,1 1 1 1,218.1,1 1 1 1,8.75,1 1 3 1,1.018,1 1 1 1,117.9,1 1 1 1,9.86,1 1 1 1,0.758,1 1 1 1,0.155,1 1 1 1,-1.374,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 18:16,7.2,1 1 1 1,5.817,1 1 1 1,252,1 2 1 2,25.48,1 1 1 1,1013.635,1 1 1 1,0.951,1 1 1 1,24.35,1 1 1 1,218,1 1 1 1,8.76,1 1 1 1,0.957,1 1 1 1,118.2,1 1 1 1,9.88,1 1 1 1,0.578,1 1 1 1,0.133,1 1 1 1,-1.366,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 4,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 18:31,7.1,1 1 1 1,5.069,1 1 1 1,256.2,1 2 1 2,25.5,1 1 1 1,1013.519,1 1 1 1,0.95,1 1 1 1,24.42,1 1 1 1,218.4,1 1 1 1,8.77,1 1 1 1,1.131,1 1 1 1,118.8,1 1 1 1,9.92,1 1 1 1,0.581,1 1 1 1,0.152,1 1 1 1,-1.378,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 4,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 18:46,5,1 1 1 1,3.737,1 1 1 1,251.2,1 2 1 2,25.58,1 1 1 1,1013.379,1 1 1 1,0.951,1 1 1 1,24.47,1 1 1 1,218.6,1 1 1 1,8.77,1 1 3 1,1.172,1 1 1 1,119.1,1 1 1 1,9.93,1 1 1 1,0.581,1 1 1 1,0.169,1 1 1 1,-1.376,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 19:01,5,1 1 1 1,3.79,1 1 1 1,253.6,1 2 1 2,25.59,1 1 1 1,1013.25,1 1 1 1,0.953,1 1 1 1,24.51,1 1 1 1,218.9,1 1 1 1,8.77,1 1 3 1,0.961,1 1 1 1,119.4,1 1 1 1,9.95,1 1 1 1,0.599,1 1 1 1,0.123,1 1 1 1,-1.395,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 19:16,5.1,1 1 1 1,3.849,1 1 1 1,250.1,1 2 1 2,25.78,1 1 1 1,1013.222,1 1 1 1,0.957,1 1 1 1,24.57,1 1 1 1,219.4,1 1 1 1,8.77,1 1 3 1,1.237,1 1 1 1,120,1 1 1 1,9.99,1 1 1 1,0.656,1 1 1 1,0.141,1 1 1 1,-1.411,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 19:31,4.1,1 1 1 1,3.213,1 1 1 1,257.4,1 2 1 2,26.16,1 1 1 1,1013.138,1 1 1 1,0.95,1 1 1 1,24.66,1 1 1 1,219.9,1 1 1 1,8.78,1 1 1 1,1.629,1 1 1 1,120.4,1 1 1 1,10.01,1 1 1 1,0.636,1 1 1 1,0.183,1 1 1 1,-1.402,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 19:46,4.5,1 1 1 1,3.371,1 1 1 1,249,1 2 1 2,26.03,1 1 1 1,1012.88,1 1 1 1,0.953,1 1 1 1,24.73,1 1 1 1,220.5,1 1 1 1,8.78,1 1 1 1,1.268,1 1 1 1,120.3,1 1 1 1,9.99,1 1 1 1,0.66,1 1 1 1,0.155,1 1 1 1,-1.42,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
7/25/2015 20:01,3.9,1 1 1 1,2.737,1 1 1 1,240.3,1 2 1 2,26.16,1 1 1 1,1012.69,1 1 1 1,0.957,1 1 1 1,24.84,1 1 1 1,221.5,1 1 1 1,8.77,1 1 1 1,1.342,1 1 1 1,120.4,1 1 1 1,9.98,1 1 1 1,0.625,1 1 1 1,0.187,1 1 1 1,-1.405,4 1 1 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,1 3 4 1,NAN,4 3 1 1,NAN,4 2 2 2,NAN,1 2 2 2
