timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
8/26/2014 21:46,12.6,1 1 1 1,9.72,1 1 1 3,322,1 2 1 2,25.19,1 1 1 1,1016.907,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.29,1 1 1 1,144.8,1 1 1 1,94.92,1 1 1 1,429.4,1 1 1 1,117.76,1 1 1 1,0.96,1 2 2 2,24.63,1 2 2 2
8/26/2014 22:01,8.6,1 1 1 1,6.18,1 1 1 1,336.7,1 2 1 2,25.07,1 1 1 1,1016.967,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.14,1 1 1 1,144.92,1 1 1 1,97.56,1 1 1 1,454.56,1 1 1 1,111.32,1 1 1 1,0.83,1 2 2 2,24.51,1 2 2 2
8/26/2014 22:16,5.6,1 1 1 1,3.669,1 1 1 1,8.35,1 2 1 2,24.71,1 1 1 1,1016.698,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.04,1 1 1 1,154.72,1 1 1 1,100.04,1 1 1 1,486,1 1 1 1,116.72,1 1 1 1,0.89,1 2 2 2,24.45,1 2 2 2
8/26/2014 22:31,3.4,1 1 1 1,2.427,1 1 1 1,11.85,1 2 1 2,24.37,1 1 1 1,1016.733,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.96,1 1 1 1,167.92,1 1 1 1,106.24,1 1 1 1,522.32,1 1 1 1,115.64,1 1 1 1,0.83,1 2 2 2,24.46,1 2 2 2
8/26/2014 22:46,2.8,1 1 1 1,1.858,1 1 1 1,4.333,1 2 1 2,24.34,1 1 1 1,1016.624,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.11,1 1 1 1,145.2,1 1 1 1,112.2,1 1 1 1,488.12,1 1 1 1,111.88,1 1 1 1,0.96,1 2 2 2,24.46,1 2 2 2
8/26/2014 23:01,2.3,1 1 1 1,1.449,1 1 1 1,43.22,1 2 1 2,24.42,1 1 1 1,1016.458,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.1,1 1 1 1,248.84,1 1 1 1,105.16,1 1 1 1,489.04,1 1 1 1,115.48,1 1 1 1,0.83,1 2 2 2,24.47,1 2 2 2
8/26/2014 23:16,3.7,1 1 1 1,2.187,1 1 1 1,61.76,1 2 1 2,24.16,1 1 1 1,1016.378,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.12,1 1 1 1,140.68,1 1 1 1,115.4,1 1 1 1,547.8,1 1 1 1,115.48,1 1 1 1,0.89,1 2 2 2,24.43,1 2 2 2
8/26/2014 23:31,4.7,1 1 1 1,2.893,1 1 1 1,53.9,1 2 1 2,23.94,1 1 1 1,1016.176,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.96,1 1 1 1,138.36,1 1 1 1,114.08,1 1 1 1,542.08,1 1 1 1,112.88,1 1 1 1,0.89,1 2 2 2,24.43,1 2 2 2
8/26/2014 23:46,5.2,1 1 1 1,3.649,1 1 1 1,69.18,1 2 1 2,23.71,1 1 1 1,1016.307,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.66,1 1 1 1,144.44,1 1 1 1,113.92,1 1 1 1,513.28,1 1 1 1,114.64,1 1 1 1,0.89,1 2 2 2,24.41,1 2 2 2
8/27/2014 0:01,5.4,1 1 1 1,3.978,1 1 1 1,89.8,1 2 1 2,23.5,1 1 1 1,1016.735,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,1 1 1 1,151.8,1 1 1 1,121.12,1 1 1 1,543.28,1 1 1 1,118.08,1 1 1 1,0.83,1 2 2 2,24.39,1 2 2 2
8/27/2014 0:16,4.9,1 1 1 1,3.009,1 1 1 1,98.6,1 2 1 2,23.42,1 1 1 1,1016.86,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.37,1 1 1 1,144.36,1 1 1 1,93.12,1 1 1 1,523.8,1 1 1 1,113.16,1 1 1 1,0.89,1 2 2 2,24.37,1 2 2 2
8/27/2014 0:31,4.7,1 1 1 1,3.451,1 1 1 1,123.8,1 2 1 2,23.24,1 1 1 1,1016.827,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.63,1 1 1 1,134.72,1 1 1 1,91.92,1 1 1 1,546.84,1 1 1 1,114.52,1 1 1 1,0.89,1 2 2 2,24.36,1 2 2 2
8/27/2014 0:46,5.2,1 1 1 1,3.7,1 1 1 1,141,1 2 1 2,23.15,1 1 1 1,1016.818,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.19,1 1 1 1,130.32,1 1 1 1,85.88,1 1 1 1,504.16,1 1 1 1,115.4,1 1 1 1,0.89,1 2 2 2,24.34,1 2 2 2
8/27/2014 1:01,5.1,1 1 1 1,3.036,1 1 1 1,155.3,1 2 1 2,23.3,1 1 1 1,1017.002,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.4,1 1 1 1,150.72,1 1 1 1,99.52,1 1 1 1,496.92,1 1 1 1,116.84,1 1 1 1,0.83,1 2 2 2,24.33,1 2 2 2
8/27/2014 1:16,3.4,1 1 1 1,2.278,1 1 1 1,165.9,1 2 1 2,23.48,1 1 1 1,1017.287,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.08,1 1 1 1,139.28,1 1 1 1,94.48,1 1 1 1,546.96,1 1 1 1,117.92,1 1 1 1,0.83,1 2 2 2,24.32,1 2 2 2
8/27/2014 1:31,2.1,1 1 1 1,1.482,1 1 1 1,219.4,1 2 1 2,23.61,1 1 1 1,1017.416,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.08,1 1 1 1,138.48,1 1 1 1,127.64,1 1 1 1,513.64,1 1 1 1,113.84,1 1 1 1,0.89,1 2 2 2,24.32,1 2 2 2
8/27/2014 1:46,2.1,1 1 1 1,1.336,1 1 1 1,231.8,1 2 1 2,23.82,1 1 1 1,1017.342,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.85,1 1 1 1,155.32,1 1 1 1,98.32,1 1 1 1,511.08,1 1 1 1,113.64,1 1 1 1,0.96,1 2 2 2,24.29,1 2 2 2
8/27/2014 2:01,2.7,1 1 1 1,1.858,1 1 1 1,242.7,1 2 1 2,23.9,1 1 1 1,1017.258,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.88,1 1 1 1,128.84,1 1 1 1,95.04,1 1 1 1,497.16,1 1 1 1,115,1 1 1 1,0.89,1 2 2 2,24.3,1 2 2 2
8/27/2014 2:16,2.8,1 1 1 1,1.802,1 1 1 1,232.6,1 2 1 2,23.97,1 1 1 1,1017.351,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.12,1 1 1 1,130.92,1 1 1 1,87,1 1 1 1,476.04,1 1 1 1,116.36,1 1 1 1,0.89,1 2 2 2,24.28,1 2 2 2
8/27/2014 2:31,2.4,1 1 1 1,1.562,1 1 1 1,212.9,1 2 1 2,24.08,1 1 1 1,1017.378,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.18,1 1 1 1,130.36,1 1 1 1,91.76,1 1 1 1,481.44,1 1 1 1,114.08,1 1 1 1,0.89,1 2 2 2,24.29,1 2 2 2
8/27/2014 2:46,2.8,1 1 1 1,1.713,1 1 1 1,213,1 2 1 2,24.1,1 1 1 1,1017.416,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.29,1 1 1 1,133.44,1 1 1 1,92.44,1 1 1 1,640.36,1 1 1 1,116.92,1 1 1 1,0.89,1 2 2 2,24.27,1 2 2 2
8/27/2014 3:01,3,1 1 1 1,1.996,1 1 1 1,208.9,1 2 1 2,24.3,1 1 1 1,1017.289,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1,1 1 1 1,147.24,1 1 1 1,115.44,1 1 1 1,552.4,1 1 1 1,114.24,1 1 1 1,0.83,1 2 2 2,24.26,1 2 2 2
8/27/2014 3:16,1.9,1 1 1 1,1.191,1 1 1 1,231.8,1 2 1 2,24.32,1 1 3 1,1017.24,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.5,1 1 1 1,154.96,1 1 1 1,90.28,1 1 1 1,502.8,1 1 1 1,112.08,1 1 1 1,0.89,1 2 2 2,24.26,1 2 2 2
8/27/2014 3:31,2.4,1 1 1 1,1.673,1 1 1 1,230,1 2 1 2,24.34,1 1 3 1,1017.193,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.88,1 1 1 1,151.84,1 1 1 1,112.72,1 1 1 1,488,1 1 1 1,113.92,1 1 1 1,0.89,1 2 2 2,24.26,1 2 2 2
8/27/2014 3:46,2.3,1 1 1 1,1.571,1 1 1 1,239.4,1 2 1 2,24.31,1 1 3 1,1017.249,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.99,1 1 1 1,131.68,1 1 1 1,101.44,1 1 1 1,525.2,1 1 1 1,116.96,1 1 1 1,0.89,1 2 2 2,24.26,1 2 2 2
8/27/2014 4:01,2.7,1 1 1 1,1.862,1 1 1 1,265.9,1 2 1 2,24.29,1 1 1 1,1017.109,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.11,1 1 1 1,147.8,1 1 1 1,171.88,1 1 1 1,603.2,1 1 1 1,115.44,1 1 1 1,0.83,1 2 2 2,24.25,1 2 2 2
8/27/2014 4:16,3.3,1 1 1 1,2.22,1 1 1 1,281.2,1 2 1 2,24.25,1 1 1 1,1017.331,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.37,1 1 1 1,141.88,1 1 1 1,103.6,1 1 1 1,559.6,1 1 1 1,116.28,1 1 1 1,0.89,1 2 2 2,24.24,1 2 2 2
8/27/2014 4:31,4.1,1 1 1 1,3.062,1 1 1 1,297.8,1 2 1 2,24.13,1 1 1 1,1017.518,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.97,1 1 1 1,140.2,1 1 1 1,90.92,1 1 1 1,585.6,1 1 1 1,112.32,1 1 1 1,0.89,1 2 2 2,24.25,1 2 2 2
8/27/2014 4:46,6,1 1 1 1,4.064,1 1 1 1,319.6,1 2 1 2,23.89,1 1 1 1,1017.667,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.85,1 1 1 1,140.64,1 1 1 1,103.12,1 1 1 1,579.2,1 1 1 1,116.04,1 1 1 1,0.89,1 2 2 2,24.24,1 2 2 2
8/27/2014 5:01,7.3,1 1 1 1,5.904,1 1 1 1,330.8,1 2 1 2,23.43,1 1 1 1,1017.602,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.99,1 1 1 1,134.4,1 1 1 1,107.4,1 1 1 1,506.8,1 1 1 1,116.44,1 1 1 1,0.89,1 2 2 2,24.23,1 2 2 2
8/27/2014 5:16,8,1 1 1 1,5.78,1 1 1 1,338.2,1 2 1 2,22.43,1 1 1 1,1017.838,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.42,1 1 1 1,137.04,1 1 1 1,139.28,1 1 1 1,567.2,1 1 1 1,114.44,1 1 1 1,0.89,1 2 2 2,24.23,1 2 2 2
8/27/2014 5:31,5.2,1 1 1 1,4.044,1 1 1 1,337.6,1 2 1 2,22.27,1 1 1 1,1017.922,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.01,1 1 1 1,155.12,1 1 1 1,106.76,1 1 1 1,486.8,1 1 1 1,116.12,1 1 1 1,0.83,1 2 2 2,24.22,1 2 2 2
8/27/2014 5:46,5.1,1 1 1 1,3.767,1 1 1 1,326.8,1 2 1 2,22.41,1 1 1 1,1017.7,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.39,1 1 1 1,141.56,1 1 1 1,82.92,1 1 1 1,487.6,1 1 1 1,115.72,1 1 1 1,0.89,1 2 2 2,24.2,1 2 2 2
8/27/2014 6:01,5.9,1 1 1 1,4.507,1 1 1 1,328.9,1 2 1 2,22.57,1 1 1 1,1017.624,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.94,1 1 1 1,127.88,1 1 1 1,107.12,1 1 1 1,498.4,1 1 1 1,113.4,1 1 1 1,0.83,1 2 2 2,24.19,1 2 2 2
8/27/2014 6:16,6,1 1 1 1,5.047,1 1 1 1,341.3,1 2 1 2,22.56,1 1 1 1,1017.38,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.82,1 1 1 1,156.08,1 1 1 1,97.96,1 1 1 1,480,1 1 1 1,115.08,1 1 1 1,0.89,1 2 2 2,24.18,1 2 2 2
8/27/2014 6:31,6.1,1 1 1 1,5.013,1 1 1 1,337.3,1 2 1 2,22.41,1 1 1 1,1017.391,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.08,1 1 1 1,126.76,1 1 1 1,92.04,1 1 1 1,476.8,1 1 1 1,112.56,1 1 1 1,0.89,1 2 2 2,24.17,1 2 2 2
8/27/2014 6:46,7.3,1 1 1 1,4.773,1 1 1 1,332.5,1 2 1 2,22.26,1 1 1 1,1017.513,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.13,1 1 1 1,131.92,1 1 1 1,90.52,1 1 1 1,482,1 1 1 1,114.28,1 1 1 1,0.96,1 2 2 2,24.17,1 2 2 2
8/27/2014 7:01,5.6,1 1 1 1,4.491,1 1 1 1,331.1,1 2 1 2,22.24,1 1 1 1,1017.573,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.96,1 1 1 1,147,1 1 1 1,92.84,1 1 1 1,484,1 1 1 1,118.24,1 1 1 1,0.89,1 2 2 2,24.17,1 2 2 2
8/27/2014 7:16,6.2,1 1 1 1,5.127,1 1 1 1,336.1,1 2 1 2,22.21,1 1 3 1,1017.547,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.28,1 1 1 1,132.44,1 1 1 1,96.76,1 1 1 1,493.2,1 1 1 1,116.2,1 1 1 1,0.83,1 2 2 2,24.17,1 2 2 2
8/27/2014 7:31,7,1 1 1 1,5.364,1 1 1 1,337.8,1 2 1 2,22.19,1 1 3 1,1017.613,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.85,1 1 1 1,138.28,1 1 1 1,104.44,1 1 1 1,481.2,1 1 1 1,114.08,1 1 1 1,0.96,1 2 2 2,24.16,1 2 2 2
8/27/2014 7:46,6.6,1 1 1 1,5.033,1 1 1 1,339.5,1 2 1 2,22.21,1 1 3 1,1017.769,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.97,1 1 1 1,136.68,1 1 1 1,99,1 1 1 1,493.6,1 1 1 1,114.84,1 1 1 1,0.96,1 2 2 2,24.14,1 2 2 2
8/27/2014 8:01,5.8,1 1 1 1,4.389,1 1 1 1,343,1 2 1 2,22.17,1 1 3 1,1017.98,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.93,1 1 1 1,135.04,1 1 1 1,102.36,1 1 1 1,485.6,1 1 1 1,115.8,1 1 1 1,0.89,1 2 2 2,24.14,1 2 2 2
8/27/2014 8:16,5.8,1 1 1 1,4.558,1 1 1 1,344.8,1 2 1 2,22.09,1 1 1 1,1017.922,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.21,1 1 1 1,126.44,1 1 1 1,84.24,1 1 1 1,478,1 1 1 1,114.12,1 1 1 1,0.89,1 2 2 2,24.13,1 2 2 2
8/27/2014 8:31,6,1 1 1 1,4.893,1 1 1 1,346.4,1 2 1 2,21.98,1 1 1 1,1017.827,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.06,1 1 1 1,132.56,1 1 1 1,138.52,1 1 1 1,523.2,1 1 1 1,116,1 1 1 1,0.83,1 2 2 2,24.12,1 2 2 2
8/27/2014 8:46,6.8,1 1 1 1,4.991,1 1 1 1,352.7,1 2 1 2,21.89,1 1 1 1,1017.813,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.6,1 1 1 1,140.84,1 1 1 1,127.44,1 1 1 1,452,1 1 1 1,113.36,1 1 1 1,0.89,1 2 2 2,24.11,1 2 2 2
8/27/2014 9:01,5.9,1 1 1 1,4.324,1 1 1 1,358.2,1 2 1 2,21.91,1 1 1 1,1017.858,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.23,1 1 1 1,140.04,1 1 1 1,92.12,1 1 1 1,484.8,1 1 1 1,113.32,1 1 1 1,0.89,1 2 2 2,24.1,1 2 2 2
8/27/2014 9:16,5.2,1 1 1 1,3.787,1 1 1 1,355,1 2 1 2,21.98,1 1 1 1,1018.002,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.16,1 1 1 1,134.2,1 1 1 1,138.2,1 1 1 1,448.4,1 1 1 1,116.92,1 1 1 1,0.89,1 2 2 2,24.1,1 2 2 2
8/27/2014 9:31,5.1,1 1 1 1,3.736,1 1 1 1,355.3,1 2 1 2,22.06,1 1 1 1,1018.167,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.08,1 1 1 1,127.92,1 1 1 1,110.4,1 1 1 1,448.8,1 1 1 1,116.44,1 1 1 1,0.96,1 2 2 2,24.1,1 2 2 2
8/27/2014 9:46,4.8,1 1 1 1,3.398,1 1 1 1,358.3,1 2 1 2,22.04,1 1 1 1,1018.056,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.06,1 1 1 1,130.04,1 1 1 1,87.84,1 1 1 1,468,1 1 1 1,120,1 1 1 1,0.89,1 2 2 2,24.1,1 2 2 2
8/27/2014 10:01,4.9,1 1 1 1,3.538,1 1 1 1,0.516,1 2 1 2,22.06,1 1 1 1,1018.1,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.29,1 1 1 1,129.32,1 1 1 1,97.2,1 1 1 1,440.8,1 1 1 1,114.84,1 1 1 1,0.89,1 2 2 2,24.09,1 2 2 2
8/27/2014 10:16,4.7,1 1 1 1,3.338,1 1 1 1,4.844,1 2 1 2,22.22,1 1 1 1,1018.233,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.11,1 1 1 1,129.72,1 1 1 1,92.12,1 1 1 1,530.4,1 1 1 1,116.12,1 1 1 1,0.89,1 2 2 2,24.09,1 2 2 2
8/27/2014 10:31,7.2,1 1 1 1,5.093,1 1 1 1,48.17,1 2 1 2,22.03,1 1 1 1,1018.176,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.03,1 1 1 1,140.16,1 1 1 1,186.52,1 1 1 1,430,1 1 1 1,115.24,1 1 1 1,0.89,1 2 2 2,24.08,1 2 2 2
8/27/2014 10:46,6.6,1 1 1 1,5.518,1 1 1 1,53.15,1 2 1 2,21.78,1 1 1 1,1018.069,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.06,1 1 1 1,131.2,1 1 1 1,110.4,1 1 1 1,612.4,1 1 1 1,116.6,1 1 1 1,0.89,1 2 2 2,24.08,1 2 2 2
8/27/2014 11:01,6.2,1 1 1 1,5.169,1 1 1 1,49.82,1 2 1 2,21.68,1 1 1 1,1018.116,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.3,1 1 1 1,157.32,1 1 1 1,88,1 1 1 1,490,1 1 1 1,115.84,1 1 1 1,0.96,1 2 2 2,24.09,1 2 2 2
8/27/2014 11:16,6.3,1 1 1 1,5.118,1 1 1 1,49.15,1 2 1 2,21.68,1 1 1 1,1018.256,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.31,1 1 1 1,132.4,1 1 1 1,102.28,1 1 1 1,459.6,1 1 1 1,117.64,1 1 1 1,0.96,1 2 2 2,24.09,1 2 2 2
8/27/2014 11:31,7.2,1 1 1 1,5.562,1 1 1 1,34.97,1 2 1 2,21.63,1 1 1 1,1018.424,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.98,1 1 1 1,132.88,1 1 1 1,96.24,1 1 1 1,472.8,1 1 1 1,121.12,1 1 1 1,0.89,1 2 2 2,24.07,1 2 2 2
8/27/2014 11:46,8.2,1 1 1 1,6.604,1 1 1 1,37.73,1 2 1 2,21.38,1 1 1 1,1018.416,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.41,1 1 1 1,129,1 1 1 1,99.08,1 1 1 1,440.8,1 1 1 1,115.24,1 1 1 1,0.89,1 2 2 2,24.07,1 2 2 2
8/27/2014 12:01,7.8,1 1 1 1,6.518,1 1 1 1,42.86,1 2 1 2,21.16,1 1 1 1,1018.484,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.17,1 1 1 1,136.56,1 1 1 1,80.28,1 1 1 1,442.4,1 1 1 1,120.12,1 1 1 1,0.96,1 2 2 2,24.06,1 2 2 2
8/27/2014 12:16,7.6,1 1 1 1,6.464,1 1 1 1,45.83,1 2 1 2,21.13,1 1 3 1,1018.562,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.94,1 1 1 1,134.2,1 1 1 1,100.48,1 1 1 1,402.8,1 1 1 1,116,1 1 1 1,0.89,1 2 2 2,24.05,1 2 2 2
8/27/2014 12:31,7.6,1 1 1 1,6.487,1 1 1 1,49.44,1 2 1 2,21.18,1 1 3 1,1018.649,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.99,1 1 1 1,127.12,1 1 1 1,108.44,1 1 1 1,410.4,1 1 1 1,118.36,1 1 1 1,0.89,1 2 2 2,24.04,1 2 2 2
8/27/2014 12:46,7.3,1 1 1 1,6.191,1 1 1 1,39.67,1 2 1 2,21.16,1 1 3 1,1018.658,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.39,1 1 1 1,137,1 1 1 1,102.52,1 1 1 1,404.4,1 1 1 1,116.16,1 1 1 1,0.89,1 2 2 2,24.03,1 2 2 2
8/27/2014 13:01,7.7,1 1 1 1,6.44,1 1 1 1,37.84,1 2 1 2,21.19,1 1 1 1,1018.693,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.13,1 1 1 1,136.48,1 1 1 1,101.92,1 1 1 1,388.8,1 1 1 1,116.72,1 1 1 1,0.89,1 2 2 2,24.03,1 2 2 2
8/27/2014 13:16,8.3,1 1 1 1,6.76,1 1 1 1,35.91,1 2 1 2,21.11,1 1 1 1,1018.727,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.47,1 1 1 1,130.64,1 1 1 1,125.64,1 1 1 1,398,1 1 1 1,116.92,1 1 1 1,0.83,1 2 2 2,24.03,1 2 2 2
8/27/2014 13:31,8.1,1 1 1 1,6.611,1 1 1 1,34.94,1 2 1 2,21.06,1 1 1 1,1018.687,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.29,1 1 1 1,134.08,1 1 1 1,104.04,1 1 1 1,422.4,1 1 1 1,119.64,1 1 1 1,0.89,1 2 2 2,24.02,1 2 2 2
8/27/2014 13:46,8.5,1 1 1 1,6.373,1 1 1 1,36.7,1 2 1 2,21.14,1 1 1 1,1018.516,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.09,1 1 1 1,136.64,1 1 1 1,94.64,1 1 1 1,414.8,1 1 1 1,113.8,1 1 1 1,0.96,1 2 2 2,24.01,1 2 2 2
8/27/2014 14:01,7.4,1 1 1 1,6.113,1 1 1 1,38.29,1 2 1 2,21.28,1 1 1 1,1018.647,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.2,1 1 1 1,139.84,1 1 1 1,109.72,1 1 1 1,409.2,1 1 1 1,114.76,1 1 1 1,0.96,1 2 2 2,24.01,1 2 2 2
8/27/2014 14:16,7.6,1 1 1 1,6.091,1 1 1 1,37.18,1 2 1 2,21.48,1 1 1 1,1018.78,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.38,1 1 1 1,131.4,1 1 1 1,100.2,1 1 1 1,410.4,1 1 1 1,120.36,1 1 1 1,0.96,1 2 2 2,24,1 2 2 2
8/27/2014 14:31,7.3,1 1 1 1,6.178,1 1 1 1,37.41,1 2 1 2,21.61,1 1 1 1,1019.018,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.15,1 1 1 1,142.4,1 1 1 1,99.84,1 1 1 1,415.2,1 1 1 1,125.8,1 1 1 1,0.89,1 2 2 2,23.99,1 2 2 2
8/27/2014 14:46,7.3,1 1 1 1,6.053,1 1 1 1,27.58,1 2 1 2,21.72,1 1 1 1,1019.235,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.37,1 1 1 1,133.16,1 1 1 1,88.72,1 1 1 1,401.6,1 1 1 1,121.08,1 1 1 1,0.83,1 2 2 2,23.99,1 2 2 2
8/27/2014 15:01,7.5,1 1 1 1,6.007,1 1 1 1,28.92,1 2 1 2,21.9,1 1 1 1,1019.371,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.12,1 1 1 1,144.16,1 1 1 1,112,1 1 1 1,389.6,1 1 1 1,120.44,1 1 1 1,0.96,1 2 2 2,23.99,1 2 2 2
