timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
UTC,meters per second,NAN,meters per second,NAN,degrees,NAN,degrees Celsius,NAN,mbar,NAN,degrees Celsius,NAN,millisiemens per centimeter,NAN,meters,NAN,NTU,NAN,RFU,NAN,NTU,NAN,RFU,NAN,RFU,NAN,RFU,NAN,ppb,NAN,meter,NAN,degrees Celsius,NAN
data logger,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,Airmar WS-200WX,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,YSI 6600v2,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN,Turner C-6,NAN
9/11/2014 1:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.03,1 1 1 1,0,4 3 4 1,23.12,1 1 3 1,299,1 1 1 1,0.763,1 3 1 1,27.38,1 1 1 1,1.911,1 1 1 1,35.56,1 1 1 1,994,1 1 1 1,13.8,1 1 1 1,1293.6,1 1 1 1,683.6,1 1 1 1,0.62,1 2 2 2,22.55,1 2 2 2
9/11/2014 1:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.9,1 1 1 1,0,4 3 4 1,23.12,1 1 3 1,298.5,1 1 1 1,0.776,1 3 1 1,28.21,1 1 1 1,7.982,1 1 1 3,35.56,1 1 1 1,1012.8,1 1 1 1,21.52,1 1 1 1,1074,1 1 1 1,688,1 1 1 1,0.62,1 2 2 2,22.55,1 2 2 2
9/11/2014 2:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.9,1 1 1 1,0,4 3 4 1,23.12,1 1 3 1,298.6,1 1 1 1,0.767,1 3 1 1,29.63,1 1 1 1,1.943,1 1 1 1,37.52,1 1 1 1,1060,1 1 1 1,11.28,1 1 1 1,1210,1 1 1 1,678.4,1 1 1 1,0.62,1 2 2 2,22.54,1 2 2 2
9/11/2014 2:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.08,1 1 1 1,0,4 3 4 1,23.12,1 1 3 1,298.6,1 1 1 1,0.753,1 3 1 1,31.55,1 1 1 1,1.972,1 1 1 1,37.56,1 1 1 1,1086,1 1 1 1,519.16,1 1 1 1,1242,1 1 1 1,676.8,1 1 1 1,0.69,1 2 2 2,22.54,1 2 2 2
9/11/2014 2:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.41,1 1 1 1,0,4 3 4 1,23.1,1 1 1 1,298,1 1 1 1,0.751,1 3 1 1,32.37,1 1 1 1,1.988,1 1 1 1,38.22,1 1 1 1,1073.2,1 1 1 1,37.28,1 1 1 1,1167.6,1 1 1 1,678,1 1 1 1,0.62,1 2 2 2,22.52,1 2 2 2
9/11/2014 2:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.41,1 1 1 1,0,4 3 4 1,23.08,1 1 1 1,298,1 1 3 1,0.761,1 3 1 1,33.07,1 1 1 1,1.969,1 1 1 1,41.12,1 1 1 1,1191.6,1 1 1 1,92,1 1 1 1,1185.2,1 1 1 1,672.8,1 1 1 1,0.62,1 2 2 2,22.51,1 2 2 2
9/11/2014 3:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.73,1 1 1 1,0,4 3 4 1,23.08,1 1 1 1,298,1 1 3 1,0.745,1 3 1 1,33.67,1 1 1 1,1.936,1 1 1 1,40.14,1 1 1 1,1128,1 1 1 1,74.32,1 1 1 1,1108,1 1 1 1,672.8,1 1 1 1,0.62,1 2 2 2,22.5,1 2 2 2
9/11/2014 3:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.03,1 1 1 1,0,4 3 4 1,23.07,1 1 1 1,298,1 1 3 1,0.74,1 3 1 1,33.82,1 1 1 1,1.952,1 1 1 1,38.01,1 1 1 1,1073.6,1 1 1 1,27.6,1 1 1 1,1159.6,1 1 1 1,676.4,1 1 1 1,0.62,1 2 2 2,22.5,1 2 2 2
9/11/2014 3:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.08,1 1 1 1,0,4 3 4 1,23.07,1 1 1 1,298.1,1 1 1 1,0.741,1 3 1 1,33.36,1 1 1 1,1.971,1 1 1 1,41.14,1 1 1 1,1059.6,1 1 1 1,24.12,1 1 1 1,1421.2,1 1 1 1,675.2,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 3:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.88,1 1 1 1,0,4 3 4 1,23.07,1 1 1 1,298.5,1 1 1 1,0.751,1 3 1 1,30.96,1 1 1 1,1.94,1 1 1 1,36.81,1 1 1 1,1066,1 1 1 1,16.16,1 1 1 1,1199.2,1 1 1 1,680,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 4:01,0,1 3 1 1,0,1 3 1 1,0,1 2 1 2,22.91,1 1 1 1,0,4 3 1 1,23.07,1 1 1 1,298.7,1 1 1 1,0.757,1 3 1 1,29.62,1 1 1 1,1.944,1 1 1 1,35.03,1 1 1 1,1032.8,1 1 1 1,73.96,1 1 1 1,1215.6,1 1 1 1,686.4,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 4:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.84,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298.8,1 1 1 1,0.752,1 3 1 1,28.74,1 1 1 1,3.416,1 1 1 1,35.97,1 1 1 1,1049.6,1 1 1 1,61.8,1 1 1 1,1206.8,1 1 1 1,685.2,1 1 1 1,0.62,1 2 2 2,22.5,1 2 2 2
9/11/2014 4:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.03,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298.7,1 1 1 1,0.743,1 3 1 1,27.39,1 1 1 1,1.886,1 1 1 1,33.7,1 1 1 1,962.4,1 1 1 1,20.88,1 1 1 1,1264.4,1 1 1 1,688.4,1 1 1 1,0.69,1 2 2 2,22.5,1 2 2 2
9/11/2014 4:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.19,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298,1 1 1 1,0.738,1 3 1 1,26.16,1 1 1 1,1.877,1 1 1 1,34.05,1 1 1 1,930.8,1 1 1 1,23.64,1 1 1 1,1118.8,1 1 1 1,689.6,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 5:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.12,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298,1 1 1 1,0.752,1 3 1 1,26.44,1 1 1 1,1.878,1 1 1 1,34.03,1 1 1 1,1030.4,1 1 1 1,29.36,1 1 1 1,1032,1 1 1 1,688.4,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 5:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.33,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298.1,1 1 1 1,0.74,1 3 1 1,25.98,1 1 1 1,1.866,1 1 1 1,33,1 1 1 1,1031.2,1 1 1 1,20.48,1 1 1 1,1225.6,1 1 1 1,689.6,1 1 1 1,0.69,1 2 2 2,22.5,1 2 2 2
9/11/2014 5:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.39,1 1 1 1,0,4 3 4 1,23.07,1 1 4 1,298.9,1 1 1 1,0.751,1 3 1 1,25.57,1 1 1 1,1.827,1 1 1 1,32.14,1 1 1 1,961.6,1 1 1 1,10.8,1 1 1 1,1081.6,1 1 1 1,696,1 1 1 1,0.69,1 2 2 2,22.5,1 2 2 2
9/11/2014 5:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.45,1 1 1 1,0,4 3 4 1,23.06,1 1 1 1,299,1 1 1 1,0.75,1 3 1 1,25.94,1 1 1 1,1.883,1 1 1 1,35.35,1 1 1 1,1009.6,1 1 1 1,12.6,1 1 1 1,1246.8,1 1 1 1,694.8,1 1 1 1,0.62,1 2 2 2,22.49,1 2 2 2
9/11/2014 6:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.51,1 1 1 1,0,4 3 4 1,23.05,1 1 1 1,299,1 1 3 1,0.751,1 3 1 1,25.8,1 1 1 1,1.869,1 1 1 1,32.55,1 1 1 1,999.2,1 1 1 1,7.08,1 3 1 1,1112.8,1 1 1 1,695.6,1 1 1 1,0.62,1 2 2 2,22.48,1 2 2 2
9/11/2014 6:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.54,1 1 1 1,0,4 3 4 1,23.05,1 1 1 1,299,1 1 3 1,0.75,1 3 1 1,25.36,1 1 1 1,1.829,1 1 1 1,33.72,1 1 1 1,1408.4,1 1 1 1,555.64,1 1 1 1,1296,1 1 1 1,634.8,1 1 1 1,0.62,1 2 2 2,22.47,1 2 2 2
9/11/2014 6:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.52,1 1 1 1,0,4 3 4 1,23.04,1 1 1 1,299,1 1 3 1,0.744,1 3 1 1,25.09,1 1 1 1,1.873,1 1 1 1,30.47,1 1 1 1,1087.2,1 1 1 1,516.28,1 1 1 1,1378.4,1 1 1 1,510,1 1 1 1,0.62,1 2 2 2,22.46,1 2 2 2
9/11/2014 6:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.47,1 1 1 1,0,4 3 4 1,23.02,1 1 1 1,298.4,1 1 1 1,0.746,1 3 1 1,24.19,1 1 1 1,1.862,1 1 1 1,31.41,1 1 1 1,55.6,1 1 1 1,496.36,1 1 1 1,1206.8,1 1 1 1,73.2,1 1 1 1,0.62,1 2 2 2,22.44,1 2 2 2
9/11/2014 7:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.52,1 1 1 1,0,4 3 4 1,23.01,1 1 1 1,298,1 1 1 1,0.737,1 3 1 1,23.58,1 1 1 1,1.821,1 1 1 1,30.88,1 1 1 1,451.72,1 1 1 1,469.52,1 1 1 1,1229.6,1 1 1 1,283.48,1 1 1 1,0.75,1 2 2 2,22.44,1 2 2 2
9/11/2014 7:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.63,1 1 1 1,0,4 3 4 1,23,1 1 1 1,297.9,1 1 1 1,0.736,1 3 1 1,22.92,1 1 1 1,1.801,1 1 1 1,31.39,1 1 1 1,646.96,1 1 1 1,477.92,1 1 1 1,1139.6,1 1 1 1,395.6,1 1 1 1,0.62,1 2 2 2,22.43,1 2 2 2
9/11/2014 7:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.77,1 1 1 1,0,4 3 4 1,23,1 1 1 1,297.9,1 1 1 1,0.735,1 3 1 1,22.23,1 1 1 1,8.28,1 1 1 3,30.2,1 1 1 1,990,1 1 1 1,551.12,1 1 1 1,1271.2,1 1 1 1,441.8,1 1 1 1,0.62,1 2 2 2,22.42,1 2 2 2
9/11/2014 7:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.73,1 1 3 1,0,4 3 4 1,22.99,1 1 1 1,297.4,1 1 1 1,0.739,1 3 1 1,21.82,1 1 1 1,1.848,1 1 1 1,29.92,1 1 1 1,52,1 3 1 1,477.36,1 1 1 1,1048.4,1 1 1 1,33.28,1 1 1 1,0.69,1 2 2 2,22.42,1 2 2 2
9/11/2014 8:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.69,1 1 3 1,0,4 3 4 1,22.98,1 1 1 1,297,1 1 1 1,0.739,1 3 1 1,21.29,1 1 1 1,1.801,1 1 1 1,27.26,1 1 1 1,646.96,1 1 1 1,488.76,1 1 1 1,1106.4,1 1 1 1,573,1 1 1 1,0.75,1 2 2 2,22.41,1 2 2 2
9/11/2014 8:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.74,1 1 3 1,0,4 3 4 1,22.98,1 1 1 1,297,1 1 3 1,0.739,1 3 1 1,21.11,1 1 1 1,1.813,1 1 1 1,29.73,1 1 1 1,758.4,1 1 1 1,524,1 1 1 1,1205.2,1 1 1 1,341.72,1 1 1 1,0.62,1 2 2 2,22.41,1 2 2 2
9/11/2014 8:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.83,1 1 1 1,0,4 3 4 1,22.98,1 1 1 1,297,1 1 3 1,0.741,1 3 1 1,20.6,1 1 1 1,1.77,1 1 1 1,28.79,1 1 1 1,124.4,1 1 1 1,478.76,1 1 1 1,1035.6,1 1 1 1,95.36,1 1 1 1,0.69,1 2 2 2,22.41,1 2 2 2
9/11/2014 8:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.78,1 1 1 1,0,4 3 4 1,22.99,1 1 1 1,297,1 1 3 1,0.74,1 3 1 1,20.23,1 1 1 1,1.802,1 1 1 1,28.1,1 1 1 1,59.52,1 1 1 1,459.76,1 1 1 1,1114.8,1 1 1 1,69.64,1 1 1 1,0.62,1 2 2 2,22.41,1 2 2 2
9/11/2014 9:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.67,1 1 1 1,0,4 3 4 1,22.97,1 1 1 1,296.6,1 1 1 1,0.751,1 3 1 1,19.79,1 1 1 1,1.813,1 1 1 1,28.14,1 1 1 1,646.96,1 1 1 1,494.92,1 1 1 1,1139.6,1 1 1 1,391.4,1 1 1 1,0.69,1 2 2 2,22.39,1 2 2 2
9/11/2014 9:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.53,1 1 1 1,0,4 3 4 1,22.96,1 1 1 1,295.8,1 1 1 1,0.756,1 3 1 1,19.67,1 1 1 1,1.778,1 1 1 1,26.81,1 1 1 1,1112.4,1 1 1 1,486.72,1 1 1 1,1004.8,1 1 1 1,477.44,1 1 1 1,0.75,1 2 2 2,22.38,1 2 2 2
9/11/2014 9:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.48,1 1 1 1,0,4 3 4 1,22.94,1 1 1 1,295.1,1 1 1 1,0.765,1 3 1 1,18.96,1 1 1 1,1.854,1 1 1 1,27.93,1 1 1 1,955.6,1 1 1 1,489.48,1 1 1 1,1412.4,1 1 1 1,398.4,1 1 1 1,0.69,1 2 2 2,22.37,1 2 2 2
9/11/2014 9:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,23.16,1 1 1 1,0,4 3 4 1,22.93,1 1 1 1,294.9,1 1 1 1,0.764,1 3 1 1,18.77,1 1 1 1,1.768,1 1 1 1,25.38,1 1 1 1,1185.2,1 1 1 1,435.48,1 1 1 1,1062.4,1 1 1 1,573.6,1 1 1 1,0.69,1 2 2 2,22.35,1 2 2 2
9/11/2014 10:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,22.32,1 1 1 1,0,4 3 4 1,22.91,1 1 1 1,294.1,1 1 1 1,0.759,1 3 1 1,17.99,1 1 1 1,1.723,1 1 1 1,25.44,1 1 1 1,1066.4,1 1 1 1,415.64,1 1 1 1,1005.6,1 1 1 1,377.44,1 1 1 1,0.62,1 2 2 2,22.33,1 2 2 2
9/11/2014 10:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.67,1 1 1 1,0,4 3 4 1,22.89,1 1 1 1,293.9,1 1 1 1,0.748,1 3 1 1,17.55,1 1 1 1,1.687,1 1 1 1,25.17,1 1 1 1,120,1 1 1 1,465.68,1 1 1 1,1008.8,1 1 1 1,84.08,1 1 1 1,0.62,1 2 2 2,22.31,1 2 2 2
9/11/2014 10:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,21.04,1 1 1 1,0,4 3 4 1,22.87,1 1 1 1,293.9,1 1 1 1,0.76,1 3 1 1,17.03,1 1 1 1,1.68,1 1 1 1,26.11,1 1 1 1,646.96,1 1 1 1,430.68,1 1 1 1,1139.6,1 1 1 1,589.76,1 1 1 1,0.69,1 2 2 2,22.29,1 2 2 2
9/11/2014 10:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,20.22,1 1 1 1,0,4 3 4 1,22.85,1 1 1 1,293.7,1 1 1 1,0.756,1 3 1 1,16.5,1 1 1 1,1.661,1 1 1 1,25.21,1 1 1 1,323.6,1 1 1 1,413.64,1 1 1 1,991.6,1 1 1 1,170.88,1 1 1 1,0.69,1 2 2 2,22.26,1 2 2 2
9/11/2014 11:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,19.32,1 1 1 1,0,4 3 4 1,22.83,1 1 1 1,293.8,1 1 1 1,0.762,1 3 1 1,16.41,1 1 1 1,1.622,1 1 1 1,25.56,1 1 1 1,636.12,1 1 1 1,452.04,1 1 1 1,982.4,1 1 1 1,321.44,1 1 1 1,0.75,1 2 2 2,22.25,1 2 2 2
9/11/2014 11:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.73,1 1 1 1,0,4 3 4 1,22.79,1 1 1 1,294,1 1 1 1,0.772,1 3 1 1,16.15,1 1 1 1,1.66,1 1 1 1,26.64,1 1 1 1,677.6,1 1 1 1,417.36,1 1 1 1,1064.4,1 1 1 1,344.12,1 1 1 1,0.69,1 2 2 2,22.21,1 2 2 2
9/11/2014 11:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.36,1 1 1 1,0,4 3 4 1,22.77,1 1 1 1,294.1,1 1 1 1,0.771,1 3 1 1,15.98,1 1 1 1,1.664,1 1 1 1,24.78,1 1 1 1,608,1 1 1 1,428.2,1 1 1 1,1028.4,1 1 1 1,329.92,1 1 1 1,0.75,1 2 2 2,22.2,1 2 2 2
9/11/2014 11:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,18.11,1 1 1 1,0,4 3 4 1,22.76,1 1 1 1,294.5,1 1 1 1,0.773,1 3 1 1,15.84,1 1 1 1,1.674,1 1 1 1,24.99,1 1 1 1,690,1 1 1 1,414.28,1 1 1 1,1129.2,1 1 1 1,368.32,1 1 1 1,0.69,1 2 2 2,22.18,1 2 2 2
9/11/2014 12:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.82,1 1 1 1,0,4 3 4 1,22.73,1 1 1 1,294.3,1 1 1 1,0.777,1 3 1 1,15.52,1 1 1 1,1.646,1 1 1 1,24.39,1 1 1 1,1185.6,1 1 1 1,443.64,1 1 1 1,1042.4,1 1 1 1,584.64,1 1 1 1,0.75,1 2 2 2,22.13,1 2 2 2
9/11/2014 12:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.51,1 1 1 1,0,4 3 4 1,22.7,1 1 1 1,294.8,1 1 1 1,0.777,1 3 1 1,15,1 1 1 1,1.656,1 1 1 1,23.64,1 1 1 1,956.8,1 1 1 1,407.56,1 1 1 1,983.2,1 1 1 1,432.16,1 1 1 1,0.69,1 2 2 2,22.11,1 2 2 2
9/11/2014 12:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,17.01,1 1 1 1,0,4 3 4 1,22.67,1 1 1 1,295.3,1 1 1 1,0.789,1 3 1 1,15.01,1 1 1 1,1.652,1 1 1 1,23.99,1 1 1 1,772.8,1 1 1 1,462.68,1 1 1 1,1122,1 1 1 1,375.04,1 1 1 1,0.83,1 2 2 2,22.08,1 2 2 2
9/11/2014 12:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,16.68,1 1 1 1,0,4 3 4 1,22.63,1 1 1 1,296.6,1 1 1 1,0.794,1 3 1 1,14.96,1 1 1 1,3.976,1 1 1 1,23.13,1 1 1 1,1181.2,1 1 1 1,441.52,1 1 1 1,982.4,1 1 1 1,583.4,1 1 1 1,0.83,1 2 2 2,22.06,1 2 2 2
9/11/2014 13:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,16.26,1 1 1 1,0,4 3 4 1,22.59,1 1 1 1,297.7,1 1 1 1,0.791,1 3 1 1,15.07,1 1 1 1,1.662,1 1 1 1,24.52,1 1 1 1,990.8,1 1 1 1,487.6,1 1 1 1,1014,1 1 1 1,505.88,1 1 1 1,0.69,1 2 2 2,21.99,1 2 2 2
9/11/2014 13:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.9,1 1 1 1,0,4 3 4 1,22.57,1 1 1 1,298.6,1 1 1 1,0.791,1 3 1 1,15.39,1 1 1 1,1.648,1 1 1 1,25.5,1 1 1 1,82,1 1 1 1,459.64,1 1 1 1,1048.8,1 1 1 1,58.92,1 1 1 1,0.75,1 2 2 2,21.99,1 2 2 2
9/11/2014 13:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.75,1 1 1 1,0,4 3 4 1,22.54,1 1 1 1,300.1,1 1 1 1,0.798,1 3 1 1,15.53,1 1 1 1,1.736,1 1 1 1,23.21,1 1 1 1,119.48,1 1 1 1,467.72,1 1 1 1,1123.2,1 1 1 1,129.76,1 1 1 1,0.69,1 2 2 2,21.95,1 2 2 2
9/11/2014 13:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.57,1 1 1 1,0,4 3 4 1,22.5,1 1 1 1,301.4,1 1 1 1,0.797,1 3 1 1,15.82,1 1 1 1,1.709,1 1 1 1,24.46,1 1 1 1,532.2,1 1 1 1,541.44,1 1 1 1,1176.8,1 1 1 1,310.92,1 1 1 1,0.69,1 2 2 2,21.92,1 2 2 2
9/11/2014 14:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.48,1 1 1 1,0,4 3 4 1,22.47,1 1 1 1,302.4,1 1 1 1,0.802,1 3 1 1,16.05,1 1 1 1,1.73,1 1 1 1,25.07,1 1 1 1,221.44,1 1 1 1,507.6,1 1 1 1,1377.6,1 1 1 1,186.76,1 1 1 1,0.75,1 2 2 2,21.9,1 2 2 2
9/11/2014 14:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,15.21,1 1 1 1,0,4 3 4 1,22.45,1 1 1 1,302.2,1 1 1 1,0.81,1 3 1 1,15.92,1 1 1 1,1.734,1 1 1 1,25.21,1 1 1 1,646.96,1 1 1 1,429.64,1 1 1 1,1191.6,1 1 1 1,484.28,1 1 1 1,0.69,1 2 2 2,21.87,1 2 2 2
9/11/2014 14:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.84,1 1 1 1,0,4 3 4 1,22.42,1 1 1 1,301.1,1 1 1 1,0.81,1 3 1 1,15.87,1 1 1 1,1.708,1 1 1 1,24.68,1 1 1 1,96.8,1 1 1 1,517.8,1 1 1 1,1172.8,1 1 1 1,69.2,1 1 1 1,0.69,1 2 2 2,21.83,1 2 2 2
9/11/2014 14:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.77,1 1 1 1,0,4 3 4 1,22.39,1 1 1 1,301.1,1 1 1 1,0.819,1 3 1 1,16.04,1 1 1 1,1.711,1 1 1 1,24.84,1 1 1 1,646.96,1 1 1 1,441.96,1 1 1 1,1100,1 1 1 1,453.76,1 1 1 1,0.83,1 2 2 2,21.8,1 2 2 2
9/11/2014 15:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.42,1 1 1 1,0,4 3 4 1,22.36,1 1 1 1,302.2,1 1 1 1,0.823,1 1 1 1,16.18,1 1 1 1,7.723,1 1 1 3,22.72,1 1 1 1,578,1 1 1 1,500.32,1 1 1 1,1058.8,1 1 1 1,326.48,1 1 1 1,0.75,1 2 2 2,21.79,1 2 2 2
9/11/2014 15:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.06,1 1 1 1,0,4 3 4 1,22.33,1 1 1 1,302.6,1 1 1 1,0.829,1 1 1 1,16.12,1 1 1 1,1.979,1 1 1 1,24.11,1 1 1 1,57.6,1 1 1 1,477.68,1 1 1 1,1003.2,1 1 1 1,42.8,1 1 1 1,0.69,1 2 2 2,21.76,1 2 2 2
9/11/2014 15:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.91,1 1 1 1,0,4 3 4 1,22.3,1 1 1 1,301.6,1 1 1 1,0.836,1 1 1 1,15.58,1 1 1 1,1.679,1 1 1 1,23.7,1 1 1 1,647,1 1 1 1,480.24,1 1 1 1,964.8,1 1 1 1,615.36,1 1 1 1,0.75,1 2 2 2,21.73,1 2 2 2
9/11/2014 15:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.97,1 1 1 1,0,4 3 4 1,22.28,1 1 1 1,298.9,1 1 1 1,0.841,1 1 1 1,14.84,1 1 1 1,1.639,1 1 1 1,25.42,1 1 1 1,1139.2,1 1 1 1,430.48,1 1 1 1,899.2,1 1 1 1,605.6,1 1 1 1,0.75,1 2 2 2,21.72,1 2 2 2
9/11/2014 16:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.04,1 1 1 1,0,4 3 4 1,22.27,1 1 1 1,296,1 1 1 1,0.85,1 1 1 1,13.73,1 1 1 1,1.523,1 1 1 1,21.86,1 1 1 1,448,1 1 1 1,440.56,1 1 1 1,891.2,1 1 1 1,325.2,1 1 1 1,0.75,1 2 2 2,21.69,1 2 2 2
9/11/2014 16:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.95,1 1 1 1,0,4 3 4 1,22.27,1 1 3 1,295,1 1 1 1,0.853,1 1 1 1,13.33,1 1 1 1,1.536,1 1 1 1,21.43,1 1 1 1,1417.6,1 1 1 1,490.16,1 1 1 1,902.8,1 1 1 1,370.72,1 1 1 1,0.83,1 2 2 2,21.7,1 2 2 2
9/11/2014 16:31,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.89,1 1 1 1,0,4 3 4 1,22.27,1 1 3 1,295.1,1 1 1 1,0.853,1 1 1 1,13.96,1 1 1 1,1.541,1 1 1 1,23.19,1 1 1 1,214.8,1 1 1 1,450.12,1 1 1 1,838,1 1 1 1,160.56,1 1 1 1,0.75,1 2 2 2,21.71,1 2 2 2
9/11/2014 16:46,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.9,1 1 1 1,0,4 3 4 1,22.27,1 1 3 1,296.2,1 1 1 1,0.859,1 1 1 1,14.57,1 1 1 1,1.546,1 1 1 1,24.99,1 1 1 1,646.96,1 1 1 1,478.92,1 1 1 1,910.8,1 1 1 1,477,1 1 1 1,0.75,1 2 2 2,21.71,1 2 2 2
9/11/2014 17:01,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,14.17,1 1 1 1,0,4 3 4 1,22.3,1 1 1 1,297.6,1 1 1 1,0.861,1 1 1 1,15.66,1 1 1 1,8.25,1 1 1 1,26.28,1 1 1 1,1061.6,1 1 1 1,496.2,1 1 1 1,968.8,1 1 1 1,515.28,1 1 1 1,0.69,1 2 2 2,21.76,1 2 2 2
9/11/2014 17:16,0,1 3 4 1,0,1 3 4 1,0,1 2 4 2,13.93,1 1 1 1,0,4 3 4 1,22.32,1 1 1 1,298.1,1 1 1 1,0.863,1 1 1 1,16.33,1 1 1 1,7.442,1 1 1 1,24.19,1 1 1 1,1090.4,1 1 1 1,487.48,1 1 1 1,929.6,1 1 1 1,545.16,1 1 1 1,0.69,1 2 2 2,21.75,1 2 2 2
