"Ohio Algal Toxin Results from Lake Erie, State Park Beaches, Inland Lakes, and Public Water Supplies - 10/6/2018 to Present",,,,,,,,,,,,,,
"(Data analyzed by Ohio EPA Division of Environmental Services, independent Public Water System Labs, and commercial labs. Sampling and analysis protocols follow the Ohio EPA Total Microcystins – ADDA by ELISA Analytical Methodology, effective January 1, 2015.)

To filter on the columns, highlight the header row. From the top menu, select Data and then click Filter.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"*Lab Qualifier Explanation  
ND=Not Detected (Not detected means that the result is below the reporting limit.)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Report Date: 10/5/2020 6:00:07 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Site,Site ID,Site Type,Collect Date/Time,,Sample ID,Parameter,,Result,Units,Qual.*,Program,Lab,Lat,Long
Aqua Ohio - Lawrence Co.,4455502-EP001,PWS Finished Water Site,1/27/2020,00:00,2329123,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,38.4225,-82.476389
CONNEAUT WATER DEPARTMENT CONNEAUT WTP-TP-LT2001-Raw,452814-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329118,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.959581,-80.572581
LORAIN WTP-TP-LT2001-Raw,4755820-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2328093,Microcystins,,ND,ug/L,,,LORAIN WTP LABORATORY-B,41.470056,-82.184258
AQUA OHIO-STRUTHERS WTP-TP-LT2001-Raw,5056013-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2328916,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,41.006331,-80.599678
Cleveland Baldwin WTP,1853707-EP001,PWS Finished Water Site,1/27/2020,00:00,2328383,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
CLEVELAND BALDWIN WTP-TP-LT2001-Raw,1853707-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2328390,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.494028,-81.605561
Cleveland Crown WTP,1853708-EP002,PWS Finished Water Site,1/27/2020,00:00,2328385,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
CLEVELAND CROWN WTP-TP-LT2002-Raw,1853708-LT2002,PWS Plant Intake Site,1/27/2020,00:00,2328384,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.474217,-81.880331
Cleveland Morgan WTP,1853709-EP003,PWS Finished Water Site,1/27/2020,00:00,2328387,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
CLEVELAND MORGAN WTP-TP-LT2003-Raw,1853709-LT2003,PWS Plant Intake Site,1/27/2020,00:00,2328386,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.490508,-81.716294
Cleveland Nottingham WTP,1853710-EP004,PWS Finished Water Site,1/27/2020,00:00,2328389,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
Hubbard City PWS,7859126-EP001,PWS Finished Water Site,1/27/2020,00:00,2329124,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.1714,-80.554483
NEWTON FALLS PWS-TP-LT2001-Raw,7859131-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329119,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.183319,-80.973097
Aqua Ohio - Masury,7859134-EP001,PWS Finished Water Site,1/27/2020,00:00,2328917,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,41.241614,-80.51165
CLEVELAND NOTTINGHAM WTP-TP-LT2004-Raw,1853710-LT2004,PWS Plant Intake Site,1/27/2020,00:00,2328388,Microcystins,,ND,ug/L,,,CLEVELAND WATER DIV COMPLIANCE LAB-B,41.574558,-81.539922
DEL-CO OLENTANGY WTP-TP-LT2001-Raw,2153875-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329111,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.199853,-83.056186
RE SCOTT WTP (ALUM CK)-TP-LT2002-Raw,2153876-LT2002,PWS Plant Intake Site,1/27/2020,00:00,2329112,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.183547,-82.965928
Delaware WTP,2153877-EP001,PWS Finished Water Site,1/27/2020,00:00,2329117,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.342664,-83.06905
DELAWARE WTP-TP-LT2001-Raw,2153877-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329116,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.342664,-83.06905
HURON CITY-TP-LT2001-Raw,2253912-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329097,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.399044,-82.559122
VERMILION CITY-TP-LT2001-Raw,2253917-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329098,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.423911,-82.365531
Woodsfield WTP - Raw Water LT2,5656607-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329122,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.787397,-81.114369
Mansfield WTP,7057674-EP001,PWS Finished Water Site,1/27/2020,00:00,2329114,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
MANSFIELD CITY-TP-LT2001-Raw,7057674-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329115,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
WAUSEON CITY-TP-LT2001-Raw,2654220-LT2001,PWS Plant Intake Site,1/27/2020,00:00,2329645,Microcystins,,ND,ug/L,,,WAUSEON WTP LABORATORY-C,41.515694,-84.144408
MARYSVILLE WTP-TP-LT2001-Raw,8059372-LT2001,PWS Plant Intake Site,1/26/2020,00:00,2329946,Microcystins,,ND,ug/L,,,MARYSVILLE WTP LABORATORY-C,40.240553,-83.366853
CAMPBELL CITY-TP-LT2001-Raw,5056004-LT2001,PWS Plant Intake Site,1/26/2020,00:00,2328914,Microcystins,,ND,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
CLERMONT CO. PWS BMWT PLANT-TP-LT2003-Raw,1353368-LT2003,PWS Plant Intake Site,1/25/2020,00:00,2329120,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.051364,-84.13505
Clermont Co. BMWT WTP,1353368-EP003,PWS Finished Water Site,1/25/2020,00:00,2329121,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.051364,-84.13505
WILMINGTON WATER DEPARTMENT-TP-LT2001-Raw,1453383-LT2001,PWS Plant Intake Site,1/23/2020,00:00,2326690,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.446822,-83.821161
HILLSBORO WTP-TP-LT2001-Raw,3655023-LT2001,PWS Plant Intake Site,1/23/2020,00:00,2326689,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.233906,-83.609497
GREENVILLE WTP-TP-LT2001-Raw,1953749-LT2001,PWS Plant Intake Site,1/23/2020,00:00,2327971,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.102683,-84.650094
Greenville WTP,1953749-EP001,PWS Finished Water Site,1/23/2020,00:00,2327972,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.102683,-84.650094
TOLEDO WTP-TP-LT2001-Raw,4855847-LT2001,PWS Plant Intake Site,1/22/2020,00:00,2325404,Microcystins,,ND,ug/L,,,TOLEDO WTP LABORATORY-B,41.663144,-83.475681
BLANCHESTER WTP-TP-LT2002-Raw,1461746-LT2002,PWS Plant Intake Site,1/22/2020,00:00,2326688,Microcystins,,ND,ug/L,,,WILMINGTON WTP LABORATORY-B,39.29013,-83.979457
MAYSVILLE REGIONAL WATER DISTRICT-TP-LT2001-Raw,6056818-LT2001,PWS Plant Intake Site,1/22/2020,00:00,2327857,Microcystins,,3.87,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
WTP - JACKSON-TP-LT2001-Raw,4055282-LT2001,PWS Plant Intake Site,1/22/2020,00:00,2327959,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.056053,-82.680933
Maysville WTP,6056818-EP001,PWS Finished Water Site,1/22/2020,00:00,2327856,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
BUCYRUS CITY-TP-LT2002-Raw,1762226-LT2002,PWS Plant Intake Site,1/22/2020,00:00,2327962,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.830075,-82.93932
OREGON CITY-TP-LT2001-Raw,4855844-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325373,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.669067,-83.371497
MANSFIELD CITY-TP-LT2001-Raw,7057674-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327954,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
Celina WTP,5456396-EP001,PWS Finished Water Site,1/21/2020,00:00,2325219,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.542231,-84.573033
MWCD-ATWOOD LAKE PARK-TP-LT2001-Raw,1062456-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327854,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.544047,-81.25613
GALION CITY-TP-LT2001-Raw,1753658-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327952,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.723397,-82.799928
SHELBY CITY-TP-LT2001-Raw,7057688-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325327,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,40.890839,-82.661597
CLYDE CITY-TP-LT2001-Raw,7257900-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325374,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.292703,-82.976947
FREMONT CITY-TP-LT2001-Raw,7257901-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327949,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.333775,-83.119939
AQUA OHIO - TIFFIN-TP-LT2001-Raw,7458090-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327948,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.10475,-83.1873
ATTICA VILLAGE-TP-LT2001-Raw,7462192-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325326,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.0575,-82.89
Sidney WTP,7558205-EP001,PWS Finished Water Site,1/21/2020,00:00,2325396,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.285472,-84.14175
SIDNEY CITY-TP-LT2001-Raw,7558205-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325397,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.285472,-84.14175
VAN WERT CITY-TP-LT2001-Raw,8159424-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325221,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.849431,-84.58105
WAYNOKA REGIONAL WATER AND SEWER DIST-TP-LT2001-Raw,852996-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327853,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,38.939561,-83.798964
MOUNT ORAB WTP-TP-LT2001-Raw,852998-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327852,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.028589,-83.922144
BOWLING GREEN CITY-TP-LT2001-Raw,8759903-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325378,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.476431,-83.738136
North Baltimore WTP-LT2001-Raw,8759912-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325375,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.174717,-83.675392
UPPER SANDUSKY STU 2-TP-LT2001-Raw,8862381-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327950,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.824297,-83.27096
DEFIANCE CITY-TP-LT2001-Raw,2053830-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325261,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.277894,-84.384922
KELLEYS ISLAND VILLAGE-TP-LT2001-Raw,2253913-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325448,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.594819,-82.710075
Sandusky WTP 24 inch Tap,2253916-EP001,PWS Finished Water Site,1/21/2020,00:00,2325750,Microcystins,,ND,ug/L,,,SANDUSKY WTP LABORATORY-B,41.450753,-82.669656
SANDUSKY CITY-TP-LT2001-Raw,2253916-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325749,Microcystins,,ND,ug/L,,,SANDUSKY WTP LABORATORY-B,41.450753,-82.669656
Columbus Dublin Road WTP,2554076-EP001,PWS Finished Water Site,1/21/2020,00:00,2326426,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,39.970947,-83.034094
Columbus Dublin Road WTP LT2-Raw,2554076-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2326425,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,39.970947,-83.034094
Columbus Hap Cremean WTP,2554077-EP002,PWS Finished Water Site,1/21/2020,00:00,2326424,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,40.059717,-82.891942
COLUMBUS HAP CREMEAN WTP-TP-LT2002-Raw,2554077-LT2002,PWS Plant Intake Site,1/21/2020,00:00,2326423,Microcystins,,ND,ug/L,,,COLUMBUS WATER QUALITY LABORATORY-C,40.059717,-82.891942
DELPHOS CITY-TP-LT2001-Raw,262193-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325222,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,40.835278,-84.337778
ARCHBOLD VILLAGE-TP-LT2001-Raw,2654219-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325257,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.520069,-84.296208
WAUSEON CITY-TP-LT2001-Raw,2654220-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325421,Microcystins,,ND,ug/L,,,WAUSEON WTP LABORATORY-C,41.515694,-84.144408
SWANTON VILLAGE-TP-LT2001-Raw,2654227-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325260,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.569889,-83.873681
DELTA VILLAGE 2 FOR MEM FILT RO PLANT-TP-LT2001-Raw,2662105-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325259,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.587744,-84.012125
Cincinnati WTP Miller Plant,3154744-EP001,PWS Finished Water Site,1/21/2020,00:00,2328161,Microcystins,,ND,ug/L,,,CINCINNATI MILLER WTP LABORATORY-B,39.073058,-84.424714
Cincinnati WTP Miller Plant,3154744-EP001,PWS Finished Water Site,1/21/2020,00:00,2327159,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,39.073058,-84.424714
CINCINNATI PWS MILLER PLANT-TP-LT2001-Raw,3154744-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2328160,Microcystins,,ND,ug/L,,,CINCINNATI MILLER WTP LABORATORY-B,39.073058,-84.424714
CINCINNATI PWS MILLER PLANT-TP-LT2001-Raw,3154744-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327158,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,39.073058,-84.424714
FINDLAY CITY-TP-LT2001-Raw,3254797-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325376,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.041511,-83.641794
McComb WTP LT2001,3254799-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325377,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.107689,-83.783731
Napoleon WTP LT2-Raw,3554989-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325258,Microcystins,,ND,ug/L,,,ARCHBOLD WTP LABORATORY-C,41.386189,-84.131653
CAMPBELL SOUP SUPPLY CO-TP-LT2001-Raw,3554996-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327956,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.396331,-84.10605
Bellevue WTP LT2-Raw,3955235-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2328324,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.270367,-82.828181
MONROEVILLE VILLAGE-TP-LT2001-Raw,3955241-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2328325,Microcystins,,ND,ug/L,,,ERIE COUNTY HEALTH DEPARTMENT LAB,41.242958,-82.70075
NEW LONDON VILLAGE-TP-LT2001-Raw,3955242-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327951,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.066244,-82.417503
NORWALK CITY-TP-LT2001-Raw,3955244-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2326134,Microcystins,,ND,ug/L,,,NORWALK WTP LABORATORY-B,41.241183,-82.590514
WILLARD CITY-TP-LT2001-Raw,3955247-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325325,Microcystins,,ND,ug/L,,,WILLARD WTP LABORATORY-B,41.057789,-82.717308
CELINA CITY-TP-LT2001-Raw,5456396-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325218,Microcystins,,6,ug/L,,,CELINA WTP LABORATORY-B,40.542231,-84.573033
PIQUA WTP - NEW-TP-EP002-Plant,5562258-EP002,PWS Finished Water Site,1/21/2020,00:00,2325394,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.181969,-84.263661
PIQUA WTP - NEW-TP-LT2002-Raw,5562258-LT2002,PWS Plant Intake Site,1/21/2020,00:00,2325395,Microcystins,,ND,ug/L,,,PIQUA MUNICIPAL WATER SYSTEM LABORATOR-B,40.181969,-84.263661
OTTAWA COUNTY REGIONAL WATER DISTRICT-TP-LT2001-Raw,6256925-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325381,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.504856,-82.959894
CARROLL WATER AND SEWER-TP-LT2001-Raw,6256927-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2325379,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.601753,-83.128272
Paulding Village WTP-TP-LT2002-Raw,6362361-LT2002,PWS Plant Intake Site,1/21/2020,00:00,2325220,Microcystins,,ND,ug/L,,,CELINA WTP LABORATORY-B,41.124555,-84.592027
OTTAWA VILLAGE-TP-LT2001-Raw,6957583-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327957,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.015747,-84.022953
Mansfield WTP,7057674-EP001,PWS Finished Water Site,1/21/2020,00:00,2327953,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.703575,-82.582794
AQUA OHIO - MARION WTP-TP-LT2001-Raw,5156170-LT2001,PWS Plant Intake Site,1/21/2020,00:00,2327846,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.599039,-83.184394
MARBLEHEAD VILLAGE-TP-LT2001-Raw,6256904-LT2001,PWS Plant Intake Site,1/20/2020,00:00,2325380,Microcystins,,ND,ug/L,,,OREGON WTP LABORATORY-B,41.541253,-82.72695
Aqua Ohio - Preble Co.,6857562-EP001,PWS Finished Water Site,1/20/2020,00:00,2327858,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.588517,-83.12133
LAKE ERIE UTILITIES CO 2-TP-LT2001-Raw,6262096-LT2001,PWS Plant Intake Site,1/20/2020,00:00,2325447,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.689305,-82.817555
PUT-IN-BAY VILLAGE-TP-LT2001-Raw,6256913-LT2001,PWS Plant Intake Site,1/20/2020,00:00,2325446,Microcystins,,ND,ug/L,,,OSU STONE LABORATORY,41.646142,-82.813261
Campbell WTP,5056004-EP001,PWS Finished Water Site,1/19/2020,00:00,2324964,Microcystins,,ND,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
CAMPBELL CITY-TP-LT2001-Raw,5056004-LT2001,PWS Plant Intake Site,1/19/2020,00:00,2324965,Microcystins,,ND,ug/L,,,CAMPBELL WTP LABORATORY-C,41.075825,-80.603639
EAST LIVERPOOL WTP-TP-LT2001-Raw,1553398-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324679,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.639592,-80.523494
SEBRING WTP-TP-LT2001-Raw,5056015-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324680,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.884092,-81.031592
BUCKEYE WATER DISTRICT-OHIO RIVER-TP-LT2001-Raw,1562275-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324682,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.644786,-80.677028
Maysville WTP,6056818-EP001,PWS Finished Water Site,1/15/2020,00:00,2323813,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
MAYSVILLE REGIONAL WATER DISTRICT-TP-LT2001-Raw,6056818-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2323814,Microcystins,,2.79,ug/L,,,ALLOWAY MARION LABORATORY-B,39.864169,-82.110761
NEW CONCORD WTP-TP-LT2001-Raw,6056819-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324678,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.992225,-81.743792
WTP-NORTH WELLSTON-TP-LT2001-Raw,4055286-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324671,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.138289,-82.517047
STEUBENVILLE CITY-TP-LT2001-Raw,4155322-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324676,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.375958,-80.628222
TORONTO-TP-LT2001-Raw,4155325-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324683,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.4664,-80.598114
IRONTON WTP-TP-LT2001-Raw,4455501-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324685,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,38.532339,-82.685481
WTP-PORTSMOUTH-TP-LT2001-Raw,7358057-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324684,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,38.754661,-82.917339
Alliance WTP,7658271-EP001,PWS Finished Water Site,1/15/2020,00:00,2324675,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.953714,-81.118483
ALLIANCE CITY-TP-LT2001-Raw,7658271-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324674,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.953714,-81.118483
BARBERTON WTP-TP-LT2001-Raw,7758601-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2323749,Microcystins,,ND,ug/L,,,ENVIROSCIENCE INC LABORATORY,41.056511,-81.613794
SALEM WTP-TP-LT2001-Raw,1553407-LT2001,PWS Plant Intake Site,1/15/2020,00:00,2324681,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.808194,-80.834172
Elyria WTP,4755817-EP001,PWS Finished Water Site,1/14/2020,00:00,2325179,Microcystins,,ND,ug/L,,,ELYRIA WTP LABORATORY-B,41.453753,-82.215233
CELINA CITY-TP-LT2001-Raw,5456396-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2321629,Microcystins,,6.6,ug/L,,,CELINA WTP LABORATORY-B,40.542231,-84.573033
Clermont Co. BMWT WTP,1353368-EP003,PWS Finished Water Site,1/14/2020,00:00,2322172,Microcystins,,ND,ug/L,,,CLERMONT COUNTY WATER LABORATORY-B,39.051364,-84.13505
CLERMONT CO. PWS BMWT PLANT-TP-LT2003-Raw,1353368-LT2003,PWS Plant Intake Site,1/14/2020,00:00,2322171,Microcystins,,ND,ug/L,,,CLERMONT COUNTY WATER LABORATORY-B,39.051364,-84.13505
NEW LEXINGTON WTP-TP-LT2001-Raw,6457123-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2323816,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.732747,-82.215408
Somerset LT2-001-raw at tap,6457128-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2323815,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,39.783056,-82.29205
WTP-CAMBRIDGE-TP-LT2001-Raw,3054707-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2324673,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.010931,-81.578825
Cadiz WTP,3454933-EP001,PWS Finished Water Site,1/14/2020,00:00,2323809,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.274183,-81.001697
Cadiz WTP-LT2001-Raw,3454933-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2323810,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,40.274183,-81.004697
FAIRPORT HARBOR WTP-TP-LT2001-Raw,4355441-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2321929,Microcystins,,ND,ug/L,,,LAKE COUNT WEST SUBDISTRICT LABORATORY-B,41.758433,-81.277614
AQUA OHIO INC - MENTOR-TP-LT2001-Raw,4355445-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2321928,Microcystins,,ND,ug/L,,,LAKE COUNT WEST SUBDISTRICT LABORATORY-B,41.71915,-81.362819
PAINESVILLE CITY-TP-LT2001-Raw,4355446-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2322289,Microcystins,,ND,ug/L,,,PAINESVILLE WTP LABORATORY-B,41.753164,-81.295119
CONNEAUT WATER DEPARTMENT CONNEAUT WTP-TP-LT2001-Raw,452814-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2324670,Microcystins,,ND,ug/L,,,ALLOWAY MARION LABORATORY-B,41.959581,-80.572581
AQUA OHIO - ASHTABULA WATER-TP-LT2001-Raw,452817-LT2001,PWS Plant Intake Site,1/14/2020,00:00,2321927,Microcystins,,ND,ug/L,,,LAKE COUNT WEST SUBDISTRICT LABORATORY-B,41.900733,-80.804022
